'Time','II','ABP','PLETH'
'[16:07:02.416]',0.555,79.688,0.435
'[16:07:02.424]',0.562,78.906,0.435
'[16:07:02.432]',0.586,78.125,0.439
'[16:07:02.440]',0.602,77.344,0.439
'[16:07:02.448]',0.609,77.344,0.443
'[16:07:02.456]',0.609,77.344,0.443
'[16:07:02.464]',0.602,77.344,0.443
'[16:07:02.472]',0.586,77.344,0.443
'[16:07:02.480]',0.570,77.344,0.443
'[16:07:02.488]',0.555,78.125,0.443
'[16:07:02.496]',0.547,80.469,0.439
'[16:07:02.504]',0.523,83.594,0.439
'[16:07:02.512]',0.508,89.844,0.435
'[16:07:02.520]',0.492,97.656,0.431
'[16:07:02.528]',0.477,106.250,0.431
'[16:07:02.536]',0.461,116.406,0.431
'[16:07:02.544]',0.453,125.781,0.431
'[16:07:02.552]',0.445,135.156,0.431
'[16:07:02.560]',0.453,143.750,0.427
'[16:07:02.568]',0.453,150.781,0.427
'[16:07:02.576]',0.445,155.469,0.424
'[16:07:02.584]',0.438,157.812,0.420
'[16:07:02.592]',0.445,158.594,0.416
'[16:07:02.600]',0.445,157.812,0.408
'[16:07:02.608]',0.453,155.469,0.408
'[16:07:02.616]',0.445,152.344,0.404
'[16:07:02.624]',0.453,149.219,0.404
'[16:07:02.632]',0.453,145.312,0.400
'[16:07:02.640]',0.453,141.406,0.400
'[16:07:02.648]',0.453,137.500,0.396
'[16:07:02.656]',0.453,133.594,0.396
'[16:07:02.664]',0.461,130.469,0.392
'[16:07:02.672]',0.477,128.125,0.396
'[16:07:02.680]',0.492,125.000,0.396
'[16:07:02.688]',0.508,123.438,0.400
'[16:07:02.696]',0.516,121.094,0.400
'[16:07:02.704]',0.523,119.531,0.400
'[16:07:02.712]',0.516,117.969,0.400
'[16:07:02.720]',0.523,115.625,0.400
'[16:07:02.728]',0.562,114.062,0.400
'[16:07:02.736]',0.578,111.719,0.400
'[16:07:02.744]',0.586,109.375,0.400
'[16:07:02.752]',0.570,107.031,0.404
'[16:07:02.760]',0.531,103.906,0.412
'[16:07:02.768]',0.492,101.562,0.424
'[16:07:02.776]',0.438,99.219,0.443
'[16:07:02.784]',0.406,96.875,0.471
'[16:07:02.792]',0.383,95.312,0.498
'[16:07:02.800]',0.375,93.750,0.525
'[16:07:02.808]',0.383,92.969,0.557
'[16:07:02.816]',0.383,92.188,0.584
'[16:07:02.824]',0.383,92.188,0.612
'[16:07:02.832]',0.391,92.969,0.631
'[16:07:02.840]',0.391,92.969,0.647
'[16:07:02.848]',0.398,93.750,0.659
'[16:07:02.856]',0.398,94.531,0.671
'[16:07:02.864]',0.406,94.531,0.671
'[16:07:02.872]',0.422,95.312,0.671
'[16:07:02.880]',0.430,96.094,0.671
'[16:07:02.888]',0.438,96.094,0.667
'[16:07:02.896]',0.438,96.094,0.659
'[16:07:02.904]',0.445,96.094,0.655
'[16:07:02.912]',0.531,96.094,0.651
'[16:07:02.920]',0.664,95.312,0.647
'[16:07:02.928]',0.781,95.312,0.643
'[16:07:02.936]',0.797,94.531,0.639
'[16:07:02.944]',0.836,93.750,0.635
'[16:07:02.952]',0.250,92.969,0.631
'[16:07:02.960]',-0.125,92.969,0.624
'[16:07:02.968]',-0.164,92.188,0.620
'[16:07:02.976]',0.156,91.406,0.616
'[16:07:02.984]',0.352,90.625,0.612
'[16:07:02.992]',0.422,89.062,0.604
'[16:07:03.000]',0.445,88.281,0.596
'[16:07:03.008]',0.461,87.500,0.588
'[16:07:03.016]',0.477,86.719,0.576
'[16:07:03.024]',0.477,85.938,0.569
'[16:07:03.032]',0.477,85.156,0.557
'[16:07:03.040]',0.477,84.375,0.545
'[16:07:03.048]',0.492,83.594,0.537
'[16:07:03.056]',0.500,82.812,0.529
'[16:07:03.064]',0.508,82.031,0.522
'[16:07:03.072]',0.523,82.031,0.514
'[16:07:03.080]',0.531,81.250,0.510
'[16:07:03.088]',0.555,80.469,0.510
'[16:07:03.096]',0.570,79.688,0.510
'[16:07:03.104]',0.578,78.906,0.510
'[16:07:03.112]',0.594,78.906,0.510
'[16:07:03.120]',0.602,78.125,0.510
'[16:07:03.128]',0.625,77.344,0.510
'[16:07:03.136]',0.641,77.344,0.510
'[16:07:03.144]',0.641,76.562,0.510
'[16:07:03.152]',0.641,76.562,0.510
'[16:07:03.160]',0.641,76.562,0.510
'[16:07:03.168]',0.617,76.562,0.506
'[16:07:03.176]',0.609,76.562,0.502
'[16:07:03.184]',0.594,77.344,0.498
'[16:07:03.192]',0.570,78.906,0.494
'[16:07:03.200]',0.570,82.812,0.486
'[16:07:03.208]',0.547,88.281,0.482
'[16:07:03.216]',0.516,95.312,0.478
'[16:07:03.224]',0.492,103.906,0.475
'[16:07:03.232]',0.477,113.281,0.471
'[16:07:03.240]',0.477,123.438,0.467
'[16:07:03.248]',0.469,132.812,0.463
'[16:07:03.256]',0.477,141.406,0.459
'[16:07:03.264]',0.492,149.219,0.455
'[16:07:03.272]',0.492,154.688,0.451
'[16:07:03.280]',0.484,157.812,0.447
'[16:07:03.288]',0.477,158.594,0.443
'[16:07:03.296]',0.477,158.594,0.435
'[16:07:03.304]',0.469,156.250,0.431
'[16:07:03.312]',0.461,153.125,0.424
'[16:07:03.320]',0.461,149.219,0.416
'[16:07:03.328]',0.461,145.312,0.412
'[16:07:03.336]',0.469,141.406,0.408
'[16:07:03.344]',0.461,137.500,0.404
'[16:07:03.352]',0.461,133.594,0.404
'[16:07:03.360]',0.453,130.469,0.400
'[16:07:03.368]',0.453,127.344,0.400
'[16:07:03.376]',0.461,125.000,0.400
'[16:07:03.384]',0.484,122.656,0.400
'[16:07:03.392]',0.500,121.094,0.400
'[16:07:03.400]',0.508,118.750,0.396
'[16:07:03.408]',0.523,117.188,0.392
'[16:07:03.416]',0.523,115.625,0.392
'[16:07:03.424]',0.523,113.281,0.392
'[16:07:03.432]',0.562,111.719,0.392
'[16:07:03.440]',0.586,109.375,0.396
'[16:07:03.448]',0.594,106.250,0.400
'[16:07:03.456]',0.570,103.125,0.408
'[16:07:03.464]',0.539,100.781,0.420
'[16:07:03.472]',0.492,97.656,0.435
'[16:07:03.480]',0.445,95.312,0.455
'[16:07:03.488]',0.422,92.969,0.482
'[16:07:03.496]',0.391,92.188,0.514
'[16:07:03.504]',0.383,91.406,0.545
'[16:07:03.512]',0.391,90.625,0.576
'[16:07:03.520]',0.391,90.625,0.604
'[16:07:03.528]',0.398,91.406,0.627
'[16:07:03.536]',0.398,92.188,0.643
'[16:07:03.544]',0.398,92.969,0.655
'[16:07:03.552]',0.406,93.750,0.663
'[16:07:03.560]',0.406,94.531,0.671
'[16:07:03.568]',0.422,94.531,0.671
'[16:07:03.576]',0.422,95.312,0.667
'[16:07:03.584]',0.430,95.312,0.663
'[16:07:03.592]',0.430,95.312,0.659
'[16:07:03.600]',0.438,95.312,0.655
'[16:07:03.608]',0.438,95.312,0.647
'[16:07:03.616]',0.508,94.531,0.639
'[16:07:03.624]',0.633,94.531,0.631
'[16:07:03.632]',0.742,93.750,0.627
'[16:07:03.640]',0.758,92.969,0.624
'[16:07:03.648]',0.789,92.188,0.616
'[16:07:03.656]',0.336,91.406,0.608
'[16:07:03.664]',-0.102,90.625,0.604
'[16:07:03.672]',-0.164,90.625,0.596
'[16:07:03.680]',0.102,89.844,0.588
'[16:07:03.688]',0.312,89.062,0.576
'[16:07:03.696]',0.398,88.281,0.569
'[16:07:03.704]',0.430,87.500,0.557
'[16:07:03.712]',0.445,86.719,0.545
'[16:07:03.720]',0.461,85.938,0.537
'[16:07:03.728]',0.477,85.156,0.525
'[16:07:03.736]',0.484,84.375,0.518
'[16:07:03.744]',0.492,83.594,0.510
'[16:07:03.752]',0.500,82.812,0.502
'[16:07:03.760]',0.500,82.031,0.494
'[16:07:03.768]',0.516,81.250,0.486
'[16:07:03.776]',0.516,79.688,0.478
'[16:07:03.784]',0.523,79.688,0.475
'[16:07:03.792]',0.531,78.906,0.475
'[16:07:03.800]',0.539,78.125,0.471
'[16:07:03.808]',0.547,77.344,0.471
'[16:07:03.816]',0.562,76.562,0.471
'[16:07:03.824]',0.578,76.562,0.471
'[16:07:03.832]',0.586,75.781,0.471
'[16:07:03.840]',0.602,75.781,0.467
'[16:07:03.848]',0.617,75.000,0.467
'[16:07:03.856]',0.617,75.000,0.463
'[16:07:03.864]',0.617,75.000,0.459
'[16:07:03.872]',0.617,75.000,0.455
'[16:07:03.880]',0.594,75.000,0.451
'[16:07:03.888]',0.586,75.781,0.447
'[16:07:03.896]',0.570,77.344,0.447
'[16:07:03.904]',0.547,80.469,0.443
'[16:07:03.912]',0.539,85.156,0.439
'[16:07:03.920]',0.523,91.406,0.439
'[16:07:03.928]',0.500,100.000,0.435
'[16:07:03.936]',0.484,108.594,0.431
'[16:07:03.944]',0.477,117.969,0.424
'[16:07:03.952]',0.477,127.344,0.416
'[16:07:03.960]',0.477,136.719,0.408
'[16:07:03.968]',0.469,143.750,0.404
'[16:07:03.976]',0.461,150.000,0.400
'[16:07:03.984]',0.469,153.906,0.404
'[16:07:03.992]',0.477,155.469,0.408
'[16:07:04.000]',0.477,155.469,0.408
'[16:07:04.008]',0.477,153.906,0.408
'[16:07:04.016]',0.484,151.562,0.408
'[16:07:04.024]',0.484,147.656,0.404
'[16:07:04.032]',0.500,143.750,0.404
'[16:07:04.040]',0.500,139.844,0.404
'[16:07:04.048]',0.508,135.938,0.400
'[16:07:04.056]',0.516,132.812,0.396
'[16:07:04.064]',0.523,128.906,0.396
'[16:07:04.072]',0.531,125.781,0.392
'[16:07:04.080]',0.531,123.438,0.388
'[16:07:04.088]',0.555,121.094,0.384
'[16:07:04.096]',0.570,118.750,0.388
'[16:07:04.104]',0.586,116.406,0.388
'[16:07:04.112]',0.578,114.844,0.388
'[16:07:04.120]',0.586,112.500,0.388
'[16:07:04.128]',0.578,110.938,0.392
'[16:07:04.136]',0.594,108.594,0.396
'[16:07:04.144]',0.617,106.250,0.400
'[16:07:04.152]',0.625,103.125,0.404
'[16:07:04.160]',0.617,100.781,0.412
'[16:07:04.168]',0.594,97.656,0.420
'[16:07:04.176]',0.562,95.312,0.435
'[16:07:04.184]',0.508,92.969,0.455
'[16:07:04.192]',0.477,91.406,0.482
'[16:07:04.200]',0.438,90.625,0.510
'[16:07:04.208]',0.406,89.844,0.537
'[16:07:04.216]',0.406,89.062,0.565
'[16:07:04.224]',0.422,89.844,0.588
'[16:07:04.232]',0.414,89.844,0.608
'[16:07:04.240]',0.422,90.625,0.627
'[16:07:04.248]',0.422,91.406,0.643
'[16:07:04.256]',0.430,92.188,0.651
'[16:07:04.264]',0.438,92.188,0.655
'[16:07:04.272]',0.438,92.969,0.655
'[16:07:04.280]',0.445,93.750,0.655
'[16:07:04.288]',0.445,93.750,0.655
'[16:07:04.296]',0.453,94.531,0.651
'[16:07:04.304]',0.453,93.750,0.647
'[16:07:04.312]',0.453,93.750,0.643
'[16:07:04.320]',0.469,93.750,0.635
'[16:07:04.328]',0.578,92.969,0.627
'[16:07:04.336]',0.695,92.188,0.624
'[16:07:04.344]',0.750,92.188,0.616
'[16:07:04.352]',0.766,91.406,0.608
'[16:07:04.360]',0.797,90.625,0.600
'[16:07:04.368]',0.117,89.844,0.592
'[16:07:04.376]',-0.125,89.062,0.588
'[16:07:04.384]',-0.031,89.062,0.580
'[16:07:04.392]',0.195,88.281,0.573
'[16:07:04.400]',0.352,87.500,0.561
'[16:07:04.408]',0.406,86.719,0.549
'[16:07:04.416]',0.438,85.938,0.541
'[16:07:04.424]',0.453,85.156,0.533
'[16:07:04.432]',0.461,84.375,0.525
'[16:07:04.440]',0.477,82.812,0.518
'[16:07:04.448]',0.484,82.031,0.506
'[16:07:04.456]',0.492,81.250,0.498
'[16:07:04.464]',0.492,80.469,0.490
'[16:07:04.472]',0.500,80.469,0.482
'[16:07:04.480]',0.516,79.688,0.478
'[16:07:04.488]',0.523,78.906,0.471
'[16:07:04.496]',0.531,78.125,0.467
'[16:07:04.504]',0.547,78.125,0.467
'[16:07:04.512]',0.562,77.344,0.467
'[16:07:04.520]',0.562,76.562,0.467
'[16:07:04.528]',0.570,76.562,0.467
'[16:07:04.536]',0.586,75.781,0.467
'[16:07:04.544]',0.594,75.000,0.467
'[16:07:04.552]',0.609,75.000,0.463
'[16:07:04.560]',0.617,75.000,0.459
'[16:07:04.568]',0.617,74.219,0.455
'[16:07:04.576]',0.617,74.219,0.451
'[16:07:04.584]',0.602,74.219,0.443
'[16:07:04.592]',0.586,75.000,0.439
'[16:07:04.600]',0.570,75.781,0.435
'[16:07:04.608]',0.570,77.344,0.431
'[16:07:04.616]',0.547,80.469,0.431
'[16:07:04.624]',0.531,85.938,0.427
'[16:07:04.632]',0.516,92.969,0.424
'[16:07:04.640]',0.492,100.781,0.424
'[16:07:04.648]',0.477,110.156,0.420
'[16:07:04.656]',0.461,119.531,0.416
'[16:07:04.664]',0.469,128.906,0.416
'[16:07:04.672]',0.461,137.500,0.412
'[16:07:04.680]',0.445,144.531,0.408
'[16:07:04.688]',0.445,149.219,0.404
'[16:07:04.696]',0.438,152.344,0.404
'[16:07:04.704]',0.438,153.906,0.400
'[16:07:04.712]',0.438,153.125,0.396
'[16:07:04.720]',0.445,151.562,0.396
'[16:07:04.728]',0.438,148.438,0.396
'[16:07:04.736]',0.445,144.531,0.396
'[16:07:04.744]',0.445,140.625,0.396
'[16:07:04.752]',0.453,136.719,0.392
'[16:07:04.760]',0.453,132.812,0.392
'[16:07:04.768]',0.461,129.688,0.388
'[16:07:04.776]',0.477,125.781,0.384
'[16:07:04.784]',0.477,123.438,0.384
'[16:07:04.792]',0.492,120.312,0.380
'[16:07:04.800]',0.500,118.750,0.380
'[16:07:04.808]',0.531,116.406,0.376
'[16:07:04.816]',0.547,114.844,0.376
'[16:07:04.824]',0.555,112.500,0.376
'[16:07:04.832]',0.562,110.938,0.376
'[16:07:04.840]',0.570,109.375,0.380
'[16:07:04.848]',0.602,107.031,0.380
'[16:07:04.856]',0.625,103.906,0.380
'[16:07:04.864]',0.633,100.781,0.384
'[16:07:04.872]',0.641,98.438,0.392
'[16:07:04.880]',0.617,95.312,0.404
'[16:07:04.888]',0.578,93.750,0.424
'[16:07:04.896]',0.531,91.406,0.447
'[16:07:04.904]',0.477,89.844,0.475
'[16:07:04.912]',0.438,89.062,0.502
'[16:07:04.920]',0.406,89.062,0.529
'[16:07:04.928]',0.406,89.062,0.553
'[16:07:04.936]',0.422,89.062,0.576
'[16:07:04.944]',0.422,89.844,0.596
'[16:07:04.952]',0.422,90.625,0.616
'[16:07:04.960]',0.422,91.406,0.627
'[16:07:04.968]',0.430,92.188,0.639
'[16:07:04.976]',0.422,92.969,0.643
'[16:07:04.984]',0.414,93.750,0.647
'[16:07:04.992]',0.406,93.750,0.643
'[16:07:05.000]',0.422,94.531,0.643
'[16:07:05.008]',0.422,94.531,0.639
'[16:07:05.016]',0.422,93.750,0.635
'[16:07:05.024]',0.406,93.750,0.631
'[16:07:05.032]',0.438,92.969,0.627
'[16:07:05.040]',0.539,92.969,0.620
'[16:07:05.048]',0.656,92.188,0.612
'[16:07:05.056]',0.711,91.406,0.604
'[16:07:05.064]',0.742,90.625,0.596
'[16:07:05.072]',0.781,89.844,0.592
'[16:07:05.080]',0.109,89.062,0.584
'[16:07:05.088]',-0.125,88.281,0.580
'[16:07:05.096]',-0.023,87.500,0.573
'[16:07:05.104]',0.227,86.719,0.561
'[16:07:05.112]',0.383,85.938,0.549
'[16:07:05.120]',0.445,85.156,0.541
'[16:07:05.128]',0.469,84.375,0.533
'[16:07:05.136]',0.477,83.594,0.525
'[16:07:05.144]',0.492,82.812,0.514
'[16:07:05.152]',0.492,82.031,0.506
'[16:07:05.160]',0.500,81.250,0.498
'[16:07:05.168]',0.500,80.469,0.490
'[16:07:05.176]',0.500,80.469,0.482
'[16:07:05.184]',0.500,79.688,0.475
'[16:07:05.192]',0.500,78.906,0.471
'[16:07:05.200]',0.500,78.906,0.471
'[16:07:05.208]',0.500,78.125,0.471
'[16:07:05.216]',0.500,77.344,0.471
'[16:07:05.224]',0.508,77.344,0.467
'[16:07:05.232]',0.516,76.562,0.467
'[16:07:05.240]',0.523,75.781,0.463
'[16:07:05.248]',0.547,75.781,0.455
'[16:07:05.256]',0.547,75.000,0.451
'[16:07:05.264]',0.562,75.000,0.447
'[16:07:05.272]',0.570,74.219,0.443
'[16:07:05.280]',0.570,74.219,0.439
'[16:07:05.288]',0.562,74.219,0.435
'[16:07:05.296]',0.555,74.219,0.431
'[16:07:05.304]',0.539,75.000,0.431
'[16:07:05.312]',0.523,75.781,0.431
'[16:07:05.320]',0.523,77.344,0.431
'[16:07:05.328]',0.508,80.469,0.427
'[16:07:05.336]',0.500,85.938,0.424
'[16:07:05.344]',0.484,92.969,0.424
'[16:07:05.352]',0.477,101.562,0.424
'[16:07:05.360]',0.461,110.156,0.420
'[16:07:05.368]',0.453,119.531,0.416
'[16:07:05.376]',0.453,128.906,0.412
'[16:07:05.384]',0.453,136.719,0.408
'[16:07:05.392]',0.453,143.750,0.408
'[16:07:05.400]',0.453,148.438,0.404
'[16:07:05.408]',0.461,151.562,0.400
'[16:07:05.416]',0.461,153.125,0.400
'[16:07:05.424]',0.469,152.344,0.396
'[16:07:05.432]',0.477,150.781,0.396
'[16:07:05.440]',0.469,147.656,0.396
'[16:07:05.448]',0.469,144.531,0.396
'[16:07:05.456]',0.477,140.625,0.396
'[16:07:05.464]',0.469,136.719,0.396
'[16:07:05.472]',0.461,132.812,0.392
'[16:07:05.480]',0.469,129.688,0.392
'[16:07:05.488]',0.461,126.562,0.392
'[16:07:05.496]',0.469,123.438,0.392
'[16:07:05.504]',0.477,121.094,0.388
'[16:07:05.512]',0.492,118.750,0.384
'[16:07:05.520]',0.508,116.406,0.384
'[16:07:05.528]',0.523,114.844,0.380
'[16:07:05.536]',0.531,113.281,0.376
'[16:07:05.544]',0.531,110.938,0.376
'[16:07:05.552]',0.539,109.375,0.373
'[16:07:05.560]',0.562,107.031,0.373
'[16:07:05.568]',0.602,104.688,0.373
'[16:07:05.576]',0.625,101.562,0.373
'[16:07:05.584]',0.633,98.438,0.380
'[16:07:05.592]',0.609,95.312,0.392
'[16:07:05.600]',0.570,92.969,0.412
'[16:07:05.608]',0.523,91.406,0.435
'[16:07:05.616]',0.477,89.844,0.463
'[16:07:05.624]',0.445,89.062,0.486
'[16:07:05.632]',0.422,88.281,0.510
'[16:07:05.640]',0.422,88.281,0.537
'[16:07:05.648]',0.422,89.062,0.565
'[16:07:05.656]',0.406,89.062,0.588
'[16:07:05.664]',0.406,89.844,0.608
'[16:07:05.672]',0.414,90.625,0.624
'[16:07:05.680]',0.422,91.406,0.631
'[16:07:05.688]',0.414,91.406,0.639
'[16:07:05.696]',0.406,92.188,0.643
'[16:07:05.704]',0.406,92.969,0.643
'[16:07:05.712]',0.422,92.969,0.643
'[16:07:05.720]',0.430,92.969,0.639
'[16:07:05.728]',0.438,92.969,0.631
'[16:07:05.736]',0.438,92.969,0.627
'[16:07:05.744]',0.438,92.188,0.620
'[16:07:05.752]',0.500,92.188,0.612
'[16:07:05.760]',0.617,91.406,0.608
'[16:07:05.768]',0.711,90.625,0.604
'[16:07:05.776]',0.711,89.844,0.596
'[16:07:05.784]',0.805,89.844,0.592
'[16:07:05.792]',0.406,89.062,0.588
'[16:07:05.800]',-0.055,88.281,0.584
'[16:07:05.808]',-0.141,87.500,0.576
'[16:07:05.816]',0.086,87.500,0.565
'[16:07:05.824]',0.281,86.719,0.553
'[16:07:05.832]',0.391,85.938,0.541
'[16:07:05.840]',0.438,85.156,0.529
'[16:07:05.848]',0.461,84.375,0.518
'[16:07:05.856]',0.477,83.594,0.506
'[16:07:05.864]',0.477,82.812,0.498
'[16:07:05.872]',0.492,82.031,0.490
'[16:07:05.880]',0.500,81.250,0.482
'[16:07:05.888]',0.500,80.469,0.475
'[16:07:05.896]',0.516,79.688,0.467
'[16:07:05.904]',0.523,78.906,0.463
'[16:07:05.912]',0.523,78.125,0.463
'[16:07:05.920]',0.523,77.344,0.463
'[16:07:05.928]',0.531,77.344,0.463
'[16:07:05.936]',0.531,76.562,0.463
'[16:07:05.944]',0.547,75.781,0.459
'[16:07:05.952]',0.555,75.781,0.459
'[16:07:05.960]',0.562,75.000,0.451
'[16:07:05.968]',0.555,75.000,0.447
'[16:07:05.976]',0.570,74.219,0.443
'[16:07:05.984]',0.594,74.219,0.435
'[16:07:05.992]',0.602,74.219,0.435
'[16:07:06.000]',0.594,74.219,0.431
'[16:07:06.008]',0.602,74.219,0.431
'[16:07:06.016]',0.594,74.219,0.427
'[16:07:06.024]',0.570,74.219,0.427
'[16:07:06.032]',0.570,75.781,0.416
'[16:07:06.040]',0.555,78.125,0.400
'[16:07:06.048]',0.531,82.031,0.388
'[16:07:06.056]',0.508,88.281,0.384
'[16:07:06.064]',0.492,95.312,0.380
'[16:07:06.072]',0.477,103.906,0.380
'[16:07:06.080]',0.461,113.281,0.380
'[16:07:06.088]',0.461,122.656,0.380
'[16:07:06.096]',0.438,131.250,0.380
'[16:07:06.104]',0.430,139.062,0.376
'[16:07:06.112]',0.430,144.531,0.373
'[16:07:06.120]',0.430,149.219,0.373
'[16:07:06.128]',0.438,151.562,0.369
'[16:07:06.136]',0.438,151.562,0.365
'[16:07:06.144]',0.438,150.781,0.365
'[16:07:06.152]',0.438,148.438,0.365
'[16:07:06.160]',0.445,145.312,0.361
'[16:07:06.168]',0.453,141.406,0.361
'[16:07:06.176]',0.445,137.500,0.357
'[16:07:06.184]',0.445,133.594,0.357
'[16:07:06.192]',0.445,130.469,0.357
'[16:07:06.200]',0.453,126.562,0.357
'[16:07:06.208]',0.461,124.219,0.357
'[16:07:06.216]',0.477,121.094,0.357
'[16:07:06.224]',0.477,118.750,0.357
'[16:07:06.232]',0.492,116.406,0.357
'[16:07:06.240]',0.516,114.844,0.357
'[16:07:06.248]',0.516,113.281,0.357
'[16:07:06.256]',0.523,111.719,0.353
'[16:07:06.264]',0.531,109.375,0.349
'[16:07:06.272]',0.547,107.812,0.345
'[16:07:06.280]',0.586,105.469,0.345
'[16:07:06.288]',0.609,103.125,0.349
'[16:07:06.296]',0.617,100.000,0.357
'[16:07:06.304]',0.602,96.875,0.365
'[16:07:06.312]',0.578,94.531,0.384
'[16:07:06.320]',0.539,92.188,0.400
'[16:07:06.328]',0.492,90.625,0.424
'[16:07:06.336]',0.461,89.844,0.451
'[16:07:06.344]',0.406,89.062,0.482
'[16:07:06.352]',0.391,88.281,0.514
'[16:07:06.360]',0.406,89.062,0.545
'[16:07:06.368]',0.398,89.062,0.576
'[16:07:06.376]',0.406,89.844,0.604
'[16:07:06.384]',0.406,89.844,0.627
'[16:07:06.392]',0.406,90.625,0.639
'[16:07:06.400]',0.422,91.406,0.651
'[16:07:06.408]',0.422,92.188,0.655
'[16:07:06.416]',0.430,92.188,0.651
'[16:07:06.424]',0.438,92.969,0.651
'[16:07:06.432]',0.430,92.969,0.643
'[16:07:06.440]',0.430,92.969,0.635
'[16:07:06.448]',0.445,92.188,0.627
'[16:07:06.456]',0.438,92.188,0.620
'[16:07:06.464]',0.500,91.406,0.612
'[16:07:06.472]',0.625,91.406,0.604
'[16:07:06.480]',0.742,90.625,0.596
'[16:07:06.488]',0.773,89.844,0.592
'[16:07:06.496]',0.859,89.844,0.584
'[16:07:06.504]',0.516,89.062,0.576
'[16:07:06.512]',-0.023,88.281,0.569
'[16:07:06.520]',-0.164,87.500,0.557
'[16:07:06.528]',0.039,86.719,0.545
'[16:07:06.536]',0.273,85.938,0.533
'[16:07:06.544]',0.391,85.938,0.522
'[16:07:06.552]',0.438,85.156,0.514
'[16:07:06.560]',0.461,84.375,0.506
'[16:07:06.568]',0.477,83.594,0.494
'[16:07:06.576]',0.492,82.812,0.486
'[16:07:06.584]',0.500,82.031,0.478
'[16:07:06.592]',0.516,82.031,0.471
'[16:07:06.600]',0.523,81.250,0.463
'[16:07:06.608]',0.523,80.469,0.459
'[16:07:06.616]',0.523,79.688,0.455
'[16:07:06.624]',0.539,78.906,0.451
'[16:07:06.632]',0.547,78.125,0.451
'[16:07:06.640]',0.555,78.125,0.451
'[16:07:06.648]',0.562,77.344,0.451
'[16:07:06.656]',0.570,76.562,0.451
'[16:07:06.664]',0.586,75.781,0.451
'[16:07:06.672]',0.602,75.781,0.447
'[16:07:06.680]',0.617,75.000,0.443
'[16:07:06.688]',0.625,75.000,0.439
'[16:07:06.696]',0.633,74.219,0.435
'[16:07:06.704]',0.648,74.219,0.431
'[16:07:06.712]',0.656,74.219,0.427
'[16:07:06.720]',0.641,74.219,0.424
'[16:07:06.728]',0.648,74.219,0.420
'[16:07:06.736]',0.633,75.000,0.416
'[16:07:06.744]',0.617,75.781,0.416
'[16:07:06.752]',0.602,78.125,0.412
'[16:07:06.760]',0.586,82.812,0.408
'[16:07:06.768]',0.570,88.281,0.404
'[16:07:06.776]',0.547,96.094,0.400
'[16:07:06.784]',0.516,104.688,0.396
'[16:07:06.792]',0.523,114.062,0.392
'[16:07:06.800]',0.516,123.438,0.388
'[16:07:06.808]',0.516,132.031,0.384
'[16:07:06.816]',0.492,139.844,0.380
'[16:07:06.824]',0.492,146.094,0.376
'[16:07:06.832]',0.500,150.781,0.373
'[16:07:06.840]',0.500,153.125,0.373
'[16:07:06.848]',0.492,153.906,0.369
'[16:07:06.856]',0.500,153.125,0.365
'[16:07:06.864]',0.500,150.781,0.365
'[16:07:06.872]',0.500,147.656,0.361
'[16:07:06.880]',0.500,143.750,0.361
'[16:07:06.888]',0.500,139.844,0.361
'[16:07:06.896]',0.500,136.719,0.365
'[16:07:06.904]',0.500,132.812,0.365
'[16:07:06.912]',0.500,129.688,0.369
'[16:07:06.920]',0.500,126.562,0.369
'[16:07:06.928]',0.508,124.219,0.369
'[16:07:06.936]',0.523,121.875,0.369
'[16:07:06.944]',0.547,120.312,0.369
'[16:07:06.952]',0.555,118.750,0.365
'[16:07:06.960]',0.562,117.188,0.361
'[16:07:06.968]',0.570,115.625,0.357
'[16:07:06.976]',0.570,114.062,0.357
'[16:07:06.984]',0.570,112.500,0.353
'[16:07:06.992]',0.625,110.156,0.357
'[16:07:07.000]',0.641,107.812,0.357
'[16:07:07.008]',0.656,104.688,0.365
'[16:07:07.016]',0.641,101.562,0.376
'[16:07:07.024]',0.602,99.219,0.388
'[16:07:07.032]',0.555,96.094,0.404
'[16:07:07.040]',0.508,93.750,0.427
'[16:07:07.048]',0.461,92.188,0.459
'[16:07:07.056]',0.430,91.406,0.490
'[16:07:07.064]',0.422,90.625,0.522
'[16:07:07.072]',0.422,90.625,0.557
'[16:07:07.080]',0.422,90.625,0.588
'[16:07:07.088]',0.422,91.406,0.616
'[16:07:07.096]',0.422,92.188,0.639
'[16:07:07.104]',0.430,92.969,0.655
'[16:07:07.112]',0.430,93.750,0.663
'[16:07:07.120]',0.430,94.531,0.663
'[16:07:07.128]',0.438,95.312,0.663
'[16:07:07.136]',0.430,96.094,0.659
'[16:07:07.144]',0.438,96.094,0.655
'[16:07:07.152]',0.438,96.094,0.651
'[16:07:07.160]',0.438,96.094,0.643
'[16:07:07.168]',0.461,95.312,0.639
'[16:07:07.176]',0.562,95.312,0.635
'[16:07:07.184]',0.695,94.531,0.627
'[16:07:07.192]',0.797,93.750,0.624
