'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[13:39:17.352]',0.325,-,0.610,0.375,0.223,1.650,66.477,37.004
'[13:39:17.360]',0.315,-,0.630,0.385,0.225,1.786,64.816,37.004
'[13:39:17.368]',0.330,-,0.615,0.380,0.227,1.903,63.448,37.004
'[13:39:17.376]',0.310,-,0.635,0.395,0.229,2.011,62.374,37.004
'[13:39:17.384]',0.320,-,0.615,0.380,0.232,2.129,61.495,37.004
'[13:39:17.392]',0.305,-,0.635,0.385,0.235,2.249,60.811,37.004
'[13:39:17.400]',0.310,-,0.615,0.370,0.238,2.366,60.322,37.004
'[13:39:17.408]',0.305,-,0.635,0.380,0.242,2.474,59.932,37.004
'[13:39:17.416]',0.320,-,0.615,0.390,0.246,2.573,59.541,37.004
'[13:39:17.424]',0.310,-,0.625,0.400,0.250,2.661,59.150,37.004
'[13:39:17.432]',0.310,-,0.615,0.380,0.255,2.737,58.808,37.004
'[13:39:17.440]',0.300,-,0.635,0.390,0.259,2.803,58.369,37.004
'[13:39:17.448]',0.310,-,0.630,0.395,0.264,2.857,57.978,37.004
'[13:39:17.456]',0.290,-,0.645,0.385,0.270,2.902,57.490,37.004
'[13:39:17.464]',0.300,-,0.630,0.400,0.276,2.937,57.050,37.004
'[13:39:17.472]',0.305,-,0.625,0.390,0.284,2.956,56.561,37.004
'[13:39:17.480]',0.310,-,0.640,0.405,0.292,2.963,56.122,37.004
'[13:39:17.488]',0.295,-,0.620,0.400,0.301,2.967,55.633,37.004
'[13:39:17.496]',0.285,-,0.645,0.405,0.309,2.964,55.194,37.004
'[13:39:17.504]',0.305,-,0.630,0.395,0.319,2.954,54.657,37.004
'[13:39:17.512]',0.290,-,0.645,0.405,0.328,2.936,54.119,37.004
'[13:39:17.520]',0.315,-,0.615,0.390,0.336,2.912,53.631,37.004
'[13:39:17.528]',0.330,-,0.630,0.405,0.344,2.881,53.045,37.004
'[13:39:17.536]',0.335,-,0.605,0.385,0.352,2.842,52.605,37.004
'[13:39:17.544]',0.315,-,0.635,0.400,0.360,2.797,52.117,37.004
'[13:39:17.552]',0.320,-,0.630,0.395,0.368,2.745,51.628,37.004
'[13:39:17.560]',0.275,-,0.685,0.430,0.376,2.687,51.091,37.004
'[13:39:17.568]',0.235,-,0.685,0.425,0.384,2.630,50.651,37.004
'[13:39:17.576]',0.215,-,0.715,0.435,0.392,2.571,50.212,37.004
'[13:39:17.584]',0.235,-,0.685,0.415,0.399,2.505,49.821,37.004
'[13:39:17.592]',0.250,-,0.690,0.430,0.407,2.435,49.381,37.004
'[13:39:17.600]',0.280,-,0.645,0.410,0.414,2.363,48.942,37.004
'[13:39:17.608]',0.275,-,0.655,0.405,0.421,2.290,48.405,37.004
'[13:39:17.616]',0.295,-,0.630,0.420,0.428,2.219,47.965,37.004
'[13:39:17.624]',0.290,-,0.645,0.430,0.434,2.150,47.623,37.004
'[13:39:17.632]',0.305,-,0.620,0.420,0.441,2.083,47.232,37.004
'[13:39:17.640]',0.310,-,0.640,0.415,0.448,2.021,46.939,37.004
'[13:39:17.648]',0.305,-,0.630,0.430,0.455,1.962,46.548,37.004
'[13:39:17.656]',0.315,-,0.650,0.420,0.462,1.907,46.255,37.004
'[13:39:17.664]',0.295,-,0.625,0.430,0.468,1.856,45.865,37.004
'[13:39:17.672]',0.315,-,0.620,0.420,0.475,1.813,45.474,37.004
'[13:39:17.680]',0.305,-,0.635,0.435,0.481,1.775,45.034,37.004
'[13:39:17.688]',0.320,-,0.615,0.425,0.486,1.736,44.692,37.004
'[13:39:17.696]',0.300,-,0.640,0.435,0.491,1.698,44.302,37.004
'[13:39:17.704]',0.330,-,0.615,0.425,0.496,1.662,44.009,37.004
'[13:39:17.712]',0.340,-,0.630,0.435,0.502,1.627,43.667,37.004
'[13:39:17.720]',0.385,-,0.585,0.365,0.507,1.592,43.422,37.004
'[13:39:17.728]',0.395,-,0.590,0.350,0.513,1.561,43.129,37.004
'[13:39:17.736]',0.375,-,0.615,0.455,0.518,1.531,42.836,37.004
'[13:39:17.744]',0.385,-,0.770,0.825,0.523,1.502,42.543,37.004
'[13:39:17.752]',-0.485,-,1.305,1.456,0.529,1.476,42.348,37.004
'[13:39:17.760]',-0.500,-,1.346,1.501,0.534,1.451,42.152,37.004
'[13:39:17.768]',-0.500,-,1.301,0.695,0.539,1.431,42.055,37.004
'[13:39:17.776]',-0.490,-,1.120,0.415,0.544,1.413,41.859,37.004
'[13:39:17.784]',-0.040,-,0.840,0.375,0.550,1.394,41.713,37.004
'[13:39:17.792]',0.270,-,0.650,0.405,0.556,1.374,41.469,37.004
'[13:39:17.800]',0.420,-,0.530,0.385,0.561,1.355,41.224,37.004
'[13:39:17.808]',0.470,-,0.520,0.395,0.567,1.337,40.980,37.004
'[13:39:17.816]',0.505,-,0.485,0.385,0.573,1.320,40.736,37.004
'[13:39:17.824]',0.500,-,0.500,0.395,0.579,1.303,40.443,37.004
'[13:39:17.832]',0.510,-,0.485,0.400,0.585,1.287,40.150,37.004
'[13:39:17.840]',0.500,-,0.495,0.395,0.591,1.272,40.052,37.004
'[13:39:17.848]',0.510,-,0.490,0.405,0.596,1.255,40.003,37.004
'[13:39:17.856]',0.515,-,0.485,0.400,0.600,1.239,39.857,37.004
'[13:39:17.864]',0.505,-,0.500,0.420,0.604,1.225,39.661,37.004
'[13:39:17.872]',0.510,-,0.490,0.410,0.608,1.214,39.417,37.004
'[13:39:17.880]',0.495,-,0.515,0.435,0.613,1.205,39.124,37.004
'[13:39:17.888]',0.480,-,0.495,0.420,0.617,1.195,38.685,37.004
'[13:39:17.896]',0.475,-,0.520,0.430,0.621,1.184,38.245,37.004
'[13:39:17.904]',0.490,-,0.500,0.440,0.625,1.174,37.805,37.004
'[13:39:17.912]',0.485,-,0.520,0.455,0.629,1.165,37.415,37.004
'[13:39:17.920]',0.500,-,0.495,0.450,0.633,1.157,37.122,37.004
'[13:39:17.928]',0.480,-,0.520,0.475,0.637,1.150,36.877,37.004
'[13:39:17.936]',0.490,-,0.505,0.480,0.642,1.142,36.633,37.004
'[13:39:17.944]',0.475,-,0.520,0.505,0.646,1.133,36.438,37.004
'[13:39:17.952]',0.485,-,0.520,0.515,0.650,1.124,36.242,37.004
'[13:39:17.960]',0.470,-,0.540,0.545,0.654,1.117,36.096,37.004
'[13:39:17.968]',0.470,-,0.535,0.545,0.658,1.113,36.242,37.004
'[13:39:17.976]',0.455,-,0.555,0.570,0.662,1.110,36.877,37.004
'[13:39:17.984]',0.460,-,0.535,0.590,0.666,1.107,38.343,37.004
'[13:39:17.992]',0.440,-,0.560,0.625,0.670,1.102,41.224,37.004
'[13:39:18.000]',0.450,-,0.550,0.630,0.674,1.096,45.669,37.004
'[13:39:18.008]',0.420,-,0.585,0.655,0.677,1.090,51.628,37.004
'[13:39:18.016]',0.415,-,0.580,0.650,0.680,1.085,58.564,37.004
'[13:39:18.024]',0.385,-,0.605,0.660,0.684,1.080,66.135,37.004
'[13:39:18.032]',0.375,-,0.615,0.640,0.686,1.075,74.097,37.004
'[13:39:18.040]',0.345,-,0.635,0.640,0.689,1.071,82.351,37.004
'[13:39:18.048]',0.350,-,0.620,0.615,0.691,1.067,90.606,37.004
'[13:39:18.056]',0.330,-,0.645,0.610,0.694,1.064,98.470,37.004
'[13:39:18.064]',0.315,-,0.635,0.590,0.696,1.061,105.699,37.004
'[13:39:18.072]',0.320,-,0.655,0.580,0.698,1.061,111.853,37.004
'[13:39:18.080]',0.300,-,0.645,0.565,0.700,1.062,117.030,37.004
'[13:39:18.088]',0.290,-,0.665,0.560,0.702,1.062,121.182,37.004
'[13:39:18.096]',0.300,-,0.670,0.570,0.704,1.061,124.357,37.004
'[13:39:18.104]',0.305,-,0.645,0.535,0.705,1.060,126.555,37.004
'[13:39:18.112]',0.280,-,0.665,0.510,0.706,1.060,128.069,37.004
'[13:39:18.120]',0.305,-,0.635,0.485,0.707,1.060,128.851,37.004
'[13:39:18.128]',0.310,-,0.655,0.475,0.706,1.060,129.193,37.004
'[13:39:18.136]',0.330,-,0.625,0.450,0.705,1.060,129.095,37.004
'[13:39:18.144]',0.325,-,0.635,0.445,0.703,1.060,128.802,37.004
'[13:39:18.152]',0.345,-,0.615,0.425,0.701,1.060,128.265,37.004
'[13:39:18.160]',0.350,-,0.615,0.425,0.700,1.059,127.385,37.004
'[13:39:18.168]',0.365,-,0.590,0.405,0.698,1.060,126.262,37.004
'[13:39:18.176]',0.360,-,0.610,0.420,0.696,1.062,124.846,37.004
'[13:39:18.184]',0.385,-,0.585,0.415,0.695,1.062,123.234,37.004
'[13:39:18.192]',0.375,-,0.600,0.435,0.693,1.061,121.280,37.004
'[13:39:18.200]',0.385,-,0.580,0.430,0.691,1.059,119.180,37.004
'[13:39:18.208]',0.370,-,0.605,0.440,0.688,1.058,116.786,37.004
'[13:39:18.216]',0.385,-,0.590,0.430,0.686,1.057,114.198,37.004
'[13:39:18.224]',0.365,-,0.605,0.445,0.684,1.057,111.316,37.004
'[13:39:18.232]',0.375,-,0.590,0.430,0.681,1.058,108.092,37.004
'[13:39:18.240]',0.370,-,0.600,0.445,0.678,1.063,104.624,37.004
'[13:39:18.248]',0.380,-,0.585,0.430,0.676,1.072,100.717,37.004
'[13:39:18.256]',0.365,-,0.600,0.440,0.672,1.091,96.662,37.004
'[13:39:18.264]',0.375,-,0.590,0.430,0.668,1.114,92.413,37.004
'[13:39:18.272]',0.380,-,0.585,0.430,0.663,1.148,88.115,37.004
'[13:39:18.280]',0.365,-,0.600,0.440,0.658,1.197,83.914,37.004
'[13:39:18.288]',0.375,-,0.585,0.430,0.653,1.265,80.007,37.004
'[13:39:18.296]',0.360,-,0.605,0.440,0.648,1.349,76.441,37.004
'[13:39:18.304]',0.380,-,0.585,0.430,0.642,1.449,73.413,37.004
'[13:39:18.312]',0.365,-,0.600,0.445,0.637,1.560,70.824,37.004
'[13:39:18.320]',0.385,-,0.580,0.435,0.632,1.681,68.675,37.004
'[13:39:18.328]',0.370,-,0.595,0.450,0.626,1.808,66.916,37.004
'[13:39:18.336]',0.385,-,0.575,0.445,0.621,1.938,65.500,37.004
'[13:39:18.344]',0.375,-,0.590,0.455,0.615,2.068,64.377,37.004
'[13:39:18.352]',0.385,-,0.575,0.450,0.609,2.195,63.448,37.004
'[13:39:18.360]',0.380,-,0.590,0.460,0.603,2.316,62.716,37.004
'[13:39:18.368]',0.395,-,0.570,0.450,0.597,2.413,62.130,37.004
'[13:39:18.376]',0.385,-,0.590,0.465,0.591,2.497,61.690,37.004
'[13:39:18.384]',0.400,-,0.565,0.450,0.585,2.584,61.299,37.004
'[13:39:18.392]',0.385,-,0.585,0.470,0.579,2.667,60.909,37.004
'[13:39:18.400]',0.405,-,0.565,0.460,0.574,2.743,60.567,37.004
'[13:39:18.408]',0.390,-,0.580,0.475,0.569,2.810,60.127,37.004
'[13:39:18.416]',0.405,-,0.560,0.475,0.564,2.868,59.736,37.004
'[13:39:18.424]',0.390,-,0.575,0.480,0.559,2.915,59.443,37.004
'[13:39:18.432]',0.405,-,0.550,0.475,0.553,2.952,59.053,37.004
'[13:39:18.440]',0.400,-,0.565,0.480,0.548,2.980,58.662,37.004
'[13:39:18.448]',0.405,-,0.560,0.485,0.543,2.999,58.173,37.004
'[13:39:18.456]',0.390,-,0.570,0.475,0.539,3.009,57.685,37.004
'[13:39:18.464]',0.405,-,0.555,0.490,0.534,3.006,57.050,37.004
'[13:39:18.472]',0.405,-,0.560,0.475,0.530,2.993,56.464,37.004
'[13:39:18.480]',0.425,-,0.545,0.485,0.527,2.977,55.878,37.004
'[13:39:18.488]',0.430,-,0.540,0.475,0.523,2.955,55.292,37.004
'[13:39:18.496]',0.450,-,0.555,0.500,0.520,2.927,54.754,37.004
'[13:39:18.504]',0.455,-,0.530,0.475,0.517,2.891,54.168,37.004
'[13:39:18.512]',0.415,-,0.560,0.490,0.514,2.848,53.533,37.004
'[13:39:18.520]',0.395,-,0.555,0.500,0.511,2.798,52.947,37.004
'[13:39:18.528]',0.360,-,0.610,0.520,0.507,2.741,52.361,37.004
'[13:39:18.536]',0.340,-,0.605,0.515,0.503,2.679,51.775,37.004
'[13:39:18.544]',0.320,-,0.635,0.530,0.500,2.614,51.237,37.004
'[13:39:18.552]',0.350,-,0.605,0.515,0.496,2.544,50.749,37.004
'[13:39:18.560]',0.365,-,0.610,0.520,0.492,2.473,50.212,37.004
'[13:39:18.568]',0.390,-,0.565,0.500,0.489,2.407,49.723,37.004
'[13:39:18.576]',0.395,-,0.565,0.515,0.485,2.343,49.284,37.004
'[13:39:18.584]',0.415,-,0.545,0.505,0.481,2.275,48.795,37.004
'[13:39:18.592]',0.405,-,0.560,0.520,0.477,2.206,48.307,37.004
'[13:39:18.600]',0.430,-,0.540,0.510,0.473,2.140,47.867,37.004
'[13:39:18.608]',0.420,-,0.550,0.525,0.468,2.076,47.476,37.004
'[13:39:18.616]',0.435,-,0.530,0.520,0.463,2.017,47.135,37.004
'[13:39:18.624]',0.425,-,0.550,0.525,0.459,1.962,46.695,37.004
'[13:39:18.632]',0.430,-,0.535,0.515,0.454,1.911,46.304,37.004
'[13:39:18.640]',0.425,-,0.550,0.525,0.450,1.864,45.962,37.004
'[13:39:18.648]',0.430,-,0.535,0.520,0.446,1.821,45.620,37.004
'[13:39:18.656]',0.415,-,0.550,0.530,0.441,1.781,45.278,37.004
'[13:39:18.664]',0.425,-,0.540,0.520,0.438,1.748,44.985,37.004
'[13:39:18.672]',0.420,-,0.550,0.525,0.433,1.717,44.692,37.004
'[13:39:18.680]',0.440,-,0.530,0.505,0.428,1.685,44.350,37.004
'[13:39:18.688]',0.485,-,0.500,0.445,0.423,1.654,44.057,37.004
'[13:39:18.696]',0.490,-,0.520,0.425,0.417,1.625,43.715,37.004
'[13:39:18.704]',0.470,-,0.555,0.560,0.412,1.595,43.422,37.004
'[13:39:18.712]',0.165,-,0.820,1.000,0.408,1.566,43.178,37.004
'[13:39:18.720]',-0.500,-,1.330,1.501,0.403,1.538,43.032,37.004
'[13:39:18.728]',-0.500,-,1.301,1.501,0.398,1.510,42.934,37.004
'[13:39:18.736]',-0.500,-,1.321,0.850,0.393,1.484,42.787,37.004
'[13:39:18.744]',-0.330,-,1.010,0.555,0.388,1.459,42.690,37.004
'[13:39:18.752]',0.110,-,0.735,0.475,0.382,1.436,42.543,37.004
'[13:39:18.760]',0.410,-,0.545,0.460,0.377,1.413,42.348,37.004
'[13:39:18.768]',0.535,-,0.460,0.445,0.371,1.395,42.104,37.004
'[13:39:18.776]',0.570,-,0.450,0.450,0.365,1.379,41.811,37.004
'[13:39:18.784]',0.600,-,0.420,0.435,0.358,1.362,41.615,37.004
'[13:39:18.792]',0.595,-,0.435,0.455,0.352,1.343,41.420,37.004
'[13:39:18.800]',0.615,-,0.410,0.450,0.346,1.324,41.224,37.004
'[13:39:18.808]',0.600,-,0.430,0.460,0.341,1.304,41.127,37.004
'[13:39:18.816]',0.615,-,0.415,0.450,0.336,1.285,41.029,37.004
'[13:39:18.824]',0.595,-,0.435,0.465,0.331,1.268,40.883,37.004
'[13:39:18.832]',0.605,-,0.420,0.470,0.325,1.250,40.687,37.004
'[13:39:18.840]',0.595,-,0.440,0.475,0.320,1.234,40.443,37.004
'[13:39:18.848]',0.595,-,0.430,0.470,0.314,1.217,40.101,37.004
'[13:39:18.856]',0.580,-,0.455,0.480,0.308,1.200,39.759,37.004
'[13:39:18.864]',0.575,-,0.460,0.485,0.303,1.188,39.320,37.004
'[13:39:18.872]',0.570,-,0.445,0.480,0.298,1.178,38.929,37.004
'[13:39:18.880]',0.585,-,0.460,0.500,0.293,1.166,38.538,37.004
'[13:39:18.888]',0.570,-,0.445,0.495,0.289,1.155,38.245,37.004
'[13:39:18.896]',0.570,-,0.470,0.520,0.284,1.145,37.903,37.004
'[13:39:18.904]',0.565,-,0.455,0.530,0.280,1.135,37.610,37.004
'[13:39:18.912]',0.560,-,0.475,0.545,0.275,1.126,37.366,37.004
'[13:39:18.920]',0.570,-,0.460,0.555,0.270,1.117,37.122,37.004
'[13:39:18.928]',0.550,-,0.480,0.575,0.266,1.109,36.926,37.004
'[13:39:18.936]',0.560,-,0.465,0.590,0.262,1.101,37.024,37.004
'[13:39:18.944]',0.540,-,0.490,0.620,0.259,1.093,37.610,37.004
'[13:39:18.952]',0.545,-,0.480,0.635,0.255,1.086,39.173,37.004
'[13:39:18.960]',0.520,-,0.515,0.665,0.252,1.080,42.104,37.004
'[13:39:18.968]',0.525,-,0.495,0.665,0.248,1.077,46.695,37.004
'[13:39:18.976]',0.490,-,0.540,0.690,0.246,1.075,52.556,37.004
'[13:39:18.984]',0.495,-,0.525,0.685,0.243,1.071,59.443,37.004
'[13:39:18.992]',0.465,-,0.555,0.700,0.240,1.067,66.916,37.004
'[13:39:19.000]',0.455,-,0.545,0.680,0.237,1.064,74.878,37.004
'[13:39:19.008]',0.430,-,0.580,0.680,0.235,1.060,83.035,37.004
'[13:39:19.016]',0.435,-,0.565,0.655,0.232,1.057,91.192,37.004
'[13:39:19.024]',0.410,-,0.585,0.655,0.230,1.054,99.007,37.004
'[13:39:19.032]',0.410,-,0.570,0.630,0.228,1.052,106.187,37.004
'[13:39:19.040]',0.385,-,0.595,0.635,0.227,1.050,112.537,37.004
'[13:39:19.048]',0.390,-,0.590,0.615,0.226,1.049,117.910,37.004
'[13:39:19.056]',0.375,-,0.600,0.610,0.224,1.048,122.159,37.004
'[13:39:19.064]',0.380,-,0.590,0.595,0.222,1.051,125.481,37.004
'[13:39:19.072]',0.360,-,0.605,0.580,0.219,1.055,127.874,37.004
'[13:39:19.080]',0.380,-,0.585,0.560,0.217,1.057,129.535,37.004
'[13:39:19.088]',0.385,-,0.580,0.545,0.215,1.058,130.756,37.004
'[13:39:19.096]',0.395,-,0.590,0.515,0.213,1.059,131.439,37.004
'[13:39:19.104]',0.405,-,0.570,0.495,0.210,1.059,131.635,37.004
'[13:39:19.112]',0.400,-,0.580,0.470,0.208,1.059,131.488,37.004
'[13:39:19.120]',0.420,-,0.550,0.455,0.206,1.058,130.853,37.004
'[13:39:19.128]',0.425,-,0.565,0.445,0.204,1.057,129.925,37.004
'[13:39:19.136]',0.435,-,0.540,0.435,0.203,1.056,128.607,37.004
'[13:39:19.144]',0.430,-,0.550,0.445,0.201,1.055,126.946,37.004
'[13:39:19.152]',0.455,-,0.530,0.430,0.199,1.055,124.943,37.004
'[13:39:19.160]',0.445,-,0.540,0.440,0.196,1.054,122.599,37.004
'[13:39:19.168]',0.455,-,0.520,0.430,0.194,1.055,120.059,37.004
'[13:39:19.176]',0.445,-,0.540,0.440,0.192,1.057,117.226,37.004
'[13:39:19.184]',0.455,-,0.520,0.430,0.189,1.057,114.100,37.004
'[13:39:19.192]',0.440,-,0.545,0.450,0.187,1.057,110.730,37.004
'[13:39:19.200]',0.445,-,0.525,0.430,0.185,1.057,107.115,37.004
'[13:39:19.208]',0.430,-,0.545,0.450,0.183,1.059,103.305,37.004
'[13:39:19.216]',0.435,-,0.525,0.430,0.182,1.065,99.251,37.004
'[13:39:19.224]',0.420,-,0.555,0.445,0.180,1.078,94.904,37.004
'[13:39:19.232]',0.430,-,0.540,0.430,0.178,1.104,90.508,37.004
'[13:39:19.240]',0.405,-,0.565,0.440,0.176,1.143,86.161,37.004
'[13:39:19.248]',0.415,-,0.545,0.425,0.174,1.197,82.058,37.004
'[13:39:19.256]',0.405,-,0.560,0.435,0.172,1.269,78.297,37.004
'[13:39:19.264]',0.410,-,0.545,0.425,0.170,1.343,75.073,37.004
'[13:39:19.272]',0.400,-,0.565,0.420,0.168,1.424,72.192,37.004
'[13:39:19.280]',0.405,-,0.555,0.430,0.166,1.526,69.847,37.004
'[13:39:19.288]',0.395,-,0.550,0.435,0.164,1.642,67.844,37.004
'[13:39:19.296]',0.400,-,0.565,0.440,0.162,1.767,66.233,37.004
'[13:39:19.304]',0.390,-,0.550,0.430,0.161,1.895,65.012,37.004
'[13:39:19.312]',0.385,-,0.575,0.445,0.159,2.024,63.986,37.004
'[13:39:19.320]',0.400,-,0.565,0.430,0.158,2.152,63.253,37.004
'[13:39:19.328]',0.390,-,0.580,0.440,0.157,2.274,62.716,37.004
'[13:39:19.336]',0.405,-,0.565,0.430,0.155,2.389,62.276,37.004
'[13:39:19.344]',0.385,-,0.580,0.445,0.154,2.497,61.983,37.004
'[13:39:19.352]',0.395,-,0.560,0.430,0.153,2.595,61.690,37.004
'[13:39:19.360]',0.385,-,0.575,0.440,0.152,2.684,61.348,37.004
'[13:39:19.368]',0.395,-,0.555,0.430,0.151,2.752,61.006,37.004
'[13:39:19.376]',0.385,-,0.575,0.445,0.151,2.804,60.616,37.004
'[13:39:19.384]',0.395,-,0.565,0.435,0.150,2.856,60.225,37.004
'[13:39:19.392]',0.385,-,0.585,0.450,0.150,2.904,59.883,37.004
'[13:39:19.400]',0.390,-,0.565,0.435,0.151,2.939,59.492,37.004
'[13:39:19.408]',0.380,-,0.590,0.450,0.151,2.964,59.004,37.004
'[13:39:19.416]',0.385,-,0.565,0.440,0.151,2.982,58.466,37.004
'[13:39:19.424]',0.375,-,0.585,0.450,0.152,2.992,57.880,37.004
'[13:39:19.432]',0.385,-,0.565,0.445,0.153,2.994,57.245,37.004
'[13:39:19.440]',0.380,-,0.585,0.450,0.153,2.986,56.610,37.004
'[13:39:19.448]',0.400,-,0.560,0.440,0.154,2.969,56.073,37.004
'[13:39:19.456]',0.405,-,0.565,0.450,0.155,2.942,55.438,37.004
'[13:39:19.464]',0.420,-,0.545,0.435,0.156,2.909,54.852,37.004
'[13:39:19.472]',0.400,-,0.575,0.445,0.157,2.869,54.217,37.004
'[13:39:19.480]',0.390,-,0.585,0.450,0.158,2.822,53.631,37.004
'[13:39:19.488]',0.350,-,0.615,0.465,0.160,2.767,53.045,37.004
'[13:39:19.496]',0.325,-,0.630,0.475,0.161,2.706,52.507,37.004
'[13:39:19.504]',0.290,-,0.655,0.485,0.162,2.639,51.970,37.004
'[13:39:19.512]',0.285,-,0.665,0.495,0.163,2.569,51.482,37.004
'[13:39:19.520]',0.310,-,0.635,0.475,0.164,2.495,50.993,37.004
'[13:39:19.528]',0.325,-,0.625,0.480,0.166,2.419,50.505,37.004
'[13:39:19.536]',0.340,-,0.600,0.465,0.167,2.345,49.968,37.004
'[13:39:19.544]',0.360,-,0.610,0.475,0.168,2.271,49.479,37.004
'[13:39:19.552]',0.370,-,0.585,0.465,0.169,2.199,49.039,37.004
'[13:39:19.560]',0.360,-,0.600,0.475,0.171,2.131,48.698,37.004
'[13:39:19.568]',0.375,-,0.585,0.470,0.172,2.071,48.258,37.004
'[13:39:19.576]',0.360,-,0.595,0.480,0.173,2.018,47.867,37.004
'[13:39:19.584]',0.365,-,0.585,0.470,0.174,1.964,47.476,37.004
'[13:39:19.592]',0.360,-,0.605,0.490,0.175,1.911,47.135,37.004
'[13:39:19.600]',0.370,-,0.585,0.475,0.176,1.861,46.695,37.004
'[13:39:19.608]',0.355,-,0.605,0.480,0.177,1.814,46.304,37.004
'[13:39:19.616]',0.370,-,0.585,0.465,0.178,1.770,45.865,37.004
'[13:39:19.624]',0.360,-,0.605,0.475,0.180,1.730,45.474,37.004
'[13:39:19.632]',0.370,-,0.585,0.460,0.181,1.692,45.132,37.004
'[13:39:19.640]',0.360,-,0.605,0.470,0.182,1.657,44.741,37.004
'[13:39:19.648]',0.395,-,0.565,0.425,0.183,1.625,44.399,37.004
'[13:39:19.656]',0.420,-,0.550,0.380,0.183,1.594,44.057,37.004
'[13:39:19.664]',0.395,-,0.590,0.375,0.184,1.569,43.667,37.004
'[13:39:19.672]',0.415,-,0.665,0.695,0.185,1.545,43.374,37.004
'[13:39:19.680]',-0.275,-,1.151,1.310,0.186,1.521,43.129,37.004
'[13:39:19.688]',-0.500,-,1.370,1.501,0.188,1.496,42.836,37.004
'[13:39:19.696]',-0.500,-,1.341,1.316,0.190,1.471,42.592,37.004
'[13:39:19.704]',-0.500,-,1.220,0.600,0.192,1.447,42.446,37.004
'[13:39:19.712]',-0.190,-,0.945,0.450,0.194,1.423,42.250,37.004
'[13:39:19.720]',0.185,-,0.705,0.420,0.197,1.401,42.006,37.004
'[13:39:19.728]',0.390,-,0.570,0.400,0.201,1.378,41.713,37.004
'[13:39:19.736]',0.460,-,0.525,0.380,0.204,1.356,41.371,37.004
'[13:39:19.744]',0.495,-,0.515,0.390,0.208,1.334,41.029,37.004
'[13:39:19.752]',0.510,-,0.500,0.380,0.212,1.313,40.736,37.004
'[13:39:19.760]',0.500,-,0.515,0.400,0.215,1.293,40.492,37.004
'[13:39:19.768]',0.515,-,0.490,0.390,0.219,1.278,40.296,37.004
'[13:39:19.776]',0.500,-,0.520,0.400,0.222,1.265,40.101,37.004
'[13:39:19.784]',0.500,-,0.505,0.395,0.226,1.249,39.857,37.004
'[13:39:19.792]',0.495,-,0.520,0.415,0.229,1.233,39.613,37.004
'[13:39:19.800]',0.500,-,0.500,0.405,0.233,1.217,39.222,37.004
'[13:39:19.808]',0.480,-,0.520,0.420,0.237,1.201,38.880,37.004
'[13:39:19.816]',0.495,-,0.510,0.415,0.241,1.187,38.489,37.004
'[13:39:19.824]',0.470,-,0.535,0.430,0.245,1.173,38.050,37.004
'[13:39:19.832]',0.475,-,0.515,0.420,0.249,1.159,37.659,37.004
'[13:39:19.840]',0.480,-,0.535,0.440,0.253,1.147,37.219,37.004
'[13:39:19.848]',0.490,-,0.520,0.445,0.257,1.135,36.877,37.004
'[13:39:19.856]',0.480,-,0.530,0.470,0.262,1.123,36.487,37.004
'[13:39:19.864]',0.490,-,0.520,0.475,0.267,1.115,36.047,37.004
'[13:39:19.872]',0.475,-,0.540,0.490,0.273,1.109,35.656,37.004
'[13:39:19.880]',0.480,-,0.535,0.500,0.279,1.102,35.314,37.004
'[13:39:19.888]',0.460,-,0.550,0.520,0.285,1.093,34.972,37.004
'[13:39:19.896]',0.455,-,0.555,0.535,0.291,1.083,34.777,37.004
'[13:39:19.904]',0.465,-,0.540,0.560,0.298,1.074,35.070,37.004
'[13:39:19.912]',0.450,-,0.565,0.575,0.305,1.066,35.900,37.004
'[13:39:19.920]',0.435,-,0.555,0.600,0.312,1.060,37.903,37.004
'[13:39:19.928]',0.425,-,0.580,0.620,0.319,1.053,41.420,37.004
'[13:39:19.936]',0.415,-,0.565,0.615,0.325,1.047,46.500,37.004
'[13:39:19.944]',0.400,-,0.600,0.645,0.332,1.041,52.849,37.004
'[13:39:19.952]',0.380,-,0.595,0.640,0.338,1.035,60.029,37.004
'[13:39:19.960]',0.375,-,0.625,0.650,0.345,1.029,67.844,37.004
'[13:39:19.968]',0.380,-,0.615,0.630,0.353,1.026,76.001,37.004
'[13:39:19.976]',0.345,-,0.640,0.640,0.360,1.024,84.305,37.004
'[13:39:19.984]',0.350,-,0.625,0.610,0.367,1.021,92.560,37.004
'[13:39:19.992]',0.315,-,0.650,0.605,0.373,1.016,100.423,37.004
'[13:39:20.000]',0.325,-,0.635,0.585,0.379,1.012,107.506,37.004
'[13:39:20.008]',0.295,-,0.660,0.590,0.384,1.010,113.611,37.004
'[13:39:20.016]',0.300,-,0.645,0.565,0.390,1.007,118.740,37.004
'[13:39:20.024]',0.280,-,0.680,0.555,0.397,1.004,122.843,37.004
'[13:39:20.032]',0.290,-,0.660,0.530,0.404,1.001,126.115,37.004
'[13:39:20.040]',0.280,-,0.680,0.525,0.410,0.997,128.509,37.004
'[13:39:20.048]',0.300,-,0.640,0.495,0.417,0.993,130.121,37.004
'[13:39:20.056]',0.290,-,0.660,0.475,0.423,0.989,131.098,37.004
'[13:39:20.064]',0.320,-,0.630,0.445,0.429,0.989,131.439,37.004
