'Time','I','II','AVR','MCL','RESP','PLETH','ABP'
'[13:11:19.366]',-,0.520,0.565,0.815,0.399,1.164,-
'[13:11:19.374]',-,0.515,0.570,0.815,0.394,1.150,-
'[13:11:19.382]',-,0.520,0.555,0.815,0.390,1.134,-
'[13:11:19.390]',-,0.520,0.560,0.815,0.386,1.117,-
'[13:11:19.398]',-,0.525,0.550,0.815,0.382,1.101,-
'[13:11:19.406]',-,0.520,0.545,0.815,0.379,1.084,-
'[13:11:19.414]',-,0.535,0.545,0.815,0.377,1.068,-
'[13:11:19.422]',-,0.545,0.535,0.825,0.376,1.057,-
'[13:11:19.430]',-,0.570,0.505,0.830,0.375,1.051,-
'[13:11:19.438]',-,0.590,0.490,0.835,0.374,1.056,-
'[13:11:19.446]',-,0.595,0.480,0.835,0.374,1.073,-
'[13:11:19.454]',-,0.610,0.465,0.845,0.375,1.106,-
'[13:11:19.462]',-,0.665,0.420,0.855,0.376,1.158,-
'[13:11:19.470]',-,0.675,0.410,0.860,0.377,1.234,-
'[13:11:19.478]',-,0.655,0.425,0.845,0.380,1.331,-
'[13:11:19.486]',-,0.625,0.445,0.835,0.383,1.450,-
'[13:11:19.494]',-,0.595,0.475,0.815,0.387,1.586,-
'[13:11:19.502]',-,0.555,0.505,0.805,0.391,1.733,-
'[13:11:19.510]',-,0.530,0.530,0.800,0.397,1.888,-
'[13:11:19.518]',-,0.515,0.545,0.795,0.403,2.043,-
'[13:11:19.526]',-,0.510,0.550,0.790,0.411,2.194,-
'[13:11:19.534]',-,0.500,0.560,0.790,0.420,2.337,-
'[13:11:19.542]',-,0.500,0.555,0.790,0.431,2.454,-
'[13:11:19.550]',-,0.505,0.560,0.790,0.442,2.551,-
'[13:11:19.558]',-,0.500,0.560,0.790,0.456,2.653,-
'[13:11:19.566]',-,0.505,0.555,0.795,0.469,2.749,-
'[13:11:19.574]',-,0.500,0.560,0.800,0.483,2.835,-
'[13:11:19.582]',-,0.505,0.555,0.795,0.496,2.910,-
'[13:11:19.590]',-,0.500,0.550,0.805,0.509,2.972,-
'[13:11:19.598]',-,0.510,0.550,0.800,0.523,3.019,-
'[13:11:19.606]',-,0.505,0.550,0.805,0.539,3.054,-
'[13:11:19.614]',-,0.510,0.545,0.800,0.555,3.075,-
'[13:11:19.622]',-,0.475,0.560,0.775,0.573,3.086,-
'[13:11:19.630]',-,0.530,0.515,0.840,0.591,3.088,-
'[13:11:19.638]',-,0.705,0.335,0.950,0.608,3.078,-
'[13:11:19.646]',-,1.015,0.050,1.075,0.625,3.060,-
'[13:11:19.654]',-,1.365,-0.195,1.160,0.641,3.037,-
'[13:11:19.662]',-,1.390,-0.040,0.940,0.657,3.011,-
'[13:11:19.670]',-,0.745,0.470,0.780,0.674,2.978,-
'[13:11:19.678]',-,0.465,0.640,0.710,0.691,2.940,-
'[13:11:19.686]',-,0.455,0.580,0.750,0.709,2.897,-
'[13:11:19.694]',-,0.505,0.540,0.780,0.727,2.850,-
'[13:11:19.702]',-,0.500,0.545,0.790,0.745,2.798,-
'[13:11:19.710]',-,0.500,0.545,0.790,0.763,2.740,-
'[13:11:19.718]',-,0.495,0.550,0.790,0.781,2.676,-
'[13:11:19.726]',-,0.490,0.545,0.790,0.799,2.608,-
'[13:11:19.734]',-,0.495,0.550,0.790,0.815,2.537,-
'[13:11:19.742]',-,0.490,0.540,0.790,0.831,2.469,-
'[13:11:19.750]',-,0.500,0.540,0.790,0.845,2.403,-
'[13:11:19.758]',-,0.505,0.530,0.795,0.860,2.328,-
'[13:11:19.766]',-,0.510,0.535,0.790,0.876,2.250,-
'[13:11:19.774]',-,0.505,0.525,0.795,0.892,2.171,-
'[13:11:19.782]',-,0.520,0.525,0.790,0.908,2.094,-
'[13:11:19.790]',-,0.515,0.520,0.800,0.925,2.020,-
'[13:11:19.798]',-,0.525,0.515,0.795,0.939,1.950,-
'[13:11:19.806]',-,0.520,0.520,0.800,0.955,1.886,-
'[13:11:19.814]',-,0.530,0.510,0.795,0.968,1.827,-
'[13:11:19.822]',-,0.525,0.505,0.800,0.982,1.773,-
'[13:11:19.830]',-,0.535,0.500,0.800,0.991,1.723,-
'[13:11:19.838]',-,0.530,0.500,0.810,1.000,1.683,-
'[13:11:19.846]',-,0.545,0.490,0.805,1.000,1.650,-
'[13:11:19.854]',-,0.540,0.485,0.810,1.000,1.616,-
'[13:11:19.862]',-,0.555,0.475,0.810,1.000,1.582,-
'[13:11:19.870]',-,0.550,0.475,0.810,1.000,1.549,-
'[13:11:19.878]',-,0.565,0.465,0.810,1.000,1.520,-
'[13:11:19.886]',-,0.560,0.465,0.810,1.000,1.494,-
'[13:11:19.894]',-,0.570,0.455,0.805,1.000,1.470,-
'[13:11:19.902]',-,0.565,0.455,0.810,1.000,1.448,-
'[13:11:19.910]',-,0.570,0.440,0.805,1.000,1.427,-
'[13:11:19.918]',-,0.580,0.435,0.805,1.000,1.409,-
'[13:11:19.926]',-,0.595,0.420,0.800,1.000,1.392,-
'[13:11:19.934]',-,0.595,0.420,0.800,1.000,1.377,-
'[13:11:19.942]',-,0.600,0.410,0.795,1.000,1.368,-
'[13:11:19.950]',-,0.610,0.405,0.800,1.000,1.361,-
'[13:11:19.958]',-,0.605,0.405,0.795,1.000,1.352,-
'[13:11:19.966]',-,0.620,0.405,0.800,1.000,1.343,-
'[13:11:19.974]',-,0.615,0.405,0.800,1.000,1.333,-
'[13:11:19.982]',-,0.620,0.420,0.805,1.000,1.324,-
'[13:11:19.990]',-,0.595,0.435,0.800,1.000,1.314,-
'[13:11:19.998]',-,0.585,0.465,0.795,1.000,1.302,-
'[13:11:20.006]',-,0.555,0.500,0.800,1.000,1.291,-
'[13:11:20.014]',-,0.540,0.520,0.805,1.000,1.280,-
'[13:11:20.022]',-,0.520,0.540,0.810,1.000,1.268,-
'[13:11:20.030]',-,0.520,0.545,0.800,1.000,1.255,-
'[13:11:20.038]',-,0.510,0.555,0.810,1.000,1.245,-
'[13:11:20.046]',-,0.515,0.550,0.805,1.000,1.238,-
'[13:11:20.054]',-,0.510,0.550,0.805,1.000,1.228,-
'[13:11:20.062]',-,0.520,0.545,0.800,1.000,1.216,-
'[13:11:20.070]',-,0.515,0.545,0.810,1.000,1.204,-
'[13:11:20.078]',-,0.520,0.545,0.805,1.000,1.192,-
'[13:11:20.086]',-,0.515,0.545,0.805,1.000,1.178,-
'[13:11:20.094]',-,0.520,0.540,0.800,1.000,1.163,-
'[13:11:20.102]',-,0.510,0.545,0.805,1.000,1.148,-
'[13:11:20.110]',-,0.515,0.540,0.800,1.000,1.130,-
'[13:11:20.118]',-,0.520,0.545,0.810,1.000,1.110,-
'[13:11:20.126]',-,0.515,0.535,0.800,1.000,1.092,-
'[13:11:20.134]',-,0.525,0.535,0.805,1.000,1.075,-
'[13:11:20.142]',-,0.535,0.520,0.810,1.000,1.067,-
'[13:11:20.150]',-,0.550,0.505,0.815,1.000,1.068,-
'[13:11:20.158]',-,0.575,0.480,0.825,1.000,1.078,-
'[13:11:20.166]',-,0.590,0.475,0.830,1.000,1.103,-
'[13:11:20.174]',-,0.580,0.460,0.825,1.000,1.147,-
'[13:11:20.182]',-,0.650,0.415,0.850,1.000,1.201,-
'[13:11:20.190]',-,0.665,0.405,0.860,1.000,1.274,-
'[13:11:20.198]',-,0.640,0.420,0.835,1.000,1.376,-
'[13:11:20.206]',-,0.615,0.445,0.825,1.000,1.500,-
'[13:11:20.214]',-,0.590,0.475,0.805,1.000,1.641,-
'[13:11:20.222]',-,0.540,0.515,0.795,1.000,1.792,-
'[13:11:20.230]',-,0.525,0.530,0.790,1.000,1.946,-
'[13:11:20.238]',-,0.515,0.540,0.785,1.000,2.079,-
'[13:11:20.246]',-,0.515,0.545,0.780,1.000,2.197,-
'[13:11:20.254]',-,0.505,0.550,0.780,1.000,2.324,-
'[13:11:20.262]',-,0.505,0.545,0.775,1.000,2.448,-
'[13:11:20.270]',-,0.500,0.550,0.785,1.000,2.564,-
'[13:11:20.278]',-,0.510,0.545,0.780,1.000,2.670,-
'[13:11:20.286]',-,0.500,0.545,0.785,1.000,2.761,-
'[13:11:20.294]',-,0.510,0.545,0.780,1.000,2.840,-
'[13:11:20.302]',-,0.515,0.545,0.785,1.000,2.904,-
'[13:11:20.310]',-,0.510,0.535,0.775,1.000,2.957,-
'[13:11:20.318]',-,0.515,0.535,0.785,1.000,2.997,-
'[13:11:20.326]',-,0.520,0.525,0.780,1.000,3.024,-
'[13:11:20.334]',-,0.525,0.520,0.785,1.000,3.040,-
'[13:11:20.342]',-,0.480,0.540,0.750,1.000,3.042,-
'[13:11:20.350]',-,0.575,0.465,0.855,1.000,3.034,-
'[13:11:20.358]',-,0.770,0.250,0.940,1.000,3.022,-
'[13:11:20.366]',-,1.130,-0.055,1.080,1.000,3.004,-
'[13:11:20.374]',-,1.425,-0.250,1.125,1.000,2.980,-
'[13:11:20.382]',-,1.135,0.065,0.860,1.000,2.951,-
'[13:11:20.390]',-,0.645,0.535,0.740,1.000,2.918,-
'[13:11:20.398]',-,0.465,0.610,0.700,1.000,2.880,-
'[13:11:20.406]',-,0.495,0.540,0.745,1.000,2.837,-
'[13:11:20.414]',-,0.510,0.525,0.770,1.000,2.790,-
'[13:11:20.422]',-,0.500,0.535,0.775,1.000,2.738,-
'[13:11:20.430]',-,0.500,0.530,0.770,1.000,2.681,-
'[13:11:20.438]',-,0.495,0.535,0.775,1.000,2.625,-
'[13:11:20.446]',-,0.500,0.525,0.765,1.000,2.567,-
'[13:11:20.454]',-,0.500,0.535,0.770,1.000,2.500,-
'[13:11:20.462]',-,0.515,0.520,0.770,1.000,2.429,-
'[13:11:20.470]',-,0.505,0.520,0.775,0.993,2.353,-
'[13:11:20.478]',-,0.520,0.510,0.775,0.986,2.273,-
'[13:11:20.486]',-,0.520,0.510,0.775,0.978,2.192,-
'[13:11:20.494]',-,0.530,0.505,0.770,0.971,2.109,-
'[13:11:20.502]',-,0.525,0.510,0.780,0.963,2.029,-
'[13:11:20.510]',-,0.535,0.500,0.775,0.955,1.951,-
'[13:11:20.518]',-,0.540,0.500,0.780,0.946,1.877,-
'[13:11:20.526]',-,0.545,0.485,0.775,0.938,1.807,-
'[13:11:20.534]',-,0.545,0.490,0.780,0.931,1.744,-
'[13:11:20.542]',-,0.555,0.475,0.770,0.924,1.692,-
'[13:11:20.550]',-,0.550,0.480,0.775,0.918,1.649,-
'[13:11:20.558]',-,0.550,0.475,0.780,0.911,1.605,-
'[13:11:20.566]',-,0.560,0.475,0.775,0.905,1.563,-
'[13:11:20.574]',-,0.555,0.465,0.780,0.899,1.523,-
'[13:11:20.582]',-,0.570,0.460,0.775,0.892,1.487,-
'[13:11:20.590]',-,0.565,0.450,0.775,0.886,1.455,-
'[13:11:20.598]',-,0.580,0.445,0.765,0.880,1.424,-
'[13:11:20.606]',-,0.585,0.430,0.770,0.875,1.396,-
'[13:11:20.614]',-,0.595,0.425,0.765,0.869,1.370,-
'[13:11:20.622]',-,0.600,0.415,0.765,0.864,1.347,-
'[13:11:20.630]',-,0.610,0.410,0.765,0.859,1.326,-
'[13:11:20.638]',-,0.610,0.400,0.760,0.853,1.310,-
'[13:11:20.646]',-,0.620,0.390,0.755,0.848,1.298,-
'[13:11:20.654]',-,0.620,0.385,0.755,0.842,1.284,-
'[13:11:20.662]',-,0.635,0.380,0.755,0.835,1.271,-
'[13:11:20.670]',-,0.640,0.380,0.755,0.827,1.257,-
'[13:11:20.678]',-,0.640,0.375,0.755,0.818,1.244,-
'[13:11:20.686]',-,0.635,0.380,0.765,0.810,1.232,-
'[13:11:20.694]',-,0.640,0.385,0.765,0.800,1.219,-
'[13:11:20.702]',-,0.620,0.405,0.765,0.791,1.206,-
'[13:11:20.710]',-,0.610,0.420,0.770,0.781,1.193,-
'[13:11:20.718]',-,0.580,0.460,0.780,0.771,1.180,-
'[13:11:20.726]',-,0.565,0.485,0.780,0.758,1.167,-
'[13:11:20.734]',-,0.540,0.515,0.790,0.744,1.153,-
'[13:11:20.742]',-,0.535,0.525,0.790,0.729,1.145,-
'[13:11:20.750]',-,0.520,0.545,0.795,0.713,1.138,-
'[13:11:20.758]',-,0.520,0.540,0.790,0.697,1.129,-
'[13:11:20.766]',-,0.520,0.545,0.790,0.682,1.118,-
'[13:11:20.774]',-,0.520,0.545,0.790,0.666,1.107,-
'[13:11:20.782]',-,0.525,0.545,0.785,0.651,1.093,-
'[13:11:20.790]',-,0.525,0.540,0.790,0.634,1.079,-
'[13:11:20.798]',-,0.530,0.535,0.785,0.616,1.065,-
'[13:11:20.806]',-,0.535,0.545,0.790,0.597,1.052,-
'[13:11:20.814]',-,0.545,0.530,0.785,0.578,1.037,-
'[13:11:20.822]',-,0.540,0.535,0.785,0.559,1.022,-
'[13:11:20.830]',-,0.545,0.530,0.785,0.539,1.005,-
'[13:11:20.838]',-,0.540,0.525,0.790,0.519,0.992,-
'[13:11:20.846]',-,0.545,0.520,0.785,0.500,0.981,-
'[13:11:20.854]',-,0.560,0.505,0.795,0.483,0.969,-
'[13:11:20.862]',-,0.585,0.485,0.800,0.465,0.960,-
'[13:11:20.870]',-,0.600,0.470,0.810,0.449,0.957,-
'[13:11:20.878]',-,0.615,0.455,0.810,0.433,0.967,-
'[13:11:20.886]',-,0.635,0.435,0.820,0.418,0.992,-
'[13:11:20.894]',-,0.685,0.390,0.830,0.402,1.038,-
'[13:11:20.902]',-,0.690,0.385,0.835,0.387,1.108,-
'[13:11:20.910]',-,0.665,0.405,0.815,0.372,1.200,-
'[13:11:20.918]',-,0.640,0.435,0.805,0.358,1.315,-
'[13:11:20.926]',-,0.605,0.470,0.785,0.344,1.448,-
'[13:11:20.934]',-,0.565,0.505,0.790,0.332,1.594,-
'[13:11:20.942]',-,0.550,0.520,0.780,0.320,1.728,-
'[13:11:20.950]',-,0.540,0.525,0.780,0.309,1.854,-
'[13:11:20.958]',-,0.530,0.535,0.775,0.297,1.995,-
'[13:11:20.966]',-,0.520,0.545,0.780,0.287,2.139,-
'[13:11:20.974]',-,0.520,0.545,0.775,0.276,2.278,-
'[13:11:20.982]',-,0.530,0.540,0.780,0.266,2.407,-
'[13:11:20.990]',-,0.520,0.545,0.785,0.256,2.525,-
'[13:11:20.998]',-,0.525,0.540,0.780,0.247,2.630,-
'[13:11:21.006]',-,0.520,0.545,0.785,0.239,2.721,-
'[13:11:21.014]',-,0.530,0.540,0.785,0.232,2.799,-
'[13:11:21.022]',-,0.525,0.545,0.790,0.225,2.860,-
'[13:11:21.030]',-,0.535,0.530,0.785,0.220,2.908,-
'[13:11:21.038]',-,0.535,0.535,0.790,0.216,2.936,-
'[13:11:21.046]',-,0.545,0.520,0.780,0.212,2.951,-
'[13:11:21.054]',-,0.495,0.545,0.760,0.209,2.962,-
'[13:11:21.062]',-,0.580,0.480,0.845,0.206,2.966,-
'[13:11:21.070]',-,0.720,0.280,0.855,0.204,2.962,-
'[13:11:21.078]',-,1.075,-0.050,0.925,0.202,2.950,-
'[13:11:21.086]',-,1.345,-0.230,0.965,0.201,2.932,-
'[13:11:21.094]',-,1.115,0.070,0.865,0.200,2.906,-
'[13:11:21.102]',-,0.670,0.545,0.890,0.199,2.875,-
'[13:11:21.110]',-,0.470,0.630,0.735,0.199,2.838,-
'[13:11:21.118]',-,0.490,0.560,0.730,0.200,2.795,-
'[13:11:21.126]',-,0.520,0.525,0.765,0.202,2.747,-
'[13:11:21.134]',-,0.525,0.525,0.775,0.203,2.695,-
'[13:11:21.142]',-,0.520,0.520,0.770,0.206,2.643,-
'[13:11:21.150]',-,0.520,0.525,0.775,0.208,2.591,-
'[13:11:21.158]',-,0.515,0.520,0.770,0.211,2.533,-
'[13:11:21.166]',-,0.520,0.520,0.775,0.214,2.468,-
'[13:11:21.174]',-,0.520,0.515,0.770,0.217,2.399,-
'[13:11:21.182]',-,0.525,0.515,0.770,0.220,2.325,-
'[13:11:21.190]',-,0.520,0.510,0.775,0.223,2.247,-
'[13:11:21.198]',-,0.535,0.510,0.770,0.226,2.167,-
'[13:11:21.206]',-,0.535,0.500,0.775,0.229,2.087,-
'[13:11:21.214]',-,0.545,0.500,0.770,0.233,2.008,-
'[13:11:21.222]',-,0.545,0.495,0.775,0.236,1.931,-
'[13:11:21.230]',-,0.545,0.490,0.775,0.240,1.857,-
'[13:11:21.238]',-,0.545,0.500,0.775,0.243,1.796,-
'[13:11:21.246]',-,0.545,0.495,0.780,0.246,1.743,-
'[13:11:21.254]',-,0.545,0.490,0.785,0.249,1.688,-
'[13:11:21.262]',-,0.560,0.480,0.775,0.253,1.634,-
'[13:11:21.270]',-,0.555,0.480,0.770,0.256,1.585,-
'[13:11:21.278]',-,0.565,0.475,0.770,0.258,1.539,-
'[13:11:21.286]',-,0.565,0.470,0.770,0.261,1.497,-
'[13:11:21.294]',-,0.580,0.450,0.765,0.264,1.459,-
'[13:11:21.302]',-,0.575,0.455,0.765,0.266,1.425,-
'[13:11:21.310]',-,0.590,0.440,0.760,0.268,1.395,-
'[13:11:21.318]',-,0.595,0.435,0.760,0.270,1.367,-
'[13:11:21.326]',-,0.600,0.420,0.755,0.271,1.341,-
'[13:11:21.334]',-,0.605,0.420,0.760,0.273,1.323,-
'[13:11:21.342]',-,0.600,0.405,0.745,0.274,1.309,-
'[13:11:21.350]',-,0.615,0.400,0.750,0.275,1.294,-
'[13:11:21.358]',-,0.625,0.390,0.740,0.276,1.281,-
'[13:11:21.366]',-,0.630,0.390,0.740,0.276,1.268,-
'[13:11:21.374]',-,0.625,0.380,0.740,0.276,1.255,-
'[13:11:21.382]',-,0.640,0.380,0.745,0.275,1.244,-
'[13:11:21.390]',-,0.640,0.380,0.745,0.275,1.236,-
'[13:11:21.398]',-,0.640,0.380,0.750,0.274,1.226,-
'[13:11:21.406]',-,0.635,0.390,0.750,0.273,1.217,-
'[13:11:21.414]',-,0.630,0.405,0.755,0.271,1.208,-
'[13:11:21.422]',-,0.610,0.430,0.765,0.269,1.197,-
'[13:11:21.430]',-,0.590,0.465,0.770,0.265,1.187,-
'[13:11:21.438]',-,0.560,0.495,0.790,0.260,1.180,-
'[13:11:21.446]',-,0.545,0.520,0.790,0.253,1.174,-
'[13:11:21.454]',-,0.525,0.545,0.795,0.247,1.164,-
'[13:11:21.462]',-,0.520,0.545,0.800,0.237,1.153,-
'[13:11:21.470]',-,0.515,0.550,0.805,0.229,1.142,-
'[13:11:21.478]',-,0.520,0.550,0.795,0.218,1.129,-
'[13:11:21.486]',-,0.515,0.550,0.800,0.208,1.115,-
'[13:11:21.494]',-,0.520,0.545,0.795,0.198,1.101,-
'[13:11:21.502]',-,0.510,0.550,0.800,0.188,1.087,-
'[13:11:21.510]',-,0.520,0.545,0.795,0.179,1.072,-
'[13:11:21.518]',-,0.510,0.550,0.800,0.169,1.057,-
'[13:11:21.526]',-,0.515,0.545,0.795,0.159,1.041,-
'[13:11:21.534]',-,0.515,0.545,0.795,0.150,1.030,-
'[13:11:21.542]',-,0.520,0.540,0.790,0.139,1.021,-
'[13:11:21.550]',-,0.525,0.540,0.800,0.129,1.008,-
'[13:11:21.558]',-,0.530,0.525,0.795,0.120,0.994,-
'[13:11:21.566]',-,0.545,0.515,0.805,0.111,0.980,-
'[13:11:21.574]',-,0.565,0.490,0.810,0.104,0.970,-
'[13:11:21.582]',-,0.585,0.480,0.815,0.096,0.966,-
'[13:11:21.590]',-,0.590,0.465,0.810,0.088,0.973,-
'[13:11:21.598]',-,0.615,0.440,0.825,0.081,0.995,-
'[13:11:21.606]',-,0.665,0.400,0.835,0.074,1.037,-
'[13:11:21.614]',-,0.670,0.395,0.830,0.067,1.102,-
'[13:11:21.622]',-,0.640,0.425,0.820,0.062,1.189,-
'[13:11:21.630]',-,0.615,0.445,0.815,0.056,1.297,-
'[13:11:21.638]',-,0.575,0.480,0.795,0.052,1.405,-
'[13:11:21.646]',-,0.545,0.515,0.790,0.047,1.517,-
'[13:11:21.654]',-,0.520,0.540,0.800,0.044,1.650,-
'[13:11:21.662]',-,0.515,0.545,0.790,0.042,1.794,-
'[13:11:21.670]',-,0.505,0.555,0.785,0.041,1.941,-
'[13:11:21.678]',-,0.510,0.550,0.780,0.040,2.085,-
'[13:11:21.686]',-,0.505,0.555,0.780,0.040,2.223,-
'[13:11:21.694]',-,0.510,0.545,0.780,0.040,2.350,-
'[13:11:21.702]',-,0.500,0.555,0.790,0.042,2.464,-
'[13:11:21.710]',-,0.510,0.550,0.785,0.043,2.565,-
'[13:11:21.718]',-,0.505,0.550,0.790,0.045,2.652,-
'[13:11:21.726]',-,0.515,0.545,0.790,0.047,2.724,-
'[13:11:21.734]',-,0.520,0.545,0.795,0.050,2.774,-
'[13:11:21.742]',-,0.515,0.535,0.790,0.052,2.809,-
'[13:11:21.750]',-,0.520,0.535,0.795,0.056,2.842,-
'[13:11:21.758]',-,0.525,0.530,0.790,0.059,2.865,-
'[13:11:21.766]',-,0.485,0.545,0.770,0.064,2.880,-
'[13:11:21.774]',-,0.585,0.470,0.860,0.068,2.885,-
'[13:11:21.782]',-,0.730,0.265,0.865,0.074,2.880,-
'[13:11:21.790]',-,1.070,-0.055,0.920,0.079,2.866,-
'[13:11:21.798]',-,1.355,-0.240,0.950,0.086,2.845,-
'[13:11:21.806]',-,1.120,0.060,0.860,0.092,2.816,-
'[13:11:21.814]',-,0.675,0.545,0.885,0.098,2.782,-
'[13:11:21.822]',-,0.450,0.645,0.745,0.105,2.742,-
'[13:11:21.830]',-,0.485,0.575,0.735,0.112,2.698,-
'[13:11:21.838]',-,0.505,0.540,0.775,0.118,2.653,-
'[13:11:21.846]',-,0.515,0.535,0.775,0.125,2.605,-
'[13:11:21.854]',-,0.505,0.540,0.780,0.132,2.551,-
'[13:11:21.862]',-,0.510,0.530,0.780,0.139,2.492,-
'[13:11:21.870]',-,0.505,0.540,0.775,0.146,2.426,-
'[13:11:21.878]',-,0.515,0.520,0.775,0.153,2.357,-
'[13:11:21.886]',-,0.510,0.525,0.780,0.160,2.283,-
'[13:11:21.894]',-,0.520,0.520,0.775,0.167,2.207,-
'[13:11:21.902]',-,0.510,0.525,0.780,0.173,2.129,-
'[13:11:21.910]',-,0.520,0.515,0.780,0.180,2.050,-
'[13:11:21.918]',-,0.520,0.520,0.790,0.187,1.974,-
'[13:11:21.926]',-,0.525,0.505,0.785,0.194,1.900,-
'[13:11:21.934]',-,0.530,0.510,0.790,0.201,1.839,-
'[13:11:21.942]',-,0.525,0.500,0.790,0.208,1.784,-
'[13:11:21.950]',-,0.535,0.505,0.790,0.215,1.727,-
'[13:11:21.958]',-,0.530,0.500,0.785,0.223,1.672,-
'[13:11:21.966]',-,0.535,0.500,0.785,0.231,1.620,-
'[13:11:21.974]',-,0.545,0.485,0.785,0.237,1.572,-
'[13:11:21.982]',-,0.550,0.480,0.780,0.244,1.528,-
'[13:11:21.990]',-,0.545,0.475,0.775,0.250,1.488,-
'[13:11:21.998]',-,0.555,0.475,0.770,0.256,1.451,-
'[13:11:22.006]',-,0.545,0.470,0.780,0.261,1.417,-
'[13:11:22.014]',-,0.565,0.465,0.770,0.268,1.388,-
'[13:11:22.022]',-,0.560,0.460,0.765,0.274,1.362,-
'[13:11:22.030]',-,0.570,0.455,0.765,0.280,1.338,-
'[13:11:22.038]',-,0.570,0.445,0.765,0.285,1.321,-
'[13:11:22.046]',-,0.585,0.435,0.760,0.291,1.307,-
'[13:11:22.054]',-,0.585,0.425,0.765,0.295,1.291,-
'[13:11:22.062]',-,0.600,0.420,0.750,0.300,1.277,-
'[13:11:22.070]',-,0.605,0.405,0.745,0.304,1.263,-
'[13:11:22.078]',-,0.615,0.400,0.740,0.308,1.250,-
'[13:11:22.086]',-,0.615,0.400,0.750,0.312,1.239,-
'[13:11:22.094]',-,0.620,0.395,0.740,0.315,1.229,-
'[13:11:22.102]',-,0.615,0.400,0.750,0.317,1.220,-
'[13:11:22.110]',-,0.620,0.400,0.750,0.320,1.211,-
'[13:11:22.118]',-,0.615,0.410,0.765,0.321,1.203,-
'[13:11:22.126]',-,0.615,0.415,0.765,0.322,1.195,-
'[13:11:22.134]',-,0.590,0.450,0.775,0.321,1.190,-
'[13:11:22.142]',-,0.570,0.475,0.780,0.321,1.187,-
'[13:11:22.150]',-,0.545,0.515,0.790,0.319,1.181,-
'[13:11:22.158]',-,0.530,0.530,0.790,0.317,1.174,-
'[13:11:22.166]',-,0.510,0.555,0.805,0.313,1.165,-
'[13:11:22.174]',-,0.505,0.560,0.810,0.308,1.156,-
'[13:11:22.182]',-,0.500,0.565,0.815,0.301,1.148,-
'[13:11:22.190]',-,0.500,0.570,0.815,0.294,1.138,-
'[13:11:22.198]',-,0.505,0.570,0.815,0.287,1.128,-
'[13:11:22.206]',-,0.500,0.565,0.810,0.280,1.117,-
'[13:11:22.214]',-,0.510,0.565,0.805,0.273,1.105,-
'[13:11:22.222]',-,0.505,0.555,0.805,0.266,1.091,-
'[13:11:22.230]',-,0.515,0.555,0.800,0.257,1.089,-
'[13:11:22.238]',-,0.510,0.560,0.805,0.249,1.097,-
'[13:11:22.246]',-,0.520,0.545,0.800,0.239,1.098,-
'[13:11:22.254]',-,0.515,0.550,0.805,0.230,1.091,-
'[13:11:22.262]',-,0.520,0.545,0.800,0.220,1.080,-
'[13:11:22.270]',-,0.515,0.550,0.810,0.210,1.069,-
'[13:11:22.278]',-,0.540,0.525,0.815,0.200,1.059,-
'[13:11:22.286]',-,0.555,0.510,0.815,0.190,1.052,-
'[13:11:22.294]',-,0.580,0.490,0.815,0.182,1.051,-
'[13:11:22.302]',-,0.585,0.480,0.825,0.174,1.061,-
'[13:11:22.310]',-,0.620,0.450,0.820,0.167,1.084,-
'[13:11:22.318]',-,0.660,0.410,0.845,0.160,1.125,-
'[13:11:22.326]',-,0.665,0.395,0.840,0.154,1.188,-
'[13:11:22.334]',-,0.640,0.425,0.835,0.148,1.259,-
'[13:11:22.342]',-,0.620,0.440,0.820,0.143,1.343,-
'[13:11:22.350]',-,0.580,0.485,0.815,0.138,1.455,-
'[13:11:22.358]',-,0.550,0.515,0.805,0.134,1.587,-
'[13:11:22.366]',-,0.520,0.545,0.810,0.130,1.732,-
'[13:11:22.374]',-,0.520,0.545,0.795,0.127,1.884,-
'[13:11:22.382]',-,0.500,0.565,0.800,0.124,2.033,-
'[13:11:22.390]',-,0.500,0.560,0.790,0.123,2.176,-
'[13:11:22.398]',-,0.505,0.560,0.790,0.122,2.307,-
'[13:11:22.406]',-,0.500,0.560,0.790,0.122,2.425,-
'[13:11:22.414]',-,0.500,0.560,0.795,0.122,2.528,-
'[13:11:22.422]',-,0.500,0.565,0.795,0.123,2.617,-
'[13:11:22.430]',-,0.500,0.560,0.800,0.125,2.692,-
'[13:11:22.438]',-,0.500,0.565,0.795,0.128,2.746,-
'[13:11:22.446]',-,0.510,0.560,0.805,0.131,2.785,-
'[13:11:22.454]',-,0.505,0.550,0.810,0.134,2.823,-
'[13:11:22.462]',-,0.515,0.545,0.805,0.138,2.855,-
'[13:11:22.470]',-,0.520,0.545,0.810,0.142,2.880,-
'[13:11:22.478]',-,0.490,0.555,0.770,0.147,2.896,-
'[13:11:22.486]',-,0.485,0.520,0.835,0.152,2.904,-
'[13:11:22.494]',-,0.680,0.335,0.875,0.158,2.903,-
'[13:11:22.502]',-,0.955,0.055,0.920,0.165,2.892,-
'[13:11:22.510]',-,1.315,-0.225,0.970,0.172,2.874,-
'[13:11:22.518]',-,1.325,-0.060,0.865,0.178,2.848,-
'[13:11:22.526]',-,0.785,0.455,0.890,0.184,2.816,-
'[13:11:22.534]',-,0.470,0.665,0.775,0.191,2.780,-
'[13:11:22.542]',-,0.435,0.600,0.740,0.197,2.741,-
