'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[15:31:12.400]',0.175,-,0.610,1.120,0.241,1.799,79.557,8.495
'[15:31:12.408]',0.195,-,0.595,1.115,0.239,1.797,84.129,8.248
'[15:31:12.416]',0.230,-,0.575,1.126,0.238,1.794,89.795,8.000
'[15:31:12.424]',0.245,-,0.565,1.126,0.237,1.793,96.008,7.810
'[15:31:12.432]',0.280,-,0.545,1.120,0.235,1.791,101.947,7.562
'[15:31:12.440]',0.300,-,0.535,1.106,0.233,1.790,107.066,7.371
'[15:31:12.448]',0.335,-,0.515,1.095,0.232,1.792,111.052,7.187
'[15:31:12.456]',0.355,-,0.505,1.065,0.231,1.796,113.748,7.060
'[15:31:12.464]',0.380,-,0.485,1.050,0.230,1.800,115.233,6.933
'[15:31:12.472]',0.390,-,0.485,1.005,0.229,1.802,115.741,6.870
'[15:31:12.480]',0.395,-,0.480,0.980,0.228,1.803,115.233,6.870
'[15:31:12.488]',0.370,-,0.495,0.945,0.226,1.802,114.060,6.933
'[15:31:12.496]',0.335,-,0.520,0.930,0.225,1.800,112.263,6.997
'[15:31:12.504]',0.265,-,0.565,0.910,0.222,1.797,110.114,7.124
'[15:31:12.512]',0.190,-,0.615,0.905,0.220,1.793,107.887,7.244
'[15:31:12.520]',0.100,-,0.670,0.910,0.218,1.788,105.855,7.371
'[15:31:12.528]',0.015,-,0.715,0.900,0.216,1.783,104.135,7.498
'[15:31:12.536]',-0.061,-,0.766,0.891,0.215,1.780,102.807,7.683
'[15:31:12.544]',-0.115,-,0.800,0.891,0.213,1.779,101.947,7.873
'[15:31:12.552]',-0.160,-,0.825,0.895,0.211,1.775,101.361,8.057
'[15:31:12.560]',-0.191,-,0.845,0.891,0.209,1.772,101.166,8.311
'[15:31:12.568]',-0.211,-,0.855,0.895,0.207,1.770,101.322,8.495
'[15:31:12.576]',-0.225,-,0.871,0.891,0.205,1.769,101.674,8.749
'[15:31:12.584]',-0.220,-,0.865,0.905,0.204,1.769,102.377,8.933
'[15:31:12.592]',-0.231,-,0.871,0.910,0.202,1.767,103.041,9.124
'[15:31:12.600]',-0.225,-,0.865,0.915,0.200,1.765,103.823,9.308
'[15:31:12.608]',-0.225,-,0.865,0.915,0.198,1.762,104.448,9.498
'[15:31:12.616]',-0.211,-,0.855,0.925,0.197,1.760,105.073,9.746
'[15:31:12.624]',-0.216,-,0.860,0.920,0.195,1.760,105.425,10.000
'[15:31:12.632]',-0.200,-,0.845,0.930,0.194,1.762,105.542,10.184
'[15:31:12.640]',-0.205,-,0.845,0.925,0.193,1.767,105.229,10.375
'[15:31:12.648]',-0.191,-,0.845,0.935,0.192,1.773,104.604,10.622
'[15:31:12.656]',-0.191,-,0.845,0.930,0.191,1.787,103.510,10.806
'[15:31:12.664]',-0.186,-,0.840,0.935,0.190,1.807,101.947,10.997
'[15:31:12.672]',-0.186,-,0.845,0.930,0.190,1.835,99.993,11.124
'[15:31:12.680]',-0.180,-,0.840,0.935,0.190,1.871,97.688,11.187
'[15:31:12.688]',-0.186,-,0.840,0.925,0.190,1.917,95.187,11.244
'[15:31:12.696]',-0.180,-,0.835,0.930,0.190,1.967,92.882,11.244
'[15:31:12.704]',-0.186,-,0.840,0.925,0.190,2.018,90.850,11.187
'[15:31:12.712]',-0.180,-,0.835,0.925,0.190,2.068,89.287,11.124
'[15:31:12.720]',-0.175,-,0.831,0.915,0.190,2.117,88.232,11.060
'[15:31:12.728]',-0.180,-,0.835,0.920,0.191,2.160,87.880,10.997
'[15:31:12.736]',-0.166,-,0.825,0.915,0.192,2.194,87.997,10.933
'[15:31:12.744]',-0.175,-,0.840,0.915,0.193,2.220,88.622,10.870
'[15:31:12.752]',-0.166,-,0.831,0.920,0.194,2.244,89.443,10.870
'[15:31:12.760]',-0.171,-,0.831,0.915,0.195,2.263,90.381,10.749
'[15:31:12.768]',-0.160,-,0.825,0.925,0.197,2.274,91.319,10.622
'[15:31:12.776]',-0.166,-,0.831,0.915,0.198,2.278,92.178,10.375
'[15:31:12.784]',-0.155,-,0.825,0.925,0.199,2.275,92.882,10.184
'[15:31:12.792]',-0.160,-,0.825,0.915,0.201,2.265,93.312,9.937
'[15:31:12.800]',-0.146,-,0.820,0.915,0.202,2.248,93.507,9.683
'[15:31:12.808]',-0.151,-,0.820,0.915,0.203,2.229,93.351,9.562
'[15:31:12.816]',-0.140,-,0.815,0.915,0.204,2.209,93.038,9.562
'[15:31:12.824]',-0.146,-,0.815,0.915,0.205,2.191,92.413,9.619
'[15:31:12.832]',-0.130,-,0.805,0.915,0.206,2.173,91.670,9.746
'[15:31:12.840]',-0.140,-,0.811,0.915,0.207,2.156,90.928,9.873
'[15:31:12.848]',-0.120,-,0.800,0.925,0.208,2.143,90.225,10.057
'[15:31:12.856]',-0.115,-,0.800,0.930,0.208,2.130,89.756,10.057
'[15:31:12.864]',-0.095,-,0.786,0.945,0.209,2.119,89.052,10.057
'[15:31:12.872]',-0.095,-,0.780,0.945,0.209,2.111,88.115,10.000
'[15:31:12.880]',-0.075,-,0.766,0.960,0.209,2.105,87.177,10.000
'[15:31:12.888]',-0.065,-,0.766,0.965,0.209,2.100,86.551,10.057
'[15:31:12.896]',-0.061,-,0.771,0.940,0.209,2.096,86.122,10.248
'[15:31:12.904]',-0.070,-,0.760,0.925,0.210,2.091,85.692,10.495
'[15:31:12.912]',-0.065,-,0.755,0.935,0.210,2.086,85.184,10.870
'[15:31:12.920]',-0.055,-,0.760,0.935,0.211,2.077,84.754,11.187
'[15:31:12.928]',-0.075,-,0.771,0.930,0.212,2.064,84.285,11.435
'[15:31:12.936]',-0.095,-,0.775,0.935,0.213,2.049,83.816,11.683
'[15:31:12.944]',-0.110,-,0.780,0.915,0.214,2.032,83.386,11.746
'[15:31:12.952]',-0.100,-,0.786,0.910,0.215,2.013,83.074,11.810
'[15:31:12.960]',-0.110,-,0.786,0.905,0.216,1.992,82.918,11.873
'[15:31:12.968]',-0.095,-,0.780,0.915,0.217,1.973,82.996,11.937
'[15:31:12.976]',-0.106,-,0.786,0.910,0.219,1.955,83.074,12.057
'[15:31:12.984]',-0.100,-,0.775,0.915,0.220,1.939,82.996,12.311
'[15:31:12.992]',-0.106,-,0.786,0.915,0.222,1.925,82.683,12.622
'[15:31:13.000]',-0.095,-,0.780,0.950,0.224,1.911,82.175,12.870
'[15:31:13.008]',-0.130,-,0.771,1.130,0.227,1.898,81.745,13.060
'[15:31:13.016]',-0.086,-,0.715,1.381,0.230,1.886,81.355,13.187
'[15:31:13.024]',0.125,-,0.580,1.456,0.233,1.875,81.120,13.187
'[15:31:13.032]',0.575,-,0.370,0.820,0.237,1.868,80.925,13.187
'[15:31:13.040]',0.990,-,0.220,0.065,0.241,1.865,80.690,13.187
'[15:31:13.048]',1.081,-,0.189,-0.265,0.246,1.863,80.378,13.244
'[15:31:13.056]',0.095,-,0.705,-0.050,0.250,1.864,80.065,13.371
'[15:31:13.064]',-0.095,-,0.775,0.370,0.256,1.866,79.752,13.498
'[15:31:13.072]',-0.050,-,0.735,0.685,0.262,1.868,79.479,13.683
'[15:31:13.080]',0.035,-,0.690,0.885,0.269,1.872,79.323,13.810
'[15:31:13.088]',-0.005,-,0.715,0.940,0.276,1.876,79.127,13.873
'[15:31:13.096]',-0.035,-,0.730,0.960,0.282,1.878,78.932,13.937
'[15:31:13.104]',-0.075,-,0.755,0.976,0.288,1.879,78.815,14.057
'[15:31:13.112]',-0.081,-,0.760,0.996,0.294,1.881,78.697,14.121
'[15:31:13.120]',-0.090,-,0.766,1.005,0.301,1.884,78.736,14.184
'[15:31:13.128]',-0.090,-,0.771,1.010,0.308,1.885,78.854,14.248
'[15:31:13.136]',-0.086,-,0.760,1.021,0.316,1.886,79.127,14.184
'[15:31:13.144]',-0.090,-,0.766,1.025,0.324,1.886,79.244,14.121
'[15:31:13.152]',-0.081,-,0.760,1.035,0.332,1.886,79.166,14.057
'[15:31:13.160]',-0.086,-,0.755,1.030,0.340,1.883,78.932,14.121
'[15:31:13.168]',-0.070,-,0.750,1.035,0.347,1.875,78.541,14.248
'[15:31:13.176]',-0.061,-,0.745,1.035,0.355,1.865,78.111,14.432
'[15:31:13.184]',-0.045,-,0.740,1.041,0.362,1.853,77.486,14.686
'[15:31:13.192]',-0.045,-,0.735,1.035,0.369,1.842,76.861,14.806
'[15:31:13.200]',-0.030,-,0.730,1.045,0.376,1.830,76.314,14.806
'[15:31:13.208]',-0.025,-,0.730,1.041,0.384,1.819,76.040,14.806
'[15:31:13.216]',-0.005,-,0.715,1.050,0.392,1.811,76.001,14.686
'[15:31:13.224]',-0.005,-,0.715,1.045,0.400,1.804,75.923,14.622
'[15:31:13.232]',0.010,-,0.705,1.055,0.408,1.798,75.806,14.622
'[15:31:13.240]',0.015,-,0.705,1.055,0.415,1.793,75.493,14.559
'[15:31:13.248]',0.030,-,0.690,1.061,0.423,1.789,75.063,14.432
'[15:31:13.256]',0.035,-,0.695,1.055,0.430,1.784,74.477,14.184
'[15:31:13.264]',0.055,-,0.675,1.070,0.437,1.780,73.930,13.937
'[15:31:13.272]',0.065,-,0.675,1.075,0.443,1.778,73.539,13.619
'[15:31:13.280]',0.090,-,0.660,1.086,0.450,1.777,73.383,13.308
'[15:31:13.288]',0.100,-,0.650,1.090,0.456,1.776,73.618,13.060
'[15:31:13.296]',0.125,-,0.635,1.106,0.463,1.776,74.438,12.806
'[15:31:13.304]',0.140,-,0.625,1.115,0.471,1.777,76.197,12.559
'[15:31:13.312]',0.160,-,0.605,1.126,0.478,1.778,79.362,12.311
'[15:31:13.320]',0.185,-,0.595,1.130,0.484,1.777,84.051,12.000
'[15:31:13.328]',0.215,-,0.580,1.140,0.491,1.776,89.873,11.746
'[15:31:13.336]',0.235,-,0.565,1.140,0.496,1.777,96.242,11.435
'[15:31:13.344]',0.265,-,0.550,1.140,0.501,1.778,102.494,11.244
'[15:31:13.352]',0.285,-,0.535,1.146,0.507,1.778,108.043,11.124
'[15:31:13.360]',0.310,-,0.520,1.126,0.514,1.781,112.576,10.933
'[15:31:13.368]',0.335,-,0.510,1.110,0.520,1.786,115.819,10.806
'[15:31:13.376]',0.350,-,0.500,1.086,0.527,1.792,117.812,10.622
'[15:31:13.384]',0.375,-,0.490,1.061,0.533,1.795,118.671,10.495
'[15:31:13.392]',0.385,-,0.480,1.030,0.540,1.796,118.476,10.432
'[15:31:13.400]',0.390,-,0.480,1.000,0.545,1.800,117.499,10.432
'[15:31:13.408]',0.360,-,0.495,0.960,0.551,1.803,115.819,10.559
'[15:31:13.416]',0.320,-,0.525,0.940,0.556,1.804,113.748,10.686
'[15:31:13.424]',0.250,-,0.570,0.920,0.561,1.804,111.442,10.870
'[15:31:13.432]',0.175,-,0.615,0.915,0.565,1.802,109.254,10.933
'[15:31:13.440]',0.085,-,0.670,0.900,0.569,1.801,106.949,11.060
'[15:31:13.448]',0.015,-,0.715,0.900,0.573,1.801,103.979,11.187
'[15:31:13.456]',-0.065,-,0.766,0.891,0.576,1.801,100.540,11.371
'[15:31:13.464]',-0.110,-,0.795,0.895,0.579,1.799,97.883,11.562
'[15:31:13.472]',-0.160,-,0.820,0.891,0.582,1.798,97.727,11.746
'[15:31:13.480]',-0.186,-,0.835,0.891,0.585,1.798,100.736,12.000
'[15:31:13.488]',-0.211,-,0.845,0.891,0.588,1.796,105.229,12.121
'[15:31:13.496]',-0.211,-,0.851,0.900,0.591,1.795,108.863,12.248
'[15:31:13.504]',-0.225,-,0.855,0.895,0.593,1.793,110.075,12.311
'[15:31:13.512]',-0.220,-,0.860,0.905,0.595,1.790,109.293,12.375
'[15:31:13.520]',-0.211,-,0.855,0.910,0.598,1.789,108.512,12.495
'[15:31:13.528]',-0.216,-,0.851,0.915,0.600,1.787,109.137,12.622
'[15:31:13.536]',-0.205,-,0.845,0.915,0.602,1.786,110.700,12.806
'[15:31:13.544]',-0.211,-,0.851,0.920,0.605,1.788,111.794,12.997
'[15:31:13.552]',-0.191,-,0.840,0.930,0.608,1.793,111.989,13.244
'[15:31:13.560]',-0.196,-,0.845,0.920,0.611,1.798,111.169,13.371
'[15:31:13.568]',-0.180,-,0.831,0.930,0.613,1.804,109.176,13.498
'[15:31:13.576]',-0.186,-,0.835,0.930,0.616,1.819,105.816,13.498
'[15:31:13.584]',-0.166,-,0.825,0.935,0.619,1.845,101.478,13.435
'[15:31:13.592]',-0.171,-,0.825,0.930,0.621,1.882,97.414,13.308
'[15:31:13.600]',-0.160,-,0.825,0.935,0.624,1.929,94.249,13.308
'[15:31:13.608]',-0.171,-,0.825,0.925,0.627,1.983,92.256,13.308
'[15:31:13.616]',-0.160,-,0.820,0.930,0.630,2.045,91.123,13.435
'[15:31:13.624]',-0.166,-,0.825,0.915,0.633,2.108,90.498,13.498
'[15:31:13.632]',-0.160,-,0.820,0.920,0.636,2.168,90.107,13.498
'[15:31:13.640]',-0.160,-,0.825,0.915,0.638,2.217,90.107,13.435
'[15:31:13.648]',-0.160,-,0.825,0.915,0.641,2.257,90.811,13.244
'[15:31:13.656]',-0.160,-,0.825,0.915,0.644,2.296,91.983,13.060
'[15:31:13.664]',-0.155,-,0.820,0.920,0.646,2.327,93.116,12.749
'[15:31:13.672]',-0.160,-,0.825,0.915,0.648,2.351,93.624,12.495
'[15:31:13.680]',-0.151,-,0.825,0.915,0.650,2.367,93.233,12.311
'[15:31:13.688]',-0.160,-,0.825,0.910,0.650,2.370,92.569,12.121
'[15:31:13.696]',-0.151,-,0.820,0.915,0.651,2.365,92.061,12.000
'[15:31:13.704]',-0.155,-,0.825,0.910,0.650,2.351,91.788,11.873
'[15:31:13.712]',-0.146,-,0.815,0.915,0.649,2.332,91.866,11.746
'[15:31:13.720]',-0.140,-,0.820,0.910,0.647,2.310,92.178,11.619
'[15:31:13.728]',-0.140,-,0.815,0.915,0.644,2.286,92.491,11.498
'[15:31:13.736]',-0.140,-,0.811,0.915,0.641,2.264,92.686,11.308
'[15:31:13.744]',-0.135,-,0.805,0.915,0.638,2.242,92.804,11.187
'[15:31:13.752]',-0.126,-,0.800,0.915,0.635,2.222,93.116,10.997
'[15:31:13.760]',-0.120,-,0.800,0.925,0.632,2.207,93.546,10.870
'[15:31:13.768]',-0.100,-,0.795,0.940,0.627,2.196,93.429,10.749
'[15:31:13.776]',-0.106,-,0.791,0.940,0.623,2.189,92.256,10.686
'[15:31:13.784]',-0.090,-,0.780,0.950,0.616,2.181,90.420,10.622
'[15:31:13.792]',-0.070,-,0.775,0.956,0.611,2.174,88.740,10.686
'[15:31:13.800]',-0.065,-,0.775,0.935,0.605,2.169,87.919,10.749
'[15:31:13.808]',-0.086,-,0.775,0.915,0.599,2.165,87.607,10.870
'[15:31:13.816]',-0.070,-,0.771,0.930,0.593,2.160,87.294,10.933
'[15:31:13.824]',-0.075,-,0.775,0.925,0.587,2.154,86.864,10.997
'[15:31:13.832]',-0.086,-,0.780,0.930,0.580,2.147,86.551,10.997
'[15:31:13.840]',-0.115,-,0.800,0.925,0.573,2.137,86.434,11.060
'[15:31:13.848]',-0.115,-,0.795,0.915,0.565,2.124,86.122,11.187
'[15:31:13.856]',-0.120,-,0.805,0.900,0.558,2.108,85.418,11.308
'[15:31:13.864]',-0.115,-,0.800,0.900,0.550,2.085,84.598,11.435
'[15:31:13.872]',-0.115,-,0.800,0.900,0.542,2.059,84.012,11.562
'[15:31:13.880]',-0.110,-,0.795,0.905,0.534,2.032,83.543,11.683
'[15:31:13.888]',-0.115,-,0.800,0.905,0.527,2.012,83.230,11.810
'[15:31:13.896]',-0.110,-,0.795,0.910,0.520,1.995,82.996,12.000
'[15:31:13.904]',-0.120,-,0.800,0.925,0.513,1.980,82.683,12.121
'[15:31:13.912]',-0.130,-,0.791,1.106,0.507,1.967,82.253,12.311
'[15:31:13.920]',-0.115,-,0.755,1.330,0.501,1.954,81.823,12.432
'[15:31:13.928]',0.075,-,0.615,1.456,0.496,1.941,81.433,12.559
'[15:31:13.936]',0.500,-,0.405,0.940,0.490,1.933,81.003,12.686
'[15:31:13.944]',0.910,-,0.260,0.180,0.484,1.928,80.612,12.749
'[15:31:13.952]',1.050,-,0.209,-0.256,0.479,1.926,80.378,12.806
'[15:31:13.960]',0.175,-,0.675,-0.110,0.474,1.925,80.299,12.933
'[15:31:13.968]',-0.106,-,0.791,0.285,0.469,1.924,80.260,12.997
'[15:31:13.976]',-0.120,-,0.766,0.645,0.464,1.924,80.104,12.997
'[15:31:13.984]',0.015,-,0.710,0.855,0.460,1.922,79.987,12.933
'[15:31:13.992]',-0.000,-,0.730,0.930,0.456,1.918,79.987,12.933
'[15:31:14.000]',-0.041,-,0.750,0.950,0.452,1.914,80.104,12.870
'[15:31:14.008]',-0.081,-,0.771,0.970,0.448,1.912,80.104,12.806
'[15:31:14.016]',-0.090,-,0.775,0.990,0.444,1.911,79.870,12.686
'[15:31:14.024]',-0.106,-,0.786,1.000,0.440,1.911,79.557,12.622
'[15:31:14.032]',-0.095,-,0.780,1.021,0.436,1.911,79.244,12.495
'[15:31:14.040]',-0.110,-,0.791,1.015,0.431,1.911,79.049,12.432
'[15:31:14.048]',-0.095,-,0.780,1.035,0.427,1.908,78.736,12.311
'[15:31:14.056]',-0.095,-,0.780,1.025,0.423,1.900,78.307,12.184
'[15:31:14.064]',-0.086,-,0.775,1.035,0.419,1.890,77.603,12.121
'[15:31:14.072]',-0.090,-,0.775,1.035,0.415,1.879,76.939,12.000
'[15:31:14.080]',-0.075,-,0.771,1.041,0.412,1.867,76.353,12.000
'[15:31:14.088]',-0.070,-,0.771,1.035,0.408,1.854,75.923,11.937
'[15:31:14.096]',-0.061,-,0.755,1.041,0.405,1.843,75.493,11.873
'[15:31:14.104]',-0.055,-,0.755,1.041,0.401,1.830,75.102,11.810
'[15:31:14.112]',-0.041,-,0.740,1.045,0.398,1.819,74.790,11.810
'[15:31:14.120]',-0.030,-,0.735,1.050,0.395,1.811,74.634,11.810
'[15:31:14.128]',-0.021,-,0.730,1.045,0.392,1.805,74.477,11.810
'[15:31:14.136]',-0.010,-,0.730,1.055,0.389,1.803,74.243,11.810
'[15:31:14.144]',-0.000,-,0.720,1.050,0.386,1.802,74.047,11.810
'[15:31:14.152]',0.010,-,0.710,1.055,0.383,1.801,74.047,11.619
'[15:31:14.160]',0.020,-,0.715,1.065,0.380,1.801,74.243,11.308
'[15:31:14.168]',0.040,-,0.700,1.070,0.377,1.801,74.360,10.933
'[15:31:14.176]',0.050,-,0.690,1.081,0.374,1.802,74.321,10.622
'[15:31:14.184]',0.075,-,0.675,1.086,0.370,1.804,74.165,10.311
'[15:31:14.192]',0.085,-,0.665,1.090,0.367,1.804,74.165,10.057
'[15:31:14.200]',0.105,-,0.655,1.106,0.363,1.804,74.477,9.810
'[15:31:14.208]',0.125,-,0.640,1.106,0.360,1.802,75.571,9.562
'[15:31:14.216]',0.150,-,0.625,1.120,0.357,1.800,77.681,9.308
'[15:31:14.224]',0.165,-,0.615,1.120,0.354,1.795,81.198,9.060
'[15:31:14.232]',0.200,-,0.600,1.126,0.351,1.791,86.004,8.806
'[15:31:14.240]',0.220,-,0.590,1.126,0.349,1.788,91.788,8.559
'[15:31:14.248]',0.255,-,0.565,1.130,0.346,1.786,98.040,8.311
'[15:31:14.256]',0.275,-,0.555,1.120,0.343,1.785,103.940,8.057
'[15:31:14.264]',0.305,-,0.530,1.115,0.339,1.785,108.863,7.873
'[15:31:14.272]',0.325,-,0.520,1.095,0.336,1.788,112.576,7.683
'[15:31:14.280]',0.355,-,0.495,1.075,0.333,1.789,114.920,7.498
'[15:31:14.288]',0.370,-,0.495,1.045,0.330,1.790,116.053,7.371
'[15:31:14.296]',0.395,-,0.480,1.021,0.326,1.790,116.131,7.308
'[15:31:14.304]',0.385,-,0.485,0.980,0.323,1.789,115.233,7.308
'[15:31:14.312]',0.375,-,0.495,0.960,0.320,1.788,113.748,7.371
'[15:31:14.320]',0.320,-,0.530,0.930,0.316,1.786,111.872,7.498
'[15:31:14.328]',0.260,-,0.565,0.920,0.312,1.784,109.762,7.562
'[15:31:14.336]',0.175,-,0.620,0.910,0.308,1.783,107.613,7.683
'[15:31:14.344]',0.095,-,0.665,0.905,0.303,1.782,105.620,7.746
'[15:31:14.352]',0.010,-,0.720,0.910,0.299,1.782,103.862,7.873
'[15:31:14.360]',-0.065,-,0.771,0.895,0.293,1.780,102.572,8.000
'[15:31:14.368]',-0.120,-,0.800,0.900,0.288,1.778,101.635,8.184
'[15:31:14.376]',-0.166,-,0.831,0.895,0.283,1.777,101.166,8.432
'[15:31:14.384]',-0.191,-,0.845,0.900,0.279,1.776,101.127,8.622
'[15:31:14.392]',-0.216,-,0.865,0.895,0.274,1.776,101.361,8.806
'[15:31:14.400]',-0.225,-,0.860,0.905,0.270,1.774,101.869,8.997
'[15:31:14.408]',-0.231,-,0.871,0.910,0.266,1.770,102.611,9.187
'[15:31:14.416]',-0.231,-,0.871,0.915,0.262,1.765,103.510,9.371
'[15:31:14.424]',-0.236,-,0.871,0.915,0.257,1.760,104.448,9.562
'[15:31:14.432]',-0.216,-,0.860,0.925,0.253,1.755,105.308,9.746
'[15:31:14.440]',-0.216,-,0.860,0.920,0.249,1.753,106.011,10.000
'[15:31:14.448]',-0.205,-,0.851,0.930,0.246,1.753,106.363,10.184
'[15:31:14.456]',-0.211,-,0.851,0.925,0.242,1.757,106.363,10.375
'[15:31:14.464]',-0.191,-,0.840,0.930,0.239,1.761,106.050,10.559
'[15:31:14.472]',-0.196,-,0.845,0.930,0.236,1.769,105.308,10.749
'[15:31:14.480]',-0.186,-,0.831,0.935,0.233,1.784,104.057,10.933
'[15:31:14.488]',-0.186,-,0.835,0.930,0.230,1.807,102.416,11.060
'[15:31:14.496]',-0.175,-,0.825,0.935,0.228,1.841,100.423,11.124
'[15:31:14.504]',-0.171,-,0.831,0.930,0.225,1.884,98.040,11.124
'[15:31:14.512]',-0.175,-,0.825,0.930,0.223,1.933,95.422,11.124
'[15:31:14.520]',-0.166,-,0.825,0.925,0.221,1.988,92.882,11.124
'[15:31:14.528]',-0.175,-,0.825,0.930,0.219,2.050,90.537,11.187
'[15:31:14.536]',-0.166,-,0.825,0.920,0.217,2.104,88.857,11.187
'[15:31:14.544]',-0.175,-,0.831,0.925,0.215,2.150,87.802,11.187
'[15:31:14.552]',-0.160,-,0.825,0.915,0.214,2.196,87.411,11.060
'[15:31:14.560]',-0.171,-,0.825,0.915,0.213,2.239,87.607,10.933
'[15:31:14.568]',-0.160,-,0.825,0.920,0.212,2.276,88.115,10.749
'[15:31:14.576]',-0.160,-,0.820,0.915,0.211,2.304,88.857,10.559
'[15:31:14.584]',-0.155,-,0.820,0.915,0.210,2.321,89.795,10.375
'[15:31:14.592]',-0.160,-,0.825,0.915,0.209,2.329,90.733,10.248
'[15:31:14.600]',-0.151,-,0.820,0.915,0.208,2.330,91.553,10.121
'[15:31:14.608]',-0.155,-,0.820,0.915,0.207,2.325,92.178,10.000
'[15:31:14.616]',-0.140,-,0.811,0.915,0.206,2.313,92.608,9.810
'[15:31:14.624]',-0.146,-,0.820,0.915,0.206,2.294,92.882,9.619
'[15:31:14.632]',-0.135,-,0.811,0.915,0.205,2.274,92.882,9.435
'[15:31:14.640]',-0.140,-,0.815,0.910,0.205,2.253,92.608,9.308
'[15:31:14.648]',-0.135,-,0.805,0.915,0.204,2.231,92.178,9.244
'[15:31:14.656]',-0.140,-,0.811,0.915,0.203,2.208,91.631,9.187
'[15:31:14.664]',-0.115,-,0.800,0.935,0.203,2.191,91.006,9.187
'[15:31:14.672]',-0.115,-,0.795,0.940,0.202,2.179,90.381,9.187
'[15:31:14.680]',-0.095,-,0.780,0.950,0.202,2.170,89.678,9.187
'[15:31:14.688]',-0.090,-,0.780,0.956,0.202,2.166,89.052,9.187
'[15:31:14.696]',-0.065,-,0.771,0.965,0.201,2.165,88.349,9.244
'[15:31:14.704]',-0.075,-,0.775,0.930,0.201,2.163,87.724,9.308
'[15:31:14.712]',-0.081,-,0.771,0.920,0.200,2.159,87.059,9.371
'[15:31:14.720]',-0.070,-,0.775,0.930,0.199,2.154,86.473,9.498
'[15:31:14.728]',-0.075,-,0.771,0.925,0.198,2.149,85.926,9.562
'[15:31:14.736]',-0.095,-,0.780,0.935,0.197,2.143,85.379,9.683
'[15:31:14.744]',-0.106,-,0.795,0.925,0.196,2.133,84.793,9.810
'[15:31:14.752]',-0.115,-,0.800,0.915,0.195,2.119,84.246,10.000
'[15:31:14.760]',-0.126,-,0.805,0.910,0.194,2.103,83.738,10.184
'[15:31:14.768]',-0.115,-,0.800,0.905,0.193,2.084,83.386,10.375
'[15:31:14.776]',-0.130,-,0.811,0.900,0.192,2.061,83.074,10.622
'[15:31:14.784]',-0.115,-,0.800,0.910,0.191,2.035,82.878,10.806
'[15:31:14.792]',-0.126,-,0.800,0.910,0.190,2.012,82.605,10.997
'[15:31:14.800]',-0.115,-,0.800,0.915,0.188,1.992,82.370,11.187
'[15:31:14.808]',-0.115,-,0.800,0.910,0.187,1.977,82.058,11.308
'[15:31:14.816]',-0.130,-,0.786,1.106,0.186,1.962,81.823,11.498
'[15:31:14.824]',-0.140,-,0.750,1.346,0.185,1.948,81.550,11.562
'[15:31:14.832]',0.080,-,0.615,1.461,0.184,1.937,81.315,11.683
'[15:31:14.840]',0.520,-,0.400,0.930,0.183,1.927,81.042,11.746
'[15:31:14.848]',0.965,-,0.240,0.175,0.182,1.919,80.729,11.810
'[15:31:14.856]',1.095,-,0.200,-0.261,0.181,1.915,80.417,11.937
'[15:31:14.864]',0.170,-,0.685,-0.106,0.180,1.913,80.182,12.057
'[15:31:14.872]',-0.120,-,0.800,0.280,0.180,1.912,79.948,12.184
'[15:31:14.880]',-0.126,-,0.760,0.630,0.180,1.911,79.674,12.248
'[15:31:14.888]',0.004,-,0.710,0.845,0.180,1.911,79.362,12.184
'[15:31:14.896]',0.010,-,0.725,0.935,0.180,1.911,79.127,12.121
'[15:31:14.904]',-0.055,-,0.755,0.945,0.181,1.911,78.815,12.000
'[15:31:14.912]',-0.081,-,0.771,0.970,0.181,1.912,78.541,11.873
'[15:31:14.920]',-0.100,-,0.780,0.985,0.182,1.915,78.307,11.873
'[15:31:14.928]',-0.106,-,0.786,1.005,0.182,1.916,78.111,11.810
'[15:31:14.936]',-0.100,-,0.786,1.015,0.183,1.917,77.916,11.810
'[15:31:14.944]',-0.106,-,0.775,1.021,0.183,1.917,77.760,11.746
'[15:31:14.952]',-0.095,-,0.775,1.030,0.185,1.899,77.447,11.619
'[15:31:14.960]',-0.100,-,0.780,1.035,0.186,1.872,77.173,11.562
'[15:31:14.968]',-0.090,-,0.775,1.035,0.188,1.853,76.939,11.498
'[15:31:14.976]',-0.086,-,0.771,1.035,0.189,1.838,76.665,11.498
'[15:31:14.984]',-0.070,-,0.766,1.035,0.191,1.824,76.509,11.498
'[15:31:14.992]',-0.070,-,0.760,1.035,0.192,1.811,76.236,11.435
'[15:31:15.000]',-0.061,-,0.755,1.041,0.194,1.799,76.040,11.435
'[15:31:15.008]',-0.055,-,0.755,1.041,0.195,1.786,75.923,11.435
'[15:31:15.016]',-0.041,-,0.745,1.045,0.196,1.773,75.884,11.371
'[15:31:15.024]',-0.030,-,0.740,1.041,0.197,1.761,75.571,11.435
'[15:31:15.032]',-0.015,-,0.730,1.050,0.199,1.753,75.102,11.435
'[15:31:15.040]',-0.005,-,0.725,1.050,0.200,1.747,74.634,11.371
'[15:31:15.048]',0.015,-,0.710,1.055,0.201,1.742,74.165,11.244
'[15:31:15.056]',0.015,-,0.705,1.055,0.203,1.738,73.852,11.060
'[15:31:15.064]',0.035,-,0.695,1.065,0.205,1.733,73.618,10.806
