"'Time','II','ABP','PLETH'"
"'[16:33:00.000]',-,-,-"
"'[16:33:00.008]',-,-,-"
"'[16:33:00.016]',-,-,-"
"'[16:33:00.024]',-,-,-"
"'[16:33:00.032]',-,-,-"
"'[16:33:00.040]',-,-,-"
"'[16:33:00.048]',-,-,-"
"'[16:33:00.056]',-,-,-"
"'[16:33:00.064]',-,-,-"
"'[16:33:00.072]',-,-,-"
"'[16:33:00.080]',-,-,-"
"'[16:33:00.088]',-,-,-"
"'[16:33:00.096]',-,-,-"
"'[16:33:00.104]',-,-,-"
"'[16:33:00.112]',-,-,-"
"'[16:33:00.120]',-,-,-"
"'[16:33:00.128]',-,-,-"
"'[16:33:00.136]',-,-,-"
"'[16:33:00.144]',-,-,-"
"'[16:33:00.152]',-,-,-"
"'[16:33:00.160]',-,-,-"
"'[16:33:00.168]',-,-,-"
"'[16:33:00.176]',-,-,-"
"'[16:33:00.184]',-,-,-"
"'[16:33:00.192]',-,-,-"
"'[16:33:00.200]',-,-,-"
"'[16:33:00.208]',-,-,-"
"'[16:33:00.216]',-,-,-"
"'[16:33:00.224]',-,-,-"
"'[16:33:00.232]',-,-,-"
"'[16:33:00.240]',-,-,-"
"'[16:33:00.248]',-,-,-"
"'[16:33:00.256]',-,-,-"
"'[16:33:00.264]',-,-,-"
"'[16:33:00.272]',-,-,-"
"'[16:33:00.280]',-,-,-"
"'[16:33:00.288]',-,-,-"
"'[16:33:00.296]',-,-,-"
"'[16:33:00.304]',-,-,-"
"'[16:33:00.312]',-,-,-"
"'[16:33:00.320]',-,-,-"
"'[16:33:00.328]',-,-,-"
"'[16:33:00.336]',-,-,-"
"'[16:33:00.344]',-,-,-"
"'[16:33:00.352]',-,-,-"
"'[16:33:00.360]',-,-,-"
"'[16:33:00.368]',-,-,-"
"'[16:33:00.376]',-,-,-"
"'[16:33:00.384]',-,-,-"
"'[16:33:00.392]',-,-,-"
"'[16:33:00.400]',-,-,-"
"'[16:33:00.408]',-,-,-"
"'[16:33:00.416]',-,-,-"
"'[16:33:00.424]',-,-,-"
"'[16:33:00.432]',-,-,-"
"'[16:33:00.440]',-,-,-"
"'[16:33:00.448]',-,-,-"
"'[16:33:00.456]',-,-,-"
"'[16:33:00.464]',-,-,-"
"'[16:33:00.472]',-,-,-"
"'[16:33:00.480]',-,-,-"
"'[16:33:00.488]',-,-,-"
"'[16:33:00.496]',-,-,-"
"'[16:33:00.504]',-,-,-"
"'[16:33:00.512]',-,-,-"
"'[16:33:00.520]',-,-,-"
"'[16:33:00.528]',-,-,-"
"'[16:33:00.536]',-,-,-"
"'[16:33:00.544]',-,-,-"
"'[16:33:00.552]',-,-,-"
"'[16:33:00.560]',-,-,-"
"'[16:33:00.568]',-,-,-"
"'[16:33:00.576]',-,-,-"
"'[16:33:00.584]',-,-,-"
"'[16:33:00.592]',-,-,-"
"'[16:33:00.600]',-,-,-"
"'[16:33:00.608]',-,-,-"
"'[16:33:00.616]',-,-,-"
"'[16:33:00.624]',-,-,-"
"'[16:33:00.632]',-,-,-"
"'[16:33:00.640]',-,-,-"
"'[16:33:00.648]',-,-,-"
"'[16:33:00.656]',-,-,-"
"'[16:33:00.664]',-,-,-"
"'[16:33:00.672]',-,-,-"
"'[16:33:00.680]',-,-,-"
"'[16:33:00.688]',-,-,-"
"'[16:33:00.696]',-,-,-"
"'[16:33:00.704]',-,-,-"
"'[16:33:00.712]',-,-,-"
"'[16:33:00.720]',-,-,-"
"'[16:33:00.728]',-,-,-"
"'[16:33:00.736]',-,-,-"
"'[16:33:00.744]',-,-,-"
"'[16:33:00.752]',-,-,-"
"'[16:33:00.760]',-,-,-"
"'[16:33:00.768]',-,-,-"
"'[16:33:00.776]',-,-,-"
"'[16:33:00.784]',-,-,-"
"'[16:33:00.792]',-,-,-"
"'[16:33:00.800]',-,-,-"
"'[16:33:00.808]',-,-,-"
"'[16:33:00.816]',-,-,-"
"'[16:33:00.824]',-,-,-"
"'[16:33:00.832]',-,-,-"
"'[16:33:00.840]',-,-,-"
"'[16:33:00.848]',-,-,-"
"'[16:33:00.856]',-,-,-"
"'[16:33:00.864]',-,-,-"
"'[16:33:00.872]',-,-,-"
"'[16:33:00.880]',-,-,-"
"'[16:33:00.888]',-,-,-"
"'[16:33:00.896]',-,-,-"
"'[16:33:00.904]',-,-,-"
"'[16:33:00.912]',-,-,-"
"'[16:33:00.920]',-,-,-"
"'[16:33:00.928]',-,-,-"
"'[16:33:00.936]',-,-,-"
"'[16:33:00.944]',-,-,-"
"'[16:33:00.952]',-,-,-"
"'[16:33:00.960]',-,-,-"
"'[16:33:00.968]',-,-,-"
"'[16:33:00.976]',-,-,-"
"'[16:33:00.984]',-,-,-"
"'[16:33:00.992]',-,-,-"
"'[16:33:01.000]',-,-,-"
"'[16:33:01.008]',-,-,-"
"'[16:33:01.016]',-,-,-"
"'[16:33:01.024]',-,-,-"
"'[16:33:01.032]',-,-,-"
"'[16:33:01.040]',-,-,-"
"'[16:33:01.048]',-,-,-"
"'[16:33:01.056]',-,-,-"
"'[16:33:01.064]',-,-,-"
"'[16:33:01.072]',-,-,-"
"'[16:33:01.080]',-,-,-"
"'[16:33:01.088]',-,-,-"
"'[16:33:01.096]',-,-,-"
"'[16:33:01.104]',-,-,-"
"'[16:33:01.112]',-,-,-"
"'[16:33:01.120]',-,-,-"
"'[16:33:01.128]',-,-,-"
"'[16:33:01.136]',-,-,-"
"'[16:33:01.144]',-,-,-"
"'[16:33:01.152]',-,-,-"
"'[16:33:01.160]',-,-,-"
"'[16:33:01.168]',-,-,-"
"'[16:33:01.176]',-,-,-"
"'[16:33:01.184]',-,-,-"
"'[16:33:01.192]',-,-,-"
"'[16:33:01.200]',-,-,-"
"'[16:33:01.208]',-,-,-"
"'[16:33:01.216]',-,-,-"
"'[16:33:01.224]',-,-,-"
"'[16:33:01.232]',-,-,-"
"'[16:33:01.240]',-,-,-"
"'[16:33:01.248]',-,-,-"
"'[16:33:01.256]',-,-,-"
"'[16:33:01.264]',-,-,-"
"'[16:33:01.272]',-,-,-"
"'[16:33:01.280]',-,-,-"
"'[16:33:01.288]',-,-,-"
"'[16:33:01.296]',-,-,-"
"'[16:33:01.304]',-,-,-"
"'[16:33:01.312]',-,-,-"
"'[16:33:01.320]',-,-,-"
"'[16:33:01.328]',-,-,-"
"'[16:33:01.336]',-,-,-"
"'[16:33:01.344]',-,-,-"
"'[16:33:01.352]',-,-,-"
"'[16:33:01.360]',-,-,-"
"'[16:33:01.368]',-,-,-"
"'[16:33:01.376]',-,-,-"
"'[16:33:01.384]',-,-,-"
"'[16:33:01.392]',-,-,-"
"'[16:33:01.400]',-,-,-"
"'[16:33:01.408]',-,-,-"
"'[16:33:01.416]',-,-,-"
"'[16:33:01.424]',-,-,-"
"'[16:33:01.432]',-,-,-"
"'[16:33:01.440]',-,-,-"
"'[16:33:01.448]',-,-,-"
"'[16:33:01.456]',-,-,-"
"'[16:33:01.464]',-,-,-"
"'[16:33:01.472]',-,-,-"
"'[16:33:01.480]',-,-,-"
"'[16:33:01.488]',-,-,-"
"'[16:33:01.496]',-,-,-"
"'[16:33:01.504]',-,-,-"
"'[16:33:01.512]',-,-,-"
"'[16:33:01.520]',-,-,-"
"'[16:33:01.528]',-,-,-"
"'[16:33:01.536]',-,-,-"
"'[16:33:01.544]',-,-,-"
"'[16:33:01.552]',-,-,-"
"'[16:33:01.560]',-,-,-"
"'[16:33:01.568]',-,-,-"
"'[16:33:01.576]',-,-,-"
"'[16:33:01.584]',-,-,-"
"'[16:33:01.592]',-,-,-"
"'[16:33:01.600]',-,-,-"
"'[16:33:01.608]',-,-,-"
"'[16:33:01.616]',-,-,-"
"'[16:33:01.624]',-,-,-"
"'[16:33:01.632]',-,-,-"
"'[16:33:01.640]',-,-,-"
"'[16:33:01.648]',-,-,-"
"'[16:33:01.656]',-,-,-"
"'[16:33:01.664]',-,-,-"
"'[16:33:01.672]',-,-,-"
"'[16:33:01.680]',-,-,-"
"'[16:33:01.688]',-,-,-"
"'[16:33:01.696]',-,-,-"
"'[16:33:01.704]',-,-,-"
"'[16:33:01.712]',-,-,-"
"'[16:33:01.720]',-,-,-"
"'[16:33:01.728]',-,-,-"
"'[16:33:01.736]',-,-,-"
"'[16:33:01.744]',-,-,-"
"'[16:33:01.752]',-,-,-"
"'[16:33:01.760]',-,-,-"
"'[16:33:01.768]',-,-,-"
"'[16:33:01.776]',-,-,-"
"'[16:33:01.784]',-,-,-"
"'[16:33:01.792]',-,-,-"
"'[16:33:01.800]',-,-,-"
"'[16:33:01.808]',-,-,-"
"'[16:33:01.816]',-,-,-"
"'[16:33:01.824]',-,-,-"
"'[16:33:01.832]',-,-,-"
"'[16:33:01.840]',-,-,-"
"'[16:33:01.848]',-,-,-"
"'[16:33:01.856]',-,-,-"
"'[16:33:01.864]',-,-,-"
"'[16:33:01.872]',-,-,-"
"'[16:33:01.880]',-,-,-"
"'[16:33:01.888]',-,-,-"
"'[16:33:01.896]',-,-,-"
"'[16:33:01.904]',-,-,-"
"'[16:33:01.912]',-,-,-"
"'[16:33:01.920]',-,-,-"
"'[16:33:01.928]',-,-,-"
"'[16:33:01.936]',-,-,-"
"'[16:33:01.944]',-,-,-"
"'[16:33:01.952]',-,-,-"
"'[16:33:01.960]',-,-,-"
"'[16:33:01.968]',-,-,-"
"'[16:33:01.976]',-,-,-"
"'[16:33:01.984]',-,-,-"
"'[16:33:01.992]',-,-,-"
"'[16:33:02.000]',-,-,-"
"'[16:33:02.008]',-,-,-"
"'[16:33:02.016]',-,-,-"
"'[16:33:02.024]',-,-,-"
"'[16:33:02.032]',-,-,-"
"'[16:33:02.040]',-,-,-"
"'[16:33:02.048]',-,-,-"
"'[16:33:02.056]',-,-,-"
"'[16:33:02.064]',-,-,-"
"'[16:33:02.072]',-,-,-"
"'[16:33:02.080]',-,-,-"
"'[16:33:02.088]',-,-,-"
"'[16:33:02.096]',-,-,-"
"'[16:33:02.104]',-,-,-"
"'[16:33:02.112]',-,-,-"
"'[16:33:02.120]',-,-,-"
"'[16:33:02.128]',-,-,-"
"'[16:33:02.136]',-,-,-"
"'[16:33:02.144]',-,-,-"
"'[16:33:02.152]',-,-,-"
"'[16:33:02.160]',-,-,-"
"'[16:33:02.168]',-,-,-"
"'[16:33:02.176]',-,-,-"
"'[16:33:02.184]',-,-,-"
"'[16:33:02.192]',-,-,-"
"'[16:33:02.200]',-,-,-"
"'[16:33:02.208]',-,-,-"
"'[16:33:02.216]',-,-,-"
"'[16:33:02.224]',-,-,-"
"'[16:33:02.232]',-,-,-"
"'[16:33:02.240]',-,-,-"
"'[16:33:02.248]',-,-,-"
"'[16:33:02.256]',-,-,-"
"'[16:33:02.264]',-,-,-"
"'[16:33:02.272]',-,-,-"
"'[16:33:02.280]',-,-,-"
"'[16:33:02.288]',-,-,-"
"'[16:33:02.296]',-,-,-"
"'[16:33:02.304]',-,-,-"
"'[16:33:02.312]',-,-,-"
"'[16:33:02.320]',-,-,-"
"'[16:33:02.328]',-,-,-"
"'[16:33:02.336]',-,-,-"
"'[16:33:02.344]',-,-,-"
"'[16:33:02.352]',-,-,-"
"'[16:33:02.360]',-,-,-"
"'[16:33:02.368]',-,-,-"
"'[16:33:02.376]',-,-,-"
"'[16:33:02.384]',-,-,-"
"'[16:33:02.392]',-,-,-"
"'[16:33:02.400]',-,-,-"
"'[16:33:02.408]',-,-,-"
"'[16:33:02.416]',-,-,-"
"'[16:33:02.424]',-,-,-"
"'[16:33:02.432]',-,-,-"
"'[16:33:02.440]',-,-,-"
"'[16:33:02.448]',-,-,-"
"'[16:33:02.456]',-,-,-"
"'[16:33:02.464]',-,-,-"
"'[16:33:02.472]',-,-,-"
"'[16:33:02.480]',-,-,-"
"'[16:33:02.488]',-,-,-"
"'[16:33:02.496]',-,-,-"
"'[16:33:02.504]',-,-,-"
"'[16:33:02.512]',-,-,-"
"'[16:33:02.520]',-,-,-"
"'[16:33:02.528]',-,-,-"
"'[16:33:02.536]',-,-,-"
"'[16:33:02.544]',-,-,-"
"'[16:33:02.552]',-,-,-"
"'[16:33:02.560]',-,-,-"
"'[16:33:02.568]',-,-,-"
"'[16:33:02.576]',-,-,-"
"'[16:33:02.584]',-,-,-"
"'[16:33:02.592]',-,-,-"
"'[16:33:02.600]',-,-,-"
"'[16:33:02.608]',-,-,-"
"'[16:33:02.616]',-,-,-"
"'[16:33:02.624]',-,-,-"
"'[16:33:02.632]',-,-,-"
"'[16:33:02.640]',-,-,-"
"'[16:33:02.648]',-,-,-"
"'[16:33:02.656]',-,-,-"
"'[16:33:02.664]',-,-,-"
"'[16:33:02.672]',-,-,-"
"'[16:33:02.680]',-,-,-"
"'[16:33:02.688]',-,-,-"
"'[16:33:02.696]',-,-,-"
"'[16:33:02.704]',-,-,-"
"'[16:33:02.712]',-,-,-"
"'[16:33:02.720]',-,-,-"
"'[16:33:02.728]',-,-,-"
"'[16:33:02.736]',-,-,-"
"'[16:33:02.744]',-,-,-"
"'[16:33:02.752]',-,-,-"
"'[16:33:02.760]',-,-,-"
"'[16:33:02.768]',-,-,-"
"'[16:33:02.776]',-,-,-"
"'[16:33:02.784]',-,-,-"
"'[16:33:02.792]',-,-,-"
"'[16:33:02.800]',-,-,-"
"'[16:33:02.808]',-,-,-"
"'[16:33:02.816]',-,-,-"
"'[16:33:02.824]',-,-,-"
"'[16:33:02.832]',-,-,-"
"'[16:33:02.840]',-,-,-"
"'[16:33:02.848]',-,-,-"
"'[16:33:02.856]',-,-,-"
"'[16:33:02.864]',-,-,-"
"'[16:33:02.872]',-,-,-"
"'[16:33:02.880]',-,-,-"
"'[16:33:02.888]',-,-,-"
"'[16:33:02.896]',-,-,-"
"'[16:33:02.904]',-,-,-"
"'[16:33:02.912]',-,-,-"
"'[16:33:02.920]',-,-,-"
"'[16:33:02.928]',-,-,-"
"'[16:33:02.936]',-,-,-"
"'[16:33:02.944]',-,-,-"
"'[16:33:02.952]',-,-,-"
"'[16:33:02.960]',-,-,-"
"'[16:33:02.968]',-,-,-"
"'[16:33:02.976]',-,-,-"
"'[16:33:02.984]',-,-,-"
"'[16:33:02.992]',-,-,-"
"'[16:33:03.000]',-,-,-"
"'[16:33:03.008]',-,-,-"
"'[16:33:03.016]',-,-,-"
"'[16:33:03.024]',-,-,-"
"'[16:33:03.032]',-,-,-"
"'[16:33:03.040]',-,-,-"
"'[16:33:03.048]',-,-,-"
"'[16:33:03.056]',-,-,-"
"'[16:33:03.064]',-,-,-"
"'[16:33:03.072]',-,-,-"
"'[16:33:03.080]',-,-,-"
"'[16:33:03.088]',-,-,-"
"'[16:33:03.096]',-,-,-"
"'[16:33:03.104]',-,-,-"
"'[16:33:03.112]',-,-,-"
"'[16:33:03.120]',-,-,-"
"'[16:33:03.128]',-,-,-"
"'[16:33:03.136]',-,-,-"
"'[16:33:03.144]',-,-,-"
"'[16:33:03.152]',-,-,-"
"'[16:33:03.160]',-,-,-"
"'[16:33:03.168]',-,-,-"
"'[16:33:03.176]',-,-,-"
"'[16:33:03.184]',-,-,-"
"'[16:33:03.192]',-,-,-"
"'[16:33:03.200]',-,-,-"
"'[16:33:03.208]',-,-,-"
"'[16:33:03.216]',-,-,-"
"'[16:33:03.224]',-,-,-"
"'[16:33:03.232]',-,-,-"
"'[16:33:03.240]',-,-,-"
"'[16:33:03.248]',-,-,-"
"'[16:33:03.256]',-,-,-"
"'[16:33:03.264]',-,-,-"
"'[16:33:03.272]',-,-,-"
"'[16:33:03.280]',-,-,-"
"'[16:33:03.288]',-,-,-"
"'[16:33:03.296]',-,-,-"
"'[16:33:03.304]',-,-,-"
"'[16:33:03.312]',-,-,-"
"'[16:33:03.320]',-,-,-"
"'[16:33:03.328]',-,-,-"
"'[16:33:03.336]',-,-,-"
"'[16:33:03.344]',-,-,-"
"'[16:33:03.352]',-,-,-"
"'[16:33:03.360]',-,-,-"
"'[16:33:03.368]',-,-,-"
"'[16:33:03.376]',-,-,-"
"'[16:33:03.384]',-,-,-"
"'[16:33:03.392]',-,-,-"
"'[16:33:03.400]',-,-,-"
"'[16:33:03.408]',-,-,-"
"'[16:33:03.416]',-,-,-"
"'[16:33:03.424]',-,-,-"
"'[16:33:03.432]',-,-,-"
"'[16:33:03.440]',-,-,-"
"'[16:33:03.448]',-,-,-"
"'[16:33:03.456]',-,-,-"
"'[16:33:03.464]',-,-,-"
"'[16:33:03.472]',-,-,-"
"'[16:33:03.480]',-,-,-"
"'[16:33:03.488]',-,-,-"
"'[16:33:03.496]',-,-,-"
"'[16:33:03.504]',-,-,-"
"'[16:33:03.512]',-,-,-"
"'[16:33:03.520]',-,-,-"
"'[16:33:03.528]',-,-,-"
"'[16:33:03.536]',-,-,-"
"'[16:33:03.544]',-,-,-"
"'[16:33:03.552]',-,-,-"
"'[16:33:03.560]',-,-,-"
"'[16:33:03.568]',-,-,-"
"'[16:33:03.576]',-,-,-"
"'[16:33:03.584]',-,-,-"
"'[16:33:03.592]',-,-,-"
"'[16:33:03.600]',-,-,-"
"'[16:33:03.608]',-,-,-"
"'[16:33:03.616]',-,-,-"
"'[16:33:03.624]',-,-,-"
"'[16:33:03.632]',-,-,-"
"'[16:33:03.640]',-,-,-"
"'[16:33:03.648]',-,-,-"
"'[16:33:03.656]',-,-,-"
"'[16:33:03.664]',-,-,-"
"'[16:33:03.672]',-,-,-"
"'[16:33:03.680]',-,-,-"
"'[16:33:03.688]',-,-,-"
"'[16:33:03.696]',-,-,-"
"'[16:33:03.704]',-,-,-"
"'[16:33:03.712]',-,-,-"
"'[16:33:03.720]',-,-,-"
"'[16:33:03.728]',-,-,-"
"'[16:33:03.736]',-,-,-"
"'[16:33:03.744]',-,-,-"
"'[16:33:03.752]',-,-,-"
"'[16:33:03.760]',-,-,-"
"'[16:33:03.768]',-,-,-"
"'[16:33:03.776]',-,-,-"
"'[16:33:03.784]',-,-,-"
"'[16:33:03.792]',-,-,-"
"'[16:33:03.800]',-,-,-"
"'[16:33:03.808]',-,-,-"
"'[16:33:03.816]',-,-,-"
"'[16:33:03.824]',-,-,-"
"'[16:33:03.832]',-,-,-"
"'[16:33:03.840]',-,-,-"
"'[16:33:03.848]',-,-,-"
"'[16:33:03.856]',-,-,-"
"'[16:33:03.864]',-,-,-"
"'[16:33:03.872]',-,-,-"
"'[16:33:03.880]',-,-,-"
"'[16:33:03.888]',-,-,-"
"'[16:33:03.896]',-,-,-"
"'[16:33:03.904]',-,-,-"
"'[16:33:03.912]',-,-,-"
"'[16:33:03.920]',-,-,-"
"'[16:33:03.928]',-,-,-"
"'[16:33:03.936]',-,-,-"
"'[16:33:03.944]',-,-,-"
"'[16:33:03.952]',-,-,-"
"'[16:33:03.960]',-,-,-"
"'[16:33:03.968]',-,-,-"
"'[16:33:03.976]',-,-,-"
"'[16:33:03.984]',-,-,-"
"'[16:33:03.992]',-,-,-"
"'[16:33:04.000]',-,-,-"
"'[16:33:04.008]',-,-,-"
"'[16:33:04.016]',-,-,-"
"'[16:33:04.024]',-,-,-"
"'[16:33:04.032]',-,-,-"
"'[16:33:04.040]',-,-,-"
"'[16:33:04.048]',-,-,-"
"'[16:33:04.056]',-,-,-"
"'[16:33:04.064]',-,-,-"
"'[16:33:04.072]',-,-,-"
"'[16:33:04.080]',-,-,-"
"'[16:33:04.088]',-,-,-"
"'[16:33:04.096]',-,-,-"
"'[16:33:04.104]',-,-,-"
"'[16:33:04.112]',-,-,-"
"'[16:33:04.120]',-,-,-"
"'[16:33:04.128]',-,-,-"
"'[16:33:04.136]',-,-,-"
"'[16:33:04.144]',-,-,-"
"'[16:33:04.152]',-,-,-"
"'[16:33:04.160]',-,-,-"
"'[16:33:04.168]',-,-,-"
"'[16:33:04.176]',-,-,-"
"'[16:33:04.184]',-,-,-"
"'[16:33:04.192]',-,-,-"
"'[16:33:04.200]',-,-,-"
"'[16:33:04.208]',-,-,-"
"'[16:33:04.216]',-,-,-"
"'[16:33:04.224]',-,-,-"
"'[16:33:04.232]',-,-,-"
"'[16:33:04.240]',-,-,-"
"'[16:33:04.248]',-,-,-"
"'[16:33:04.256]',-,-,-"
"'[16:33:04.264]',-,-,-"
"'[16:33:04.272]',-,-,-"
"'[16:33:04.280]',-,-,-"
"'[16:33:04.288]',-,-,-"
"'[16:33:04.296]',-,-,-"
"'[16:33:04.304]',-,-,-"
"'[16:33:04.312]',-,-,-"
"'[16:33:04.320]',-,-,-"
"'[16:33:04.328]',-,-,-"
"'[16:33:04.336]',-,-,-"
"'[16:33:04.344]',-,-,-"
"'[16:33:04.352]',-,-,-"
"'[16:33:04.360]',-,-,-"
"'[16:33:04.368]',-,-,-"
"'[16:33:04.376]',-,-,-"
"'[16:33:04.384]',-,-,-"
"'[16:33:04.392]',-,-,-"
"'[16:33:04.400]',-,-,-"
"'[16:33:04.408]',-,-,-"
"'[16:33:04.416]',-,-,-"
"'[16:33:04.424]',-,-,-"
"'[16:33:04.432]',-,-,-"
"'[16:33:04.440]',-,-,-"
"'[16:33:04.448]',-,-,-"
"'[16:33:04.456]',-,-,-"
"'[16:33:04.464]',-,-,-"
"'[16:33:04.472]',-,-,-"
"'[16:33:04.480]',-,-,-"
"'[16:33:04.488]',-,-,-"
"'[16:33:04.496]',-,-,-"
"'[16:33:04.504]',-,-,-"
"'[16:33:04.512]',-,-,-"
"'[16:33:04.520]',-,-,-"
"'[16:33:04.528]',-,-,-"
"'[16:33:04.536]',-,-,-"
"'[16:33:04.544]',-,-,-"
"'[16:33:04.552]',-,-,-"
"'[16:33:04.560]',-,-,-"
"'[16:33:04.568]',-,-,-"
"'[16:33:04.576]',-,-,-"
"'[16:33:04.584]',-,-,-"
"'[16:33:04.592]',-,-,-"
"'[16:33:04.600]',-,-,-"
"'[16:33:04.608]',-,-,-"
"'[16:33:04.616]',-,-,-"
"'[16:33:04.624]',-,-,-"
"'[16:33:04.632]',-,-,-"
"'[16:33:04.640]',-,-,-"
"'[16:33:04.648]',-,-,-"
"'[16:33:04.656]',-,-,-"
"'[16:33:04.664]',-,-,-"
"'[16:33:04.672]',-,-,-"
"'[16:33:04.680]',-,-,-"
"'[16:33:04.688]',-,-,-"
"'[16:33:04.696]',-,-,-"
"'[16:33:04.704]',-,-,-"
"'[16:33:04.712]',-,-,-"
"'[16:33:04.720]',-,-,-"
"'[16:33:04.728]',-,-,-"
"'[16:33:04.736]',-,-,-"
"'[16:33:04.744]',-,-,-"
"'[16:33:04.752]',-,-,-"
"'[16:33:04.760]',-,-,-"
"'[16:33:04.768]',-,-,-"
"'[16:33:04.776]',-,-,-"
"'[16:33:04.784]',-,-,-"
"'[16:33:04.792]',-,-,-"
"'[16:33:04.800]',-,-,-"
"'[16:33:04.808]',-,-,-"
"'[16:33:04.816]',-,-,-"
"'[16:33:04.824]',-,-,-"
"'[16:33:04.832]',-,-,-"
"'[16:33:04.840]',-,-,-"
"'[16:33:04.848]',-,-,-"
"'[16:33:04.856]',-,-,-"
"'[16:33:04.864]',-,-,-"
"'[16:33:04.872]',-,-,-"
"'[16:33:04.880]',-,-,-"
"'[16:33:04.888]',-,-,-"
"'[16:33:04.896]',-,-,-"
"'[16:33:04.904]',-,-,-"
"'[16:33:04.912]',-,-,-"
"'[16:33:04.920]',-,-,-"
"'[16:33:04.928]',-,-,-"
"'[16:33:04.936]',-,-,-"
"'[16:33:04.944]',-,-,-"
"'[16:33:04.952]',-,-,-"
"'[16:33:04.960]',-,-,-"
"'[16:33:04.968]',-,-,-"
"'[16:33:04.976]',-,-,-"
"'[16:33:04.984]',-,-,-"
"'[16:33:04.992]',-,-,-"
"'[16:33:05.000]',-,-,-"
"'[16:33:05.008]',-,-,-"
"'[16:33:05.016]',-,-,-"
"'[16:33:05.024]',-,-,-"
"'[16:33:05.032]',-,-,-"
"'[16:33:05.040]',-,-,-"
"'[16:33:05.048]',-,-,-"
"'[16:33:05.056]',-,-,-"
"'[16:33:05.064]',-,-,-"
"'[16:33:05.072]',-,-,-"
"'[16:33:05.080]',-,-,-"
"'[16:33:05.088]',-,-,-"
"'[16:33:05.096]',-,-,-"
"'[16:33:05.104]',-,-,-"
"'[16:33:05.112]',-,-,-"
"'[16:33:05.120]',-,-,-"
"'[16:33:05.128]',-,-,-"
"'[16:33:05.136]',-,-,-"
"'[16:33:05.144]',-,-,-"
"'[16:33:05.152]',-,-,-"
"'[16:33:05.160]',-,-,-"
"'[16:33:05.168]',-,-,-"
"'[16:33:05.176]',-,-,-"
"'[16:33:05.184]',-,-,-"
"'[16:33:05.192]',-,-,-"
"'[16:33:05.200]',-,-,-"
"'[16:33:05.208]',-,-,-"
"'[16:33:05.216]',-,-,-"
"'[16:33:05.224]',-,-,-"
"'[16:33:05.232]',-,-,-"
"'[16:33:05.240]',-,-,-"
"'[16:33:05.248]',-,-,-"
"'[16:33:05.256]',-,-,-"
"'[16:33:05.264]',-,-,-"
"'[16:33:05.272]',-,-,-"
"'[16:33:05.280]',-,-,-"
"'[16:33:05.288]',-,-,-"
"'[16:33:05.296]',-,-,-"
"'[16:33:05.304]',-,-,-"
"'[16:33:05.312]',-,-,-"
"'[16:33:05.320]',-,-,-"
"'[16:33:05.328]',-,-,-"
"'[16:33:05.336]',-,-,-"
"'[16:33:05.344]',-,-,-"
"'[16:33:05.352]',-,-,-"
"'[16:33:05.360]',-,-,-"
"'[16:33:05.368]',-,-,-"
"'[16:33:05.376]',-,-,-"
"'[16:33:05.384]',-,-,-"
"'[16:33:05.392]',-,-,-"
"'[16:33:05.400]',-,-,-"
"'[16:33:05.408]',-,-,-"
"'[16:33:05.416]',-,-,-"
"'[16:33:05.424]',-,-,-"
"'[16:33:05.432]',-,-,-"
"'[16:33:05.440]',-,-,-"
"'[16:33:05.448]',-,-,-"
"'[16:33:05.456]',-,-,-"
"'[16:33:05.464]',-,-,-"
"'[16:33:05.472]',-,-,-"
"'[16:33:05.480]',-,-,-"
"'[16:33:05.488]',-,-,-"
"'[16:33:05.496]',-,-,-"
"'[16:33:05.504]',-,-,-"
"'[16:33:05.512]',-,-,-"
"'[16:33:05.520]',-,-,-"
"'[16:33:05.528]',-,-,-"
"'[16:33:05.536]',-,-,-"
"'[16:33:05.544]',-,-,-"
"'[16:33:05.552]',-,-,-"
"'[16:33:05.560]',-,-,-"
"'[16:33:05.568]',-,-,-"
"'[16:33:05.576]',-,-,-"
"'[16:33:05.584]',-,-,-"
"'[16:33:05.592]',-,-,-"
"'[16:33:05.600]',-,-,-"
"'[16:33:05.608]',-,-,-"
"'[16:33:05.616]',-,-,-"
"'[16:33:05.624]',-,-,-"
"'[16:33:05.632]',-,-,-"
"'[16:33:05.640]',-,-,-"
"'[16:33:05.648]',-,-,-"
"'[16:33:05.656]',-,-,-"
"'[16:33:05.664]',-,-,-"
"'[16:33:05.672]',-,-,-"
"'[16:33:05.680]',-,-,-"
"'[16:33:05.688]',-,-,-"
"'[16:33:05.696]',-,-,-"
"'[16:33:05.704]',-,-,-"
"'[16:33:05.712]',-,-,-"
"'[16:33:05.720]',-,-,-"
"'[16:33:05.728]',-,-,-"
"'[16:33:05.736]',-,-,-"
"'[16:33:05.744]',-,-,-"
"'[16:33:05.752]',-,-,-"
"'[16:33:05.760]',-,-,-"
"'[16:33:05.768]',-,-,-"
"'[16:33:05.776]',-,-,-"
"'[16:33:05.784]',-,-,-"
"'[16:33:05.792]',-,-,-"
"'[16:33:05.800]',-,-,-"
"'[16:33:05.808]',-,-,-"
"'[16:33:05.816]',-,-,-"
"'[16:33:05.824]',-,-,-"
"'[16:33:05.832]',-,-,-"
"'[16:33:05.840]',-,-,-"
"'[16:33:05.848]',-,-,-"
"'[16:33:05.856]',-,-,-"
"'[16:33:05.864]',-,-,-"
"'[16:33:05.872]',-,-,-"
