"'Time','I','II','III','V','RESP','PLETH','ABP'"
"'[19:18:49.612]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.620]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.628]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.636]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.644]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.652]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.660]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.668]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.676]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.684]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.692]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.700]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.708]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.716]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.724]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.732]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.740]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.748]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.756]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.764]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.772]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.780]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.788]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.796]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.804]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.812]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.820]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.828]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.836]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.844]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.852]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.860]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.868]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.876]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.884]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.892]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.900]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.908]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.916]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.924]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.932]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.940]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.948]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.956]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.964]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.972]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.980]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.988]',-,-,-,-,0.248,2.002,-"
"'[19:18:49.996]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.004]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.012]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.020]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.028]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.036]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.044]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.052]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.060]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.068]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.076]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.084]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.092]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.100]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.108]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.116]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.124]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.132]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.140]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.148]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.156]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.164]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.172]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.180]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.188]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.196]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.204]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.212]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.220]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.228]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.236]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.244]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.252]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.260]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.268]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.276]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.284]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.292]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.300]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.308]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.316]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.324]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.332]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.340]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.348]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.356]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.364]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.372]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.380]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.388]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.396]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.404]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.412]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.420]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.428]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.436]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.444]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.452]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.460]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.468]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.476]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.484]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.492]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.500]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.508]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.516]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.524]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.532]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.540]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.548]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.556]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.564]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.572]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.580]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.588]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.596]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.604]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.612]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.620]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.628]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.636]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.644]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.652]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.660]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.668]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.676]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.684]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.692]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.700]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.708]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.716]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.724]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.732]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.740]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.748]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.756]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.764]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.772]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.780]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.788]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.796]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.804]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.812]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.820]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.828]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.836]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.844]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.852]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.860]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.868]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.876]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.884]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.892]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.900]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.908]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.916]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.924]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.932]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.940]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.948]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.956]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.964]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.972]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.980]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.988]',-,-,-,-,0.248,2.002,-"
"'[19:18:50.996]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.004]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.012]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.020]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.028]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.036]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.044]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.052]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.060]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.068]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.076]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.084]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.092]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.100]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.108]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.116]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.124]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.132]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.140]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.148]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.156]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.164]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.172]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.180]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.188]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.196]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.204]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.212]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.220]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.228]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.236]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.244]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.252]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.260]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.268]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.276]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.284]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.292]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.300]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.308]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.316]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.324]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.332]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.340]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.348]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.356]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.364]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.372]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.380]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.388]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.396]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.404]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.412]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.420]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.428]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.436]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.444]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.452]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.460]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.468]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.476]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.484]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.492]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.500]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.508]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.516]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.524]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.532]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.540]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.548]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.556]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.564]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.572]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.580]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.588]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.596]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.604]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.612]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.620]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.628]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.636]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.644]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.652]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.660]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.668]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.676]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.684]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.692]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.700]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.708]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.716]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.724]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.732]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.740]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.748]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.756]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.764]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.772]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.780]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.788]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.796]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.804]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.812]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.820]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.828]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.836]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.844]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.852]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.860]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.868]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.876]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.884]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.892]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.900]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.908]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.916]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.924]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.932]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.940]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.948]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.956]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.964]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.972]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.980]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.988]',-,-,-,-,0.248,2.002,-"
"'[19:18:51.996]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.004]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.012]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.020]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.028]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.036]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.044]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.052]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.060]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.068]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.076]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.084]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.092]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.100]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.108]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.116]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.124]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.132]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.140]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.148]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.156]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.164]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.172]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.180]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.188]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.196]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.204]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.212]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.220]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.228]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.236]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.244]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.252]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.260]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.268]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.276]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.284]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.292]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.300]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.308]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.316]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.324]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.332]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.340]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.348]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.356]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.364]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.372]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.380]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.388]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.396]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.404]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.412]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.420]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.428]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.436]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.444]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.452]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.460]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.468]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.476]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.484]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.492]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.500]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.508]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.516]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.524]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.532]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.540]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.548]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.556]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.564]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.572]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.580]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.588]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.596]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.604]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.612]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.620]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.628]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.636]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.644]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.652]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.660]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.668]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.676]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.684]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.692]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.700]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.708]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.716]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.724]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.732]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.740]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.748]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.756]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.764]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.772]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.780]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.788]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.796]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.804]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.812]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.820]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.828]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.836]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.844]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.852]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.860]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.868]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.876]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.884]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.892]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.900]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.908]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.916]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.924]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.932]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.940]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.948]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.956]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.964]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.972]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.980]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.988]',-,-,-,-,0.248,2.002,-"
"'[19:18:52.996]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.004]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.012]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.020]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.028]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.036]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.044]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.052]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.060]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.068]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.076]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.084]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.092]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.100]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.108]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.116]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.124]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.132]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.140]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.148]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.156]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.164]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.172]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.180]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.188]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.196]',-,-,-,-,0.248,2.002,-"
"'[19:18:53.204]',-,-,-,-,0.248,2.002,-"
