'Time','II','PLETH','ABP'
'[19:09:35.800]',1.000,0.514,75.000
'[19:09:35.808]',1.195,0.506,74.531
'[19:09:35.816]',1.008,0.502,74.531
'[19:09:35.824]',0.641,0.494,74.219
'[19:09:35.832]',0.320,0.486,73.750
'[19:09:35.840]',0.125,0.482,73.750
'[19:09:35.848]',0.055,0.475,73.750
'[19:09:35.856]',0.070,0.467,73.750
'[19:09:35.864]',0.117,0.463,73.281
'[19:09:35.872]',0.141,0.455,73.281
'[19:09:35.880]',0.156,0.451,73.281
'[19:09:35.888]',0.172,0.443,73.281
'[19:09:35.896]',0.180,0.435,73.281
'[19:09:35.904]',0.188,0.427,72.969
'[19:09:35.912]',0.188,0.420,72.969
'[19:09:35.920]',0.188,0.416,72.500
'[19:09:35.928]',0.188,0.408,72.500
'[19:09:35.936]',0.195,0.400,72.031
'[19:09:35.944]',0.211,0.396,71.719
'[19:09:35.952]',0.211,0.388,71.250
'[19:09:35.960]',0.219,0.384,70.781
'[19:09:35.968]',0.227,0.380,70.781
'[19:09:35.976]',0.234,0.376,70.469
'[19:09:35.984]',0.250,0.373,70.000
'[19:09:35.992]',0.266,0.365,69.531
'[19:09:36.000]',0.289,0.361,69.219
'[19:09:36.008]',0.312,0.357,69.219
'[19:09:36.016]',0.336,0.353,68.750
'[19:09:36.024]',0.367,0.349,68.281
'[19:09:36.032]',0.406,0.345,68.281
'[19:09:36.040]',0.445,0.341,68.750
'[19:09:36.048]',0.461,0.337,70.000
'[19:09:36.056]',0.469,0.333,72.500
'[19:09:36.064]',0.477,0.329,76.719
'[19:09:36.072]',0.469,0.329,81.719
'[19:09:36.080]',0.445,0.325,87.969
'[19:09:36.088]',0.414,0.325,94.531
'[19:09:36.096]',0.367,0.322,101.719
'[19:09:36.104]',0.320,0.318,108.281
'[19:09:36.112]',0.281,0.318,114.219
'[19:09:36.120]',0.250,0.314,119.219
'[19:09:36.128]',0.227,0.314,123.281
'[19:09:36.136]',0.211,0.314,126.719
'[19:09:36.144]',0.203,0.310,129.219
'[19:09:36.152]',0.195,0.310,130.781
'[19:09:36.160]',0.203,0.310,131.719
'[19:09:36.168]',0.203,0.310,132.031
'[19:09:36.176]',0.203,0.310,132.031
'[19:09:36.184]',0.203,0.310,131.719
'[19:09:36.192]',0.203,0.306,130.781
'[19:09:36.200]',0.203,0.306,129.531
'[19:09:36.208]',0.211,0.306,128.281
'[19:09:36.216]',0.203,0.302,127.031
'[19:09:36.224]',0.203,0.302,125.469
'[19:09:36.232]',0.203,0.298,124.219
'[19:09:36.240]',0.211,0.298,122.500
'[19:09:36.248]',0.219,0.294,121.250
'[19:09:36.256]',0.227,0.294,119.531
'[19:09:36.264]',0.219,0.290,117.969
'[19:09:36.272]',0.211,0.290,116.250
'[19:09:36.280]',0.211,0.286,114.531
'[19:09:36.288]',0.211,0.286,112.500
'[19:09:36.296]',0.211,0.282,110.469
'[19:09:36.304]',0.211,0.282,107.969
'[19:09:36.312]',0.211,0.282,105.000
'[19:09:36.320]',0.211,0.286,102.500
'[19:09:36.328]',0.211,0.298,100.000
'[19:09:36.336]',0.211,0.314,97.969
'[19:09:36.344]',0.219,0.333,96.250
'[19:09:36.352]',0.211,0.365,94.531
'[19:09:36.360]',0.203,0.392,93.750
'[19:09:36.368]',0.203,0.424,92.969
'[19:09:36.376]',0.211,0.463,92.500
'[19:09:36.384]',0.203,0.498,92.031
'[19:09:36.392]',0.203,0.537,92.031
'[19:09:36.400]',0.195,0.573,92.031
'[19:09:36.408]',0.195,0.608,92.031
'[19:09:36.416]',0.203,0.635,92.031
'[19:09:36.424]',0.211,0.659,92.031
'[19:09:36.432]',0.211,0.682,92.031
'[19:09:36.440]',0.211,0.698,92.031
'[19:09:36.448]',0.203,0.714,91.719
'[19:09:36.456]',0.203,0.722,91.719
'[19:09:36.464]',0.203,0.729,91.250
'[19:09:36.472]',0.211,0.733,90.781
'[19:09:36.480]',0.211,0.737,90.469
'[19:09:36.488]',0.211,0.741,90.000
'[19:09:36.496]',0.211,0.745,89.531
'[19:09:36.504]',0.211,0.745,88.750
'[19:09:36.512]',0.211,0.745,88.281
'[19:09:36.520]',0.227,0.741,87.500
'[19:09:36.528]',0.227,0.741,86.719
'[19:09:36.536]',0.234,0.737,85.781
'[19:09:36.544]',0.250,0.733,85.469
'[19:09:36.552]',0.281,0.725,84.531
'[19:09:36.560]',0.305,0.718,84.219
'[19:09:36.568]',0.312,0.710,83.281
'[19:09:36.576]',0.320,0.698,82.969
'[19:09:36.584]',0.320,0.686,82.031
'[19:09:36.592]',0.320,0.675,81.719
'[19:09:36.600]',0.320,0.659,81.250
'[19:09:36.608]',0.305,0.643,80.469
'[19:09:36.616]',0.289,0.631,80.000
'[19:09:36.624]',0.266,0.616,79.531
'[19:09:36.632]',0.242,0.604,79.219
'[19:09:36.640]',0.227,0.592,78.750
'[19:09:36.648]',0.211,0.580,78.281
'[19:09:36.656]',0.195,0.573,78.281
'[19:09:36.664]',0.195,0.565,77.969
'[19:09:36.672]',0.195,0.557,77.500
'[19:09:36.680]',0.195,0.553,77.031
'[19:09:36.688]',0.203,0.545,77.031
'[19:09:36.696]',0.188,0.541,76.719
'[19:09:36.704]',0.195,0.537,76.250
'[19:09:36.712]',0.312,0.533,76.250
'[19:09:36.720]',0.570,0.529,75.781
'[19:09:36.728]',0.930,0.525,75.469
'[19:09:36.736]',1.164,0.518,75.469
'[19:09:36.744]',1.031,0.514,75.000
'[19:09:36.752]',0.680,0.510,75.000
'[19:09:36.760]',0.344,0.502,74.531
'[19:09:36.768]',0.133,0.498,74.531
'[19:09:36.776]',0.062,0.490,74.219
'[19:09:36.784]',0.070,0.486,74.219
'[19:09:36.792]',0.109,0.478,74.219
'[19:09:36.800]',0.141,0.471,74.219
'[19:09:36.808]',0.148,0.463,74.219
'[19:09:36.816]',0.156,0.459,73.750
'[19:09:36.824]',0.164,0.451,73.750
'[19:09:36.832]',0.172,0.443,73.750
'[19:09:36.840]',0.172,0.435,73.281
'[19:09:36.848]',0.180,0.431,73.281
'[19:09:36.856]',0.195,0.424,72.969
'[19:09:36.864]',0.203,0.420,72.500
'[19:09:36.872]',0.211,0.412,72.500
'[19:09:36.880]',0.203,0.408,72.031
'[19:09:36.888]',0.219,0.400,71.719
'[19:09:36.896]',0.234,0.396,71.250
'[19:09:36.904]',0.234,0.392,71.250
'[19:09:36.912]',0.242,0.384,70.781
'[19:09:36.920]',0.250,0.380,70.469
'[19:09:36.928]',0.281,0.376,70.000
'[19:09:36.936]',0.297,0.369,69.531
'[19:09:36.944]',0.328,0.365,69.531
'[19:09:36.952]',0.359,0.361,69.219
'[19:09:36.960]',0.398,0.357,68.750
'[19:09:36.968]',0.430,0.357,69.219
'[19:09:36.976]',0.445,0.353,70.000
'[19:09:36.984]',0.461,0.349,72.031
'[19:09:36.992]',0.469,0.345,75.469
'[19:09:37.000]',0.461,0.341,80.000
'[19:09:37.008]',0.438,0.341,85.781
'[19:09:37.016]',0.406,0.337,92.500
'[19:09:37.024]',0.359,0.333,99.219
'[19:09:37.032]',0.320,0.333,105.781
'[19:09:37.040]',0.273,0.329,112.031
'[19:09:37.048]',0.242,0.325,117.031
'[19:09:37.056]',0.227,0.325,121.250
'[19:09:37.064]',0.211,0.325,125.000
'[19:09:37.072]',0.203,0.325,127.500
'[19:09:37.080]',0.195,0.322,129.219
'[19:09:37.088]',0.203,0.322,130.469
'[19:09:37.096]',0.195,0.318,130.781
'[19:09:37.104]',0.188,0.318,130.781
'[19:09:37.112]',0.188,0.318,130.000
'[19:09:37.120]',0.188,0.318,129.219
'[19:09:37.128]',0.188,0.314,128.281
'[19:09:37.136]',0.188,0.314,126.719
'[19:09:37.144]',0.195,0.314,125.469
'[19:09:37.152]',0.211,0.310,123.750
'[19:09:37.160]',0.211,0.310,122.500
'[19:09:37.168]',0.203,0.310,120.781
'[19:09:37.176]',0.203,0.306,119.219
'[19:09:37.184]',0.203,0.306,117.500
'[19:09:37.192]',0.203,0.302,116.250
'[19:09:37.200]',0.203,0.298,114.531
'[19:09:37.208]',0.203,0.298,112.500
'[19:09:37.216]',0.195,0.294,110.469
'[19:09:37.224]',0.195,0.290,108.281
'[19:09:37.232]',0.203,0.290,105.781
'[19:09:37.240]',0.211,0.290,102.969
'[19:09:37.248]',0.211,0.294,100.469
'[19:09:37.256]',0.211,0.298,97.969
'[19:09:37.264]',0.203,0.310,96.250
'[19:09:37.272]',0.195,0.325,94.531
'[19:09:37.280]',0.195,0.349,93.281
'[19:09:37.288]',0.195,0.380,92.500
'[19:09:37.296]',0.195,0.416,92.031
'[19:09:37.304]',0.195,0.455,91.719
'[19:09:37.312]',0.203,0.494,91.719
'[19:09:37.320]',0.195,0.533,91.719
'[19:09:37.328]',0.195,0.573,91.719
'[19:09:37.336]',0.203,0.604,91.719
'[19:09:37.344]',0.211,0.635,92.031
'[19:09:37.352]',0.211,0.659,92.031
'[19:09:37.360]',0.211,0.678,92.031
'[19:09:37.368]',0.203,0.694,92.031
'[19:09:37.376]',0.195,0.706,91.719
'[19:09:37.384]',0.211,0.718,91.719
'[19:09:37.392]',0.211,0.725,91.250
'[19:09:37.400]',0.211,0.733,90.781
'[19:09:37.408]',0.211,0.741,90.469
'[19:09:37.416]',0.203,0.745,90.000
'[19:09:37.424]',0.195,0.745,89.219
'[19:09:37.432]',0.211,0.745,88.750
'[19:09:37.440]',0.227,0.745,88.281
'[19:09:37.448]',0.227,0.741,87.500
'[19:09:37.456]',0.242,0.737,86.719
'[19:09:37.464]',0.250,0.733,85.781
'[19:09:37.472]',0.266,0.729,85.469
'[19:09:37.480]',0.281,0.722,84.531
'[19:09:37.488]',0.297,0.714,83.750
'[19:09:37.496]',0.297,0.702,83.281
'[19:09:37.504]',0.312,0.690,82.500
'[19:09:37.512]',0.312,0.678,82.031
'[19:09:37.520]',0.297,0.663,81.719
'[19:09:37.528]',0.297,0.647,81.250
'[19:09:37.536]',0.289,0.631,80.469
'[19:09:37.544]',0.266,0.620,80.000
'[19:09:37.552]',0.250,0.604,79.531
'[19:09:37.560]',0.219,0.592,79.219
'[19:09:37.568]',0.195,0.584,78.750
'[19:09:37.576]',0.195,0.573,78.281
'[19:09:37.584]',0.195,0.565,78.281
'[19:09:37.592]',0.188,0.553,77.969
'[19:09:37.600]',0.188,0.541,77.500
'[19:09:37.608]',0.188,0.533,77.031
'[19:09:37.616]',0.188,0.529,77.031
'[19:09:37.624]',0.188,0.525,76.719
'[19:09:37.632]',0.242,0.522,76.250
'[19:09:37.640]',0.438,0.514,76.250
'[19:09:37.648]',0.750,0.510,75.781
'[19:09:37.656]',1.070,0.506,75.469
'[19:09:37.664]',1.141,0.502,75.469
'[19:09:37.672]',0.844,0.498,75.000
'[19:09:37.680]',0.484,0.490,75.000
'[19:09:37.688]',0.211,0.486,74.531
'[19:09:37.696]',0.062,0.478,74.531
'[19:09:37.704]',0.031,0.475,74.531
'[19:09:37.712]',0.070,0.467,74.219
'[19:09:37.720]',0.125,0.459,74.219
'[19:09:37.728]',0.156,0.451,74.219
'[19:09:37.736]',0.164,0.443,74.219
'[19:09:37.744]',0.156,0.435,74.219
'[19:09:37.752]',0.164,0.427,74.219
'[19:09:37.760]',0.172,0.424,73.750
'[19:09:37.768]',0.180,0.416,73.750
'[19:09:37.776]',0.188,0.408,73.281
'[19:09:37.784]',0.188,0.404,73.281
'[19:09:37.792]',0.188,0.396,72.969
'[19:09:37.800]',0.195,0.388,72.500
'[19:09:37.808]',0.211,0.380,72.031
'[19:09:37.816]',0.227,0.376,72.031
'[19:09:37.824]',0.242,0.369,71.719
'[19:09:37.832]',0.250,0.365,71.250
'[19:09:37.840]',0.258,0.357,70.781
'[19:09:37.848]',0.266,0.353,70.469
'[19:09:37.856]',0.289,0.349,70.000
'[19:09:37.864]',0.320,0.345,70.000
'[19:09:37.872]',0.352,0.341,69.531
'[19:09:37.880]',0.391,0.337,69.219
'[19:09:37.888]',0.422,0.333,69.219
'[19:09:37.896]',0.445,0.329,69.531
'[19:09:37.904]',0.461,0.325,70.781
'[19:09:37.912]',0.469,0.322,72.969
'[19:09:37.920]',0.477,0.318,76.719
'[19:09:37.928]',0.461,0.314,81.250
'[19:09:37.936]',0.438,0.314,87.500
'[19:09:37.944]',0.398,0.310,93.750
'[19:09:37.952]',0.352,0.306,100.469
'[19:09:37.960]',0.312,0.306,106.719
'[19:09:37.968]',0.281,0.302,112.500
'[19:09:37.976]',0.250,0.302,117.500
'[19:09:37.984]',0.227,0.302,121.250
'[19:09:37.992]',0.211,0.298,124.531
'[19:09:38.000]',0.195,0.298,126.719
'[19:09:38.008]',0.188,0.294,128.281
'[19:09:38.016]',0.188,0.294,129.219
'[19:09:38.024]',0.195,0.294,129.531
'[19:09:38.032]',0.203,0.290,129.219
'[19:09:38.040]',0.195,0.290,128.750
'[19:09:38.048]',0.195,0.290,127.500
'[19:09:38.056]',0.195,0.286,126.250
'[19:09:38.064]',0.203,0.286,125.000
'[19:09:38.072]',0.203,0.286,123.281
'[19:09:38.080]',0.203,0.286,121.719
'[19:09:38.088]',0.203,0.282,120.000
'[19:09:38.096]',0.203,0.278,118.750
'[19:09:38.104]',0.203,0.278,117.031
'[19:09:38.112]',0.203,0.275,115.469
'[19:09:38.120]',0.203,0.271,113.750
'[19:09:38.128]',0.211,0.267,112.031
'[19:09:38.136]',0.211,0.267,110.000
'[19:09:38.144]',0.211,0.263,107.969
'[19:09:38.152]',0.211,0.259,105.469
'[19:09:38.160]',0.211,0.259,102.500
'[19:09:38.168]',0.211,0.259,100.000
'[19:09:38.176]',0.195,0.263,97.969
'[19:09:38.184]',0.195,0.271,95.781
'[19:09:38.192]',0.195,0.286,94.219
'[19:09:38.200]',0.211,0.306,92.969
'[19:09:38.208]',0.203,0.333,92.031
'[19:09:38.216]',0.195,0.365,91.719
'[19:09:38.224]',0.195,0.404,91.250
'[19:09:38.232]',0.203,0.447,91.250
'[19:09:38.240]',0.211,0.490,91.250
'[19:09:38.248]',0.211,0.529,91.250
'[19:09:38.256]',0.203,0.565,91.719
'[19:09:38.264]',0.203,0.592,91.719
'[19:09:38.272]',0.203,0.620,91.719
'[19:09:38.280]',0.203,0.647,91.719
'[19:09:38.288]',0.211,0.671,91.719
'[19:09:38.296]',0.211,0.690,91.719
'[19:09:38.304]',0.203,0.702,91.719
'[19:09:38.312]',0.203,0.718,91.250
'[19:09:38.320]',0.203,0.725,90.781
'[19:09:38.328]',0.211,0.733,90.469
'[19:09:38.336]',0.227,0.737,90.000
'[19:09:38.344]',0.227,0.741,89.531
'[19:09:38.352]',0.227,0.741,88.750
'[19:09:38.360]',0.227,0.737,88.281
'[19:09:38.368]',0.234,0.737,87.500
'[19:09:38.376]',0.250,0.733,87.031
'[19:09:38.384]',0.258,0.725,86.250
'[19:09:38.392]',0.273,0.722,85.469
'[19:09:38.400]',0.289,0.714,85.000
'[19:09:38.408]',0.312,0.706,84.219
'[19:09:38.416]',0.320,0.694,83.750
'[19:09:38.424]',0.320,0.682,82.969
'[19:09:38.432]',0.328,0.671,82.500
'[19:09:38.440]',0.320,0.655,81.719
'[19:09:38.448]',0.305,0.639,81.250
'[19:09:38.456]',0.281,0.624,80.781
'[19:09:38.464]',0.266,0.608,80.469
'[19:09:38.472]',0.242,0.592,80.000
'[19:09:38.480]',0.219,0.580,79.531
'[19:09:38.488]',0.211,0.569,79.219
'[19:09:38.496]',0.211,0.557,78.750
'[19:09:38.504]',0.203,0.549,78.281
'[19:09:38.512]',0.203,0.541,78.281
'[19:09:38.520]',0.203,0.533,77.969
'[19:09:38.528]',0.195,0.529,77.500
'[19:09:38.536]',0.188,0.525,77.031
'[19:09:38.544]',0.211,0.522,77.031
'[19:09:38.552]',0.352,0.518,76.719
'[19:09:38.560]',0.633,0.514,76.719
'[19:09:38.568]',0.992,0.510,76.250
'[19:09:38.576]',1.148,0.506,75.781
'[19:09:38.584]',0.953,0.498,75.781
'[19:09:38.592]',0.602,0.494,75.469
'[19:09:38.600]',0.305,0.490,75.469
'[19:09:38.608]',0.117,0.482,75.000
'[19:09:38.616]',0.055,0.475,75.000
'[19:09:38.624]',0.070,0.471,75.000
'[19:09:38.632]',0.117,0.463,75.000
'[19:09:38.640]',0.141,0.455,75.000
'[19:09:38.648]',0.156,0.447,75.000
'[19:09:38.656]',0.164,0.439,74.531
'[19:09:38.664]',0.172,0.435,74.531
'[19:09:38.672]',0.188,0.427,74.531
'[19:09:38.680]',0.195,0.420,74.219
'[19:09:38.688]',0.203,0.412,74.219
'[19:09:38.696]',0.211,0.404,73.750
'[19:09:38.704]',0.211,0.396,73.281
'[19:09:38.712]',0.227,0.388,73.281
'[19:09:38.720]',0.234,0.380,72.969
'[19:09:38.728]',0.242,0.376,72.500
'[19:09:38.736]',0.250,0.369,72.031
'[19:09:38.744]',0.258,0.361,71.719
'[19:09:38.752]',0.266,0.357,71.250
'[19:09:38.760]',0.289,0.353,70.781
'[19:09:38.768]',0.320,0.349,70.781
'[19:09:38.776]',0.344,0.345,70.469
'[19:09:38.784]',0.367,0.337,70.000
'[19:09:38.792]',0.391,0.333,70.000
'[19:09:38.800]',0.430,0.329,69.531
'[19:09:38.808]',0.461,0.325,70.000
'[19:09:38.816]',0.477,0.322,70.781
'[19:09:38.824]',0.484,0.318,72.500
'[19:09:38.832]',0.492,0.314,75.781
'[19:09:38.840]',0.477,0.310,80.469
'[19:09:38.848]',0.445,0.306,85.781
'[19:09:38.856]',0.422,0.306,92.500
'[19:09:38.864]',0.375,0.302,99.219
'[19:09:38.872]',0.320,0.302,105.469
'[19:09:38.880]',0.281,0.298,111.719
'[19:09:38.888]',0.250,0.294,116.719
'[19:09:38.896]',0.234,0.294,121.250
'[19:09:38.904]',0.227,0.290,124.531
'[19:09:38.912]',0.227,0.290,127.031
'[19:09:38.920]',0.211,0.286,128.750
'[19:09:38.928]',0.195,0.286,130.000
'[19:09:38.936]',0.195,0.282,130.469
'[19:09:38.944]',0.203,0.282,130.469
'[19:09:38.952]',0.211,0.282,129.531
'[19:09:38.960]',0.211,0.282,128.750
'[19:09:38.968]',0.211,0.278,127.500
'[19:09:38.976]',0.219,0.278,126.250
'[19:09:38.984]',0.211,0.275,124.531
'[19:09:38.992]',0.211,0.275,122.969
'[19:09:39.000]',0.211,0.271,121.250
'[19:09:39.008]',0.219,0.267,119.531
'[19:09:39.016]',0.227,0.267,117.969
'[19:09:39.024]',0.227,0.263,116.250
'[19:09:39.032]',0.211,0.259,115.000
'[19:09:39.040]',0.211,0.255,113.281
'[19:09:39.048]',0.219,0.255,111.250
'[19:09:39.056]',0.227,0.251,109.219
'[19:09:39.064]',0.227,0.251,106.719
'[19:09:39.072]',0.227,0.247,104.219
'[19:09:39.080]',0.227,0.247,101.719
'[19:09:39.088]',0.211,0.251,99.219
'[19:09:39.096]',0.211,0.255,97.031
'[19:09:39.104]',0.211,0.267,95.469
'[19:09:39.112]',0.211,0.286,93.750
'[19:09:39.120]',0.219,0.310,92.969
'[19:09:39.128]',0.227,0.345,92.031
'[19:09:39.136]',0.211,0.380,91.719
'[19:09:39.144]',0.211,0.424,91.719
'[19:09:39.152]',0.211,0.459,91.719
'[19:09:39.160]',0.211,0.494,91.719
'[19:09:39.168]',0.211,0.533,91.719
'[19:09:39.176]',0.211,0.569,91.719
'[19:09:39.184]',0.211,0.604,91.719
'[19:09:39.192]',0.211,0.635,91.719
'[19:09:39.200]',0.219,0.659,91.719
'[19:09:39.208]',0.227,0.682,91.719
'[19:09:39.216]',0.227,0.698,91.250
'[19:09:39.224]',0.227,0.714,90.781
'[19:09:39.232]',0.227,0.722,90.781
'[19:09:39.240]',0.227,0.729,90.469
'[19:09:39.248]',0.227,0.737,90.000
'[19:09:39.256]',0.227,0.737,89.531
'[19:09:39.264]',0.242,0.737,88.750
'[19:09:39.272]',0.266,0.737,88.281
'[19:09:39.280]',0.281,0.737,87.500
'[19:09:39.288]',0.289,0.733,86.719
'[19:09:39.296]',0.312,0.729,86.250
'[19:09:39.304]',0.328,0.725,85.469
'[19:09:39.312]',0.336,0.718,84.531
'[19:09:39.320]',0.336,0.710,83.750
'[19:09:39.328]',0.320,0.698,83.281
'[19:09:39.336]',0.320,0.686,82.500
'[19:09:39.344]',0.297,0.675,82.031
'[19:09:39.352]',0.266,0.659,81.719
'[19:09:39.360]',0.234,0.647,80.781
'[19:09:39.368]',0.211,0.627,80.469
'[19:09:39.376]',0.203,0.612,80.000
'[19:09:39.384]',0.203,0.596,79.531
'[19:09:39.392]',0.203,0.580,78.750
'[19:09:39.400]',0.211,0.565,78.750
'[19:09:39.408]',0.211,0.553,78.281
'[19:09:39.416]',0.211,0.545,77.969
'[19:09:39.424]',0.203,0.533,77.500
'[19:09:39.432]',0.195,0.525,77.500
'[19:09:39.440]',0.266,0.522,77.031
'[19:09:39.448]',0.461,0.518,76.719
'[19:09:39.456]',0.797,0.510,76.250
'[19:09:39.464]',1.070,0.506,75.781
'[19:09:39.472]',1.102,0.502,75.781
'[19:09:39.480]',0.750,0.498,75.469
'[19:09:39.488]',0.422,0.494,75.000
'[19:09:39.496]',0.188,0.486,75.000
'[19:09:39.504]',0.062,0.482,75.000
'[19:09:39.512]',0.062,0.475,74.531
'[19:09:39.520]',0.109,0.471,74.531
'[19:09:39.528]',0.141,0.463,74.531
'[19:09:39.536]',0.156,0.455,74.531
'[19:09:39.544]',0.164,0.451,74.219
'[19:09:39.552]',0.172,0.443,74.219
'[19:09:39.560]',0.188,0.435,74.219
'[19:09:39.568]',0.195,0.427,73.750
'[19:09:39.576]',0.203,0.420,73.750
'[19:09:39.584]',0.211,0.412,73.281
'[19:09:39.592]',0.211,0.404,73.281
'[19:09:39.600]',0.219,0.396,72.969
'[19:09:39.608]',0.227,0.388,72.500
'[19:09:39.616]',0.250,0.380,72.031
'[19:09:39.624]',0.258,0.373,71.719
'[19:09:39.632]',0.266,0.369,71.250
'[19:09:39.640]',0.266,0.361,70.781
'[19:09:39.648]',0.281,0.357,70.469
'[19:09:39.656]',0.312,0.349,70.000
'[19:09:39.664]',0.320,0.345,70.000
'[19:09:39.672]',0.344,0.341,69.531
'[19:09:39.680]',0.375,0.337,69.219
'[19:09:39.688]',0.422,0.329,69.219
'[19:09:39.696]',0.461,0.325,69.219
'[19:09:39.704]',0.484,0.322,69.219
'[19:09:39.712]',0.500,0.318,70.469
'[19:09:39.720]',0.500,0.314,72.500
'[19:09:39.728]',0.492,0.306,76.250
'[19:09:39.736]',0.477,0.302,80.781
'[19:09:39.744]',0.438,0.298,87.031
'[19:09:39.752]',0.391,0.294,93.281
'[19:09:39.760]',0.344,0.294,100.469
'[19:09:39.768]',0.312,0.290,106.719
'[19:09:39.776]',0.266,0.286,112.500
'[19:09:39.784]',0.242,0.282,117.969
'[19:09:39.792]',0.227,0.282,122.031
'[19:09:39.800]',0.227,0.278,125.469
'[19:09:39.808]',0.211,0.275,127.969
'[19:09:39.816]',0.211,0.275,129.531
'[19:09:39.824]',0.211,0.271,130.469
'[19:09:39.832]',0.203,0.271,130.781
'[19:09:39.840]',0.211,0.267,130.469
'[19:09:39.848]',0.203,0.267,129.531
'[19:09:39.856]',0.195,0.263,128.281
'[19:09:39.864]',0.211,0.263,127.031
'[19:09:39.872]',0.211,0.263,125.781
'[19:09:39.880]',0.211,0.259,124.219
'[19:09:39.888]',0.211,0.255,122.500
'[19:09:39.896]',0.211,0.251,121.250
'[19:09:39.904]',0.219,0.251,119.531
'[19:09:39.912]',0.219,0.247,118.281
'[19:09:39.920]',0.219,0.243,116.719
'[19:09:39.928]',0.227,0.239,115.000
'[19:09:39.936]',0.227,0.235,113.281
'[19:09:39.944]',0.227,0.235,111.719
'[19:09:39.952]',0.234,0.231,109.531
'[19:09:39.960]',0.242,0.231,107.031
'[19:09:39.968]',0.227,0.231,104.531
'[19:09:39.976]',0.227,0.227,101.719
'[19:09:39.984]',0.227,0.231,99.219
'[19:09:39.992]',0.227,0.239,97.031
'[19:09:40.000]',0.227,0.251,95.469
'[19:09:40.008]',0.227,0.271,93.750
'[19:09:40.016]',0.227,0.298,92.969
'[19:09:40.024]',0.227,0.333,92.500
'[19:09:40.032]',0.211,0.373,92.031
'[19:09:40.040]',0.211,0.416,92.031
'[19:09:40.048]',0.211,0.463,92.031
'[19:09:40.056]',0.227,0.502,92.500
'[19:09:40.064]',0.227,0.533,92.500
'[19:09:40.072]',0.211,0.573,92.500
'[19:09:40.080]',0.211,0.604,92.500
'[19:09:40.088]',0.219,0.635,92.500
'[19:09:40.096]',0.227,0.663,92.500
'[19:09:40.104]',0.219,0.682,92.500
'[19:09:40.112]',0.219,0.702,92.031
'[19:09:40.120]',0.234,0.714,91.719
'[19:09:40.128]',0.266,0.725,91.250
'[19:09:40.136]',0.281,0.733,90.781
'[19:09:40.144]',0.289,0.741,90.469
'[19:09:40.152]',0.297,0.741,90.000
'[19:09:40.160]',0.312,0.741,89.219
'[19:09:40.168]',0.320,0.741,88.281
'[19:09:40.176]',0.328,0.737,87.969
'[19:09:40.184]',0.320,0.733,87.031
'[19:09:40.192]',0.312,0.729,86.250
'[19:09:40.200]',0.297,0.725,85.781
'[19:09:40.208]',0.266,0.718,85.000
'[19:09:40.216]',0.250,0.710,84.531
'[19:09:40.224]',0.227,0.698,83.750
'[19:09:40.232]',0.211,0.686,83.281
'[19:09:40.240]',0.203,0.671,82.500
'[19:09:40.248]',0.195,0.655,82.031
'[19:09:40.256]',0.188,0.639,81.719
'[19:09:40.264]',0.195,0.624,81.250
'[19:09:40.272]',0.188,0.604,80.781
'[19:09:40.280]',0.180,0.588,80.469
'[19:09:40.288]',0.172,0.573,80.000
'[19:09:40.296]',0.188,0.561,79.531
'[19:09:40.304]',0.289,0.545,79.219
'[19:09:40.312]',0.523,0.537,78.750
'[19:09:40.320]',0.859,0.525,78.281
'[19:09:40.328]',1.055,0.518,77.969
'[19:09:40.336]',0.922,0.510,77.969
'[19:09:40.344]',0.602,0.506,77.500
'[19:09:40.352]',0.297,0.502,77.500
'[19:09:40.360]',0.094,0.494,77.031
'[19:09:40.368]',0.016,0.490,77.031
'[19:09:40.376]',0.039,0.486,77.031
'[19:09:40.384]',0.102,0.482,77.031
'[19:09:40.392]',0.141,0.475,77.031
'[19:09:40.400]',0.156,0.471,77.031
'[19:09:40.408]',0.172,0.463,76.719
'[19:09:40.416]',0.172,0.455,76.719
'[19:09:40.424]',0.188,0.451,76.719
'[19:09:40.432]',0.195,0.443,76.250
'[19:09:40.440]',0.203,0.435,75.781
'[19:09:40.448]',0.211,0.427,75.781
'[19:09:40.456]',0.203,0.424,75.469
'[19:09:40.464]',0.203,0.416,75.000
'[19:09:40.472]',0.219,0.404,74.531
'[19:09:40.480]',0.234,0.396,74.219
'[19:09:40.488]',0.242,0.388,73.750
'[19:09:40.496]',0.250,0.380,73.281
'[19:09:40.504]',0.266,0.373,73.281
'[19:09:40.512]',0.273,0.365,72.969
'[19:09:40.520]',0.297,0.357,72.500
'[19:09:40.528]',0.328,0.349,72.031
'[19:09:40.536]',0.359,0.345,71.719
'[19:09:40.544]',0.391,0.337,71.719
'[19:09:40.552]',0.422,0.333,71.250
'[19:09:40.560]',0.453,0.329,71.250
'[19:09:40.568]',0.477,0.322,72.031
'[19:09:40.576]',0.492,0.318,73.281
'[19:09:40.584]',0.500,0.314,76.250
'[19:09:40.592]',0.484,0.306,80.469
'[19:09:40.600]',0.445,0.302,86.250
