"'Time','II','PLETH','ABP','I','III','ICP','V','MCL'"
"'[13:18:53.592]',0.529,0.565,-,-,-,-,-,-"
"'[13:18:53.600]',0.494,0.565,-,-,-,-,-,-"
"'[13:18:53.608]',0.608,0.565,-,-,-,-,-,-"
"'[13:18:53.616]',0.471,0.569,-,-,-,-,-,-"
"'[13:18:53.624]',0.537,0.569,-,-,-,-,-,-"
"'[13:18:53.632]',0.486,0.569,-,-,-,-,-,-"
"'[13:18:53.640]',0.471,0.569,-,-,-,-,-,-"
"'[13:18:53.648]',0.514,0.569,-,-,-,-,-,-"
"'[13:18:53.656]',0.584,0.569,-,-,-,-,-,-"
"'[13:18:53.664]',0.447,0.569,-,-,-,-,-,-"
"'[13:18:53.672]',0.514,0.569,-,-,-,-,-,-"
"'[13:18:53.680]',0.553,0.569,-,-,-,-,-,-"
"'[13:18:53.688]',0.529,0.569,-,-,-,-,-,-"
"'[13:18:53.696]',0.478,0.569,-,-,-,-,-,-"
"'[13:18:53.704]',0.494,0.569,-,-,-,-,-,-"
"'[13:18:53.712]',0.478,0.569,-,-,-,-,-,-"
"'[13:18:53.720]',0.584,0.569,-,-,-,-,-,-"
"'[13:18:53.728]',0.439,0.569,-,-,-,-,-,-"
"'[13:18:53.736]',0.584,0.569,-,-,-,-,-,-"
"'[13:18:53.744]',0.639,0.569,-,-,-,-,-,-"
"'[13:18:53.752]',0.561,0.569,-,-,-,-,-,-"
"'[13:18:53.760]',0.561,0.569,-,-,-,-,-,-"
"'[13:18:53.768]',0.624,0.569,-,-,-,-,-,-"
"'[13:18:53.776]',0.600,0.573,-,-,-,-,-,-"
"'[13:18:53.784]',0.671,0.573,-,-,-,-,-,-"
"'[13:18:53.792]',0.702,0.573,-,-,-,-,-,-"
"'[13:18:53.800]',0.624,0.573,-,-,-,-,-,-"
"'[13:18:53.808]',0.647,0.573,-,-,-,-,-,-"
"'[13:18:53.816]',0.710,0.573,-,-,-,-,-,-"
"'[13:18:53.824]',0.733,0.573,-,-,-,-,-,-"
"'[13:18:53.832]',0.655,0.573,-,-,-,-,-,-"
"'[13:18:53.840]',0.655,0.573,-,-,-,-,-,-"
"'[13:18:53.848]',0.545,0.573,-,-,-,-,-,-"
"'[13:18:53.856]',0.569,0.573,-,-,-,-,-,-"
"'[13:18:53.864]',0.545,0.573,-,-,-,-,-,-"
"'[13:18:53.872]',0.584,0.573,-,-,-,-,-,-"
"'[13:18:53.880]',0.624,0.573,-,-,-,-,-,-"
"'[13:18:53.888]',0.624,0.573,-,-,-,-,-,-"
"'[13:18:53.896]',0.820,0.569,-,-,-,-,-,-"
"'[13:18:53.904]',0.851,0.569,-,-,-,-,-,-"
"'[13:18:53.912]',0.765,0.569,-,-,-,-,-,-"
"'[13:18:53.920]',0.929,0.569,-,-,-,-,-,-"
"'[13:18:53.928]',0.969,0.569,-,-,-,-,-,-"
"'[13:18:53.936]',0.875,0.565,-,-,-,-,-,-"
"'[13:18:53.944]',0.929,0.565,-,-,-,-,-,-"
"'[13:18:53.952]',0.984,0.565,-,-,-,-,-,-"
"'[13:18:53.960]',1.031,0.565,-,-,-,-,-,-"
"'[13:18:53.968]',1.196,0.565,-,-,-,-,-,-"
"'[13:18:53.976]',1.047,0.565,-,-,-,-,-,-"
"'[13:18:53.984]',0.992,0.561,-,-,-,-,-,-"
"'[13:18:53.992]',1.196,0.561,-,-,-,-,-,-"
"'[13:18:54.000]',1.118,0.561,-,-,-,-,-,-"
"'[13:18:54.008]',1.173,0.561,-,-,-,-,-,-"
"'[13:18:54.016]',1.102,0.561,-,-,-,-,-,-"
"'[13:18:54.024]',1.102,0.561,-,-,-,-,-,-"
"'[13:18:54.032]',1.259,0.561,-,-,-,-,-,-"
"'[13:18:54.040]',1.275,0.561,-,-,-,-,-,-"
"'[13:18:54.048]',1.000,0.561,-,-,-,-,-,-"
"'[13:18:54.056]',1.063,0.561,-,-,-,-,-,-"
"'[13:18:54.064]',1.008,0.561,-,-,-,-,-,-"
"'[13:18:54.072]',1.063,0.561,-,-,-,-,-,-"
"'[13:18:54.080]',0.961,0.561,-,-,-,-,-,-"
"'[13:18:54.088]',1.086,0.561,-,-,-,-,-,-"
"'[13:18:54.096]',1.102,0.565,-,-,-,-,-,-"
"'[13:18:54.104]',1.071,0.565,-,-,-,-,-,-"
"'[13:18:54.112]',1.047,0.565,-,-,-,-,-,-"
"'[13:18:54.120]',1.110,0.565,-,-,-,-,-,-"
"'[13:18:54.128]',1.204,0.569,-,-,-,-,-,-"
"'[13:18:54.136]',1.141,0.569,-,-,-,-,-,-"
"'[13:18:54.144]',1.125,0.569,-,-,-,-,-,-"
"'[13:18:54.152]',1.141,0.569,-,-,-,-,-,-"
"'[13:18:54.160]',1.024,0.569,-,-,-,-,-,-"
"'[13:18:54.168]',1.047,0.569,-,-,-,-,-,-"
"'[13:18:54.176]',1.016,0.569,-,-,-,-,-,-"
"'[13:18:54.184]',0.929,0.569,-,-,-,-,-,-"
"'[13:18:54.192]',0.898,0.569,-,-,-,-,-,-"
"'[13:18:54.200]',0.835,0.573,-,-,-,-,-,-"
"'[13:18:54.208]',0.788,0.573,-,-,-,-,-,-"
"'[13:18:54.216]',0.780,0.573,-,-,-,-,-,-"
"'[13:18:54.224]',0.835,0.576,-,-,-,-,-,-"
"'[13:18:54.232]',0.686,0.576,-,-,-,-,-,-"
"'[13:18:54.240]',0.647,0.576,-,-,-,-,-,-"
"'[13:18:54.248]',0.584,0.580,-,-,-,-,-,-"
"'[13:18:54.256]',0.514,0.580,-,-,-,-,-,-"
"'[13:18:54.264]',0.494,0.580,-,-,-,-,-,-"
"'[13:18:54.272]',0.616,0.580,-,-,-,-,-,-"
"'[13:18:54.280]',0.671,0.584,-,-,-,-,-,-"
"'[13:18:54.288]',0.718,0.584,-,-,-,-,-,-"
"'[13:18:54.296]',0.686,0.584,-,-,-,-,-,-"
"'[13:18:54.304]',0.710,0.584,-,-,-,-,-,-"
"'[13:18:54.312]',0.608,0.588,-,-,-,-,-,-"
"'[13:18:54.320]',0.584,0.588,-,-,-,-,-,-"
"'[13:18:54.328]',0.616,0.588,-,-,-,-,-,-"
"'[13:18:54.336]',0.631,0.588,-,-,-,-,-,-"
"'[13:18:54.344]',0.569,0.588,-,-,-,-,-,-"
"'[13:18:54.352]',0.494,0.592,-,-,-,-,-,-"
"'[13:18:54.360]',0.655,0.592,-,-,-,-,-,-"
"'[13:18:54.368]',0.569,0.592,-,-,-,-,-,-"
"'[13:18:54.376]',0.584,0.596,-,-,-,-,-,-"
"'[13:18:54.384]',0.486,0.596,-,-,-,-,-,-"
"'[13:18:54.392]',0.400,0.596,-,-,-,-,-,-"
"'[13:18:54.400]',0.361,0.596,-,-,-,-,-,-"
"'[13:18:54.408]',0.408,0.596,-,-,-,-,-,-"
"'[13:18:54.416]',0.400,0.600,-,-,-,-,-,-"
"'[13:18:54.424]',0.529,0.600,-,-,-,-,-,-"
"'[13:18:54.432]',0.671,0.600,-,-,-,-,-,-"
"'[13:18:54.440]',0.835,0.600,-,-,-,-,-,-"
"'[13:18:54.448]',0.922,0.600,-,-,-,-,-,-"
"'[13:18:54.456]',0.929,0.604,-,-,-,-,-,-"
"'[13:18:54.464]',0.780,0.604,-,-,-,-,-,-"
"'[13:18:54.472]',0.851,0.604,-,-,-,-,-,-"
"'[13:18:54.480]',0.804,0.604,-,-,-,-,-,-"
"'[13:18:54.488]',1.102,0.604,-,-,-,-,-,-"
"'[13:18:54.496]',0.765,0.604,-,-,-,-,-,-"
"'[13:18:54.504]',0.890,0.604,-,-,-,-,-,-"
"'[13:18:54.512]',0.804,0.604,-,-,-,-,-,-"
"'[13:18:54.520]',0.725,0.600,-,-,-,-,-,-"
"'[13:18:54.528]',0.725,0.600,-,-,-,-,-,-"
"'[13:18:54.536]',0.725,0.600,-,-,-,-,-,-"
"'[13:18:54.544]',0.757,0.600,-,-,-,-,-,-"
"'[13:18:54.552]',0.851,0.600,-,-,-,-,-,-"
"'[13:18:54.560]',0.984,0.600,-,-,-,-,-,-"
"'[13:18:54.568]',0.914,0.600,-,-,-,-,-,-"
"'[13:18:54.576]',1.008,0.600,-,-,-,-,-,-"
"'[13:18:54.584]',0.898,0.600,-,-,-,-,-,-"
"'[13:18:54.592]',0.992,0.600,-,-,-,-,-,-"
"'[13:18:54.600]',0.961,0.600,-,-,-,-,-,-"
"'[13:18:54.608]',1.141,0.600,-,-,-,-,-,-"
"'[13:18:54.616]',0.922,0.600,-,-,-,-,-,-"
"'[13:18:54.624]',0.976,0.600,-,-,-,-,-,-"
"'[13:18:54.632]',0.961,0.600,-,-,-,-,-,-"
"'[13:18:54.640]',1.047,0.600,-,-,-,-,-,-"
"'[13:18:54.648]',1.047,0.600,-,-,-,-,-,-"
"'[13:18:54.656]',1.133,0.600,-,-,-,-,-,-"
"'[13:18:54.664]',1.173,0.596,-,-,-,-,-,-"
"'[13:18:54.672]',1.282,0.596,-,-,-,-,-,-"
"'[13:18:54.680]',1.047,0.596,-,-,-,-,-,-"
"'[13:18:54.688]',1.220,0.596,-,-,-,-,-,-"
"'[13:18:54.696]',1.267,0.596,-,-,-,-,-,-"
"'[13:18:54.704]',1.384,0.592,-,-,-,-,-,-"
"'[13:18:54.712]',1.400,0.592,-,-,-,-,-,-"
"'[13:18:54.720]',1.384,0.592,-,-,-,-,-,-"
"'[13:18:54.728]',1.392,0.588,-,-,-,-,-,-"
"'[13:18:54.736]',1.424,0.588,-,-,-,-,-,-"
"'[13:18:54.744]',1.376,0.588,-,-,-,-,-,-"
"'[13:18:54.752]',1.392,0.584,-,-,-,-,-,-"
"'[13:18:54.760]',1.196,0.584,-,-,-,-,-,-"
"'[13:18:54.768]',1.118,0.584,-,-,-,-,-,-"
"'[13:18:54.776]',0.961,0.584,-,-,-,-,-,-"
"'[13:18:54.784]',1.055,0.584,-,-,-,-,-,-"
"'[13:18:54.792]',0.906,0.584,-,-,-,-,-,-"
"'[13:18:54.800]',0.780,0.584,-,-,-,-,-,-"
"'[13:18:54.808]',0.867,0.584,-,-,-,-,-,-"
"'[13:18:54.816]',0.929,0.584,-,-,-,-,-,-"
"'[13:18:54.824]',0.961,0.584,-,-,-,-,-,-"
"'[13:18:54.832]',0.804,0.584,-,-,-,-,-,-"
"'[13:18:54.840]',0.976,0.584,-,-,-,-,-,-"
"'[13:18:54.848]',1.008,0.584,-,-,-,-,-,-"
"'[13:18:54.856]',0.639,0.584,-,-,-,-,-,-"
"'[13:18:54.864]',0.561,0.588,-,-,-,-,-,-"
"'[13:18:54.872]',0.639,0.588,-,-,-,-,-,-"
"'[13:18:54.880]',0.384,0.588,-,-,-,-,-,-"
"'[13:18:54.888]',0.361,0.588,-,-,-,-,-,-"
"'[13:18:54.896]',0.039,0.588,-,-,-,-,-,-"
"'[13:18:54.904]',0.400,0.588,-,-,-,-,-,-"
"'[13:18:54.912]',0.361,0.588,-,-,-,-,-,-"
"'[13:18:54.920]',0.282,0.592,-,-,-,-,-,-"
"'[13:18:54.928]',0.494,0.592,-,-,-,-,-,-"
"'[13:18:54.936]',0.678,0.592,-,-,-,-,-,-"
"'[13:18:54.944]',0.718,0.592,-,-,-,-,-,-"
"'[13:18:54.952]',0.600,0.596,-,-,-,-,-,-"
"'[13:18:54.960]',0.639,0.596,-,-,-,-,-,-"
"'[13:18:54.968]',0.545,0.596,-,-,-,-,-,-"
"'[13:18:54.976]',0.639,0.596,-,-,-,-,-,-"
"'[13:18:54.984]',0.514,0.600,-,-,-,-,-,-"
"'[13:18:54.992]',0.584,0.600,-,-,-,-,-,-"
"'[13:18:55.000]',0.631,0.600,-,-,-,-,-,-"
"'[13:18:55.008]',0.624,0.600,-,-,-,-,-,-"
"'[13:18:55.016]',0.671,0.604,-,-,-,-,-,-"
"'[13:18:55.024]',0.694,0.604,-,-,-,-,-,-"
"'[13:18:55.032]',0.478,0.604,-,-,-,-,-,-"
"'[13:18:55.040]',0.329,0.604,-,-,-,-,-,-"
"'[13:18:55.048]',0.212,0.604,-,-,-,-,-,-"
"'[13:18:55.056]',0.173,0.608,-,-,-,-,-,-"
"'[13:18:55.064]',0.361,0.608,-,-,-,-,-,-"
"'[13:18:55.072]',0.220,0.608,-,-,-,-,-,-"
"'[13:18:55.080]',0.314,0.608,-,-,-,-,-,-"
"'[13:18:55.088]',0.369,0.608,-,-,-,-,-,-"
"'[13:18:55.096]',0.196,0.608,-,-,-,-,-,-"
"'[13:18:55.104]',0.243,0.612,-,-,-,-,-,-"
"'[13:18:55.112]',0.188,0.612,-,-,-,-,-,-"
"'[13:18:55.120]',0.188,0.612,-,-,-,-,-,-"
"'[13:18:55.128]',0.110,0.612,-,-,-,-,-,-"
"'[13:18:55.136]',0.180,0.612,-,-,-,-,-,-"
"'[13:18:55.144]',0.204,0.616,-,-,-,-,-,-"
"'[13:18:55.152]',0.314,0.616,-,-,-,-,-,-"
"'[13:18:55.160]',0.267,0.616,-,-,-,-,-,-"
"'[13:18:55.168]',0.439,0.608,-,-,-,-,-,-"
"'[13:18:55.176]',0.251,0.592,-,-,-,-,-,-"
"'[13:18:55.184]',0.384,0.584,-,-,-,-,-,-"
"'[13:18:55.192]',0.455,0.580,-,-,-,-,-,-"
"'[13:18:55.200]',0.463,0.580,-,-,-,-,-,-"
"'[13:18:55.208]',0.545,0.580,-,-,-,-,-,-"
"'[13:18:55.216]',0.600,0.580,-,-,-,-,-,-"
"'[13:18:55.224]',0.686,0.584,-,-,-,-,-,-"
"'[13:18:55.232]',0.561,0.584,-,-,-,-,-,-"
"'[13:18:55.240]',0.529,0.584,-,-,-,-,-,-"
"'[13:18:55.248]',0.694,0.584,-,-,-,-,-,-"
"'[13:18:55.256]',0.718,0.580,-,-,-,-,-,-"
"'[13:18:55.264]',0.725,0.580,-,-,-,-,-,-"
"'[13:18:55.272]',0.749,0.580,-,-,-,-,-,-"
"'[13:18:55.280]',0.671,0.576,-,-,-,-,-,-"
"'[13:18:55.288]',0.361,0.576,-,-,-,-,-,-"
"'[13:18:55.296]',0.733,0.573,-,-,-,-,-,-"
"'[13:18:55.304]',0.686,0.573,-,-,-,-,-,-"
"'[13:18:55.312]',0.624,0.569,-,-,-,-,-,-"
"'[13:18:55.320]',0.725,0.565,-,-,-,-,-,-"
"'[13:18:55.328]',0.471,0.561,-,-,-,-,-,-"
"'[13:18:55.336]',0.400,0.557,-,-,-,-,-,-"
"'[13:18:55.344]',0.471,0.553,-,-,-,-,-,-"
"'[13:18:55.352]',0.576,0.549,-,-,-,-,-,-"
"'[13:18:55.360]',0.494,0.545,-,-,-,-,-,-"
"'[13:18:55.368]',0.486,0.541,-,-,-,-,-,-"
"'[13:18:55.376]',0.361,0.537,-,-,-,-,-,-"
"'[13:18:55.384]',0.290,0.537,-,-,-,-,-,-"
"'[13:18:55.392]',0.180,0.537,-,-,-,-,-,-"
"'[13:18:55.400]',0.125,0.533,-,-,-,-,-,-"
"'[13:18:55.408]',0.204,0.533,-,-,-,-,-,-"
"'[13:18:55.416]',0.235,0.533,-,-,-,-,-,-"
"'[13:18:55.424]',0.039,0.529,-,-,-,-,-,-"
"'[13:18:55.432]',0.094,0.529,-,-,-,-,-,-"
"'[13:18:55.440]',0.275,0.525,-,-,-,-,-,-"
"'[13:18:55.448]',0.251,0.525,-,-,-,-,-,-"
"'[13:18:55.456]',0.431,0.525,-,-,-,-,-,-"
"'[13:18:55.464]',0.529,0.522,-,-,-,-,-,-"
"'[13:18:55.472]',0.655,0.522,-,-,-,-,-,-"
"'[13:18:55.480]',0.694,0.518,-,-,-,-,-,-"
"'[13:18:55.488]',0.529,0.518,-,-,-,-,-,-"
"'[13:18:55.496]',0.576,0.514,-,-,-,-,-,-"
"'[13:18:55.504]',0.486,0.510,-,-,-,-,-,-"
"'[13:18:55.512]',0.506,0.506,-,-,-,-,-,-"
"'[13:18:55.520]',-0.039,0.506,-,-,-,-,-,-"
"'[13:18:55.528]',0.561,0.502,-,-,-,-,-,-"
"'[13:18:55.536]',0.416,0.502,-,-,-,-,-,-"
"'[13:18:55.544]',0.337,0.498,-,-,-,-,-,-"
"'[13:18:55.552]',0.384,0.498,-,-,-,-,-,-"
"'[13:18:55.560]',0.361,0.498,-,-,-,-,-,-"
"'[13:18:55.568]',0.243,0.494,-,-,-,-,-,-"
"'[13:18:55.576]',0.251,0.494,-,-,-,-,-,-"
"'[13:18:55.584]',0.298,0.494,-,-,-,-,-,-"
"'[13:18:55.592]',0.322,0.494,-,-,-,-,-,-"
"'[13:18:55.600]',0.180,0.498,-,-,-,-,-,-"
"'[13:18:55.608]',0.345,0.498,-,-,-,-,-,-"
"'[13:18:55.616]',0.471,0.498,-,-,-,-,-,-"
"'[13:18:55.624]',0.384,0.502,-,-,-,-,-,-"
"'[13:18:55.632]',0.616,0.502,-,-,-,-,-,-"
"'[13:18:55.640]',0.733,0.506,-,-,-,-,-,-"
"'[13:18:55.648]',0.773,0.510,-,-,-,-,-,-"
"'[13:18:55.656]',0.820,0.510,-,-,-,-,-,-"
"'[13:18:55.664]',0.804,0.514,-,-,-,-,-,-"
"'[13:18:55.672]',0.851,0.514,-,-,-,-,-,-"
"'[13:18:55.680]',0.796,0.518,-,-,-,-,-,-"
"'[13:18:55.688]',0.820,0.522,-,-,-,-,-,-"
"'[13:18:55.696]',0.780,0.522,-,-,-,-,-,-"
"'[13:18:55.704]',0.835,0.525,-,-,-,-,-,-"
"'[13:18:55.712]',0.867,0.533,-,-,-,-,-,-"
"'[13:18:55.720]',1.024,0.537,-,-,-,-,-,-"
"'[13:18:55.728]',1.086,0.541,-,-,-,-,-,-"
"'[13:18:55.736]',1.094,0.545,-,-,-,-,-,-"
"'[13:18:55.744]',1.031,0.549,-,-,-,-,-,-"
"'[13:18:55.752]',0.992,0.553,-,-,-,-,-,-"
"'[13:18:55.760]',1.016,0.557,-,-,-,-,-,-"
"'[13:18:55.768]',0.929,0.565,-,-,-,-,-,-"
"'[13:18:55.776]',0.914,0.569,-,-,-,-,-,-"
"'[13:18:55.784]',0.976,0.573,-,-,-,-,-,-"
"'[13:18:55.792]',0.984,0.576,-,-,-,-,-,-"
"'[13:18:55.800]',0.945,0.580,-,-,-,-,-,-"
"'[13:18:55.808]',0.961,0.584,-,-,-,-,-,-"
"'[13:18:55.816]',1.024,0.584,-,-,-,-,-,-"
"'[13:18:55.824]',1.000,0.588,-,-,-,-,-,-"
"'[13:18:55.832]',0.984,0.588,-,-,-,-,-,-"
"'[13:18:55.840]',1.094,0.588,-,-,-,-,-,-"
"'[13:18:55.848]',1.086,0.588,-,-,-,-,-,-"
"'[13:18:55.856]',1.102,0.588,-,-,-,-,-,-"
"'[13:18:55.864]',1.086,0.588,-,-,-,-,-,-"
"'[13:18:55.872]',1.118,0.584,-,-,-,-,-,-"
"'[13:18:55.880]',1.071,0.584,-,-,-,-,-,-"
"'[13:18:55.888]',1.047,0.584,-,-,-,-,-,-"
"'[13:18:55.896]',0.984,0.584,-,-,-,-,-,-"
"'[13:18:55.904]',0.992,0.584,-,-,-,-,-,-"
"'[13:18:55.912]',0.961,0.584,-,-,-,-,-,-"
"'[13:18:55.920]',0.969,0.580,-,-,-,-,-,-"
"'[13:18:55.928]',0.976,0.580,-,-,-,-,-,-"
"'[13:18:55.936]',0.929,0.576,-,-,-,-,-,-"
"'[13:18:55.944]',0.945,0.576,-,-,-,-,-,-"
"'[13:18:55.952]',0.914,0.576,-,-,-,-,-,-"
"'[13:18:55.960]',0.906,0.573,-,-,-,-,-,-"
"'[13:18:55.968]',0.945,0.573,-,-,-,-,-,-"
"'[13:18:55.976]',0.906,0.569,-,-,-,-,-,-"
"'[13:18:55.984]',0.875,0.569,-,-,-,-,-,-"
"'[13:18:55.992]',0.875,0.565,-,-,-,-,-,-"
"'[13:18:56.000]',0.851,0.565,-,-,-,-,-,-"
"'[13:18:56.008]',0.820,0.561,-,-,-,-,-,-"
"'[13:18:56.016]',0.812,0.557,-,-,-,-,-,-"
"'[13:18:56.024]',0.835,0.553,-,-,-,-,-,-"
"'[13:18:56.032]',0.804,0.549,-,-,-,-,-,-"
"'[13:18:56.040]',0.835,0.545,-,-,-,-,-,-"
"'[13:18:56.048]',0.741,0.541,-,-,-,-,-,-"
"'[13:18:56.056]',0.773,0.533,-,-,-,-,-,-"
"'[13:18:56.064]',0.725,0.529,-,-,-,-,-,-"
"'[13:18:56.072]',0.780,0.525,-,-,-,-,-,-"
"'[13:18:56.080]',0.710,0.522,-,-,-,-,-,-"
"'[13:18:56.088]',0.780,0.514,-,-,-,-,-,-"
"'[13:18:56.096]',0.757,0.510,-,-,-,-,-,-"
"'[13:18:56.104]',0.804,0.506,-,-,-,-,-,-"
"'[13:18:56.112]',0.749,0.502,-,-,-,-,-,-"
"'[13:18:56.120]',0.843,0.494,-,-,-,-,-,-"
"'[13:18:56.128]',0.796,0.490,-,-,-,-,-,-"
"'[13:18:56.136]',0.851,0.486,-,-,-,-,-,-"
"'[13:18:56.144]',0.820,0.478,-,-,-,-,-,-"
"'[13:18:56.152]',0.875,0.475,-,-,-,-,-,-"
"'[13:18:56.160]',0.827,0.467,-,-,-,-,-,-"
"'[13:18:56.168]',0.875,0.463,-,-,-,-,-,-"
"'[13:18:56.176]',0.890,0.455,-,-,-,-,-,-"
"'[13:18:56.184]',0.820,0.451,-,-,-,-,-,-"
"'[13:18:56.192]',0.867,0.447,-,-,-,-,-,-"
"'[13:18:56.200]',0.780,0.443,-,-,-,-,-,-"
"'[13:18:56.208]',0.843,0.439,-,-,-,-,-,-"
"'[13:18:56.216]',0.749,0.435,-,-,-,-,-,-"
"'[13:18:56.224]',0.827,0.435,-,-,-,-,-,-"
"'[13:18:56.232]',0.725,0.431,-,-,-,-,-,-"
"'[13:18:56.240]',0.804,0.435,-,-,-,-,-,-"
"'[13:18:56.248]',0.749,0.435,-,-,-,-,-,-"
"'[13:18:56.256]',0.812,0.443,-,-,-,-,-,-"
"'[13:18:56.264]',0.757,0.447,-,-,-,-,-,-"
"'[13:18:56.272]',0.820,0.455,-,-,-,-,-,-"
"'[13:18:56.280]',0.788,0.459,-,-,-,-,-,-"
"'[13:18:56.288]',0.835,0.467,-,-,-,-,-,-"
"'[13:18:56.296]',0.796,0.478,-,-,-,-,-,-"
"'[13:18:56.304]',0.867,0.490,-,-,-,-,-,-"
"'[13:18:56.312]',0.780,0.502,-,-,-,-,-,-"
"'[13:18:56.320]',0.820,0.514,-,-,-,-,-,-"
"'[13:18:56.328]',0.780,0.525,-,-,-,-,-,-"
"'[13:18:56.336]',0.820,0.541,-,-,-,-,-,-"
"'[13:18:56.344]',0.843,0.557,-,-,-,-,-,-"
"'[13:18:56.352]',0.812,0.569,-,-,-,-,-,-"
"'[13:18:56.360]',0.835,0.584,-,-,-,-,-,-"
"'[13:18:56.368]',0.804,0.600,-,-,-,-,-,-"
"'[13:18:56.376]',0.851,0.612,-,-,-,-,-,-"
"'[13:18:56.384]',0.835,0.627,-,-,-,-,-,-"
"'[13:18:56.392]',0.882,0.643,-,-,-,-,-,-"
"'[13:18:56.400]',0.851,0.655,-,-,-,-,-,-"
"'[13:18:56.408]',0.882,0.667,-,-,-,-,-,-"
"'[13:18:56.416]',0.906,0.678,-,-,-,-,-,-"
"'[13:18:56.424]',0.820,0.690,-,-,-,-,-,-"
"'[13:18:56.432]',0.898,0.706,-,-,-,-,-,-"
"'[13:18:56.440]',1.016,0.718,-,-,-,-,-,-"
"'[13:18:56.448]',1.008,0.733,-,-,-,-,-,-"
"'[13:18:56.456]',1.016,0.745,-,-,-,-,-,-"
"'[13:18:56.464]',0.929,0.757,-,-,-,-,-,-"
"'[13:18:56.472]',0.890,0.769,-,-,-,-,-,-"
"'[13:18:56.480]',0.773,0.773,-,-,-,-,-,-"
"'[13:18:56.488]',0.820,0.780,-,-,-,-,-,-"
"'[13:18:56.496]',0.851,0.788,-,-,-,-,-,-"
"'[13:18:56.504]',0.875,0.800,-,-,-,-,-,-"
"'[13:18:56.512]',0.835,0.808,-,-,-,-,-,-"
"'[13:18:56.520]',0.890,0.816,-,-,-,-,-,-"
"'[13:18:56.528]',0.875,0.820,-,-,-,-,-,-"
"'[13:18:56.536]',0.922,0.827,-,-,-,-,-,-"
"'[13:18:56.544]',0.851,0.831,-,-,-,-,-,-"
"'[13:18:56.552]',0.890,0.839,-,-,-,-,-,-"
"'[13:18:56.560]',0.890,0.843,-,-,-,-,-,-"
"'[13:18:56.568]',0.945,0.851,-,-,-,-,-,-"
"'[13:18:56.576]',0.953,0.855,-,-,-,-,-,-"
"'[13:18:56.584]',0.922,0.855,-,-,-,-,-,-"
"'[13:18:56.592]',0.945,0.859,-,-,-,-,-,-"
"'[13:18:56.600]',0.937,0.863,-,-,-,-,-,-"
"'[13:18:56.608]',0.969,0.867,-,-,-,-,-,-"
"'[13:18:56.616]',0.961,0.867,-,-,-,-,-,-"
"'[13:18:56.624]',0.992,0.871,-,-,-,-,-,-"
"'[13:18:56.632]',1.000,0.871,-,-,-,-,-,-"
"'[13:18:56.640]',0.992,0.867,-,-,-,-,-,-"
"'[13:18:56.648]',1.031,0.867,-,-,-,-,-,-"
"'[13:18:56.656]',1.055,0.863,-,-,-,-,-,-"
"'[13:18:56.664]',0.984,0.863,-,-,-,-,-,-"
"'[13:18:56.672]',1.031,0.859,-,-,-,-,-,-"
"'[13:18:56.680]',1.039,0.855,-,-,-,-,-,-"
"'[13:18:56.688]',1.047,0.855,-,-,-,-,-,-"
"'[13:18:56.696]',1.031,0.855,-,-,-,-,-,-"
"'[13:18:56.704]',1.102,0.855,-,-,-,-,-,-"
"'[13:18:56.712]',0.984,0.855,-,-,-,-,-,-"
"'[13:18:56.720]',1.071,0.855,-,-,-,-,-,-"
"'[13:18:56.728]',1.000,0.855,-,-,-,-,-,-"
"'[13:18:56.736]',0.976,0.851,-,-,-,-,-,-"
"'[13:18:56.744]',1.031,0.847,-,-,-,-,-,-"
"'[13:18:56.752]',1.047,0.843,-,-,-,-,-,-"
"'[13:18:56.760]',1.016,0.839,-,-,-,-,-,-"
"'[13:18:56.768]',0.969,0.835,-,-,-,-,-,-"
"'[13:18:56.776]',0.992,0.827,-,-,-,-,-,-"
"'[13:18:56.784]',1.000,0.820,-,-,-,-,-,-"
"'[13:18:56.792]',0.945,0.808,-,-,-,-,-,-"
"'[13:18:56.800]',0.882,0.800,-,-,-,-,-,-"
"'[13:18:56.808]',0.851,0.792,-,-,-,-,-,-"
"'[13:18:56.816]',0.804,0.780,-,-,-,-,-,-"
"'[13:18:56.824]',0.765,0.773,-,-,-,-,-,-"
"'[13:18:56.832]',0.710,0.761,-,-,-,-,-,-"
"'[13:18:56.840]',0.741,0.753,-,-,-,-,-,-"
"'[13:18:56.848]',0.624,0.745,-,-,-,-,-,-"
"'[13:18:56.856]',0.600,0.737,-,-,-,-,-,-"
"'[13:18:56.864]',0.608,0.733,-,-,-,-,-,-"
"'[13:18:56.872]',0.616,0.725,-,-,-,-,-,-"
"'[13:18:56.880]',0.678,0.718,-,-,-,-,-,-"
"'[13:18:56.888]',0.600,0.714,-,-,-,-,-,-"
"'[13:18:56.896]',0.655,0.706,-,-,-,-,-,-"
"'[13:18:56.904]',0.678,0.702,-,-,-,-,-,-"
"'[13:18:56.912]',0.725,0.698,-,-,-,-,-,-"
"'[13:18:56.920]',0.694,0.694,-,-,-,-,-,-"
"'[13:18:56.928]',0.702,0.686,-,-,-,-,-,-"
"'[13:18:56.936]',0.639,0.682,-,-,-,-,-,-"
"'[13:18:56.944]',0.592,0.678,-,-,-,-,-,-"
"'[13:18:56.952]',0.647,0.675,-,-,-,-,-,-"
"'[13:18:56.960]',0.584,0.671,-,-,-,-,-,-"
"'[13:18:56.968]',0.584,0.671,-,-,-,-,-,-"
