"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[10:51:46.656]',-0.135,-,0.880,0.875,0.366,1.822,-,-"
"'[10:51:46.664]',-0.035,-,0.660,0.755,0.364,1.969,-,-"
"'[10:51:46.672]',0.260,-,0.170,0.415,0.361,2.119,-,-"
"'[10:51:46.680]',0.425,-,-0.075,0.195,0.358,2.262,-,-"
"'[10:51:46.688]',0.445,-,0.380,0.415,0.356,2.390,-,-"
"'[10:51:46.696]',0.150,-,0.945,0.725,0.353,2.500,-,-"
"'[10:51:46.704]',0.024,-,1.041,0.770,0.350,2.589,-,-"
"'[10:51:46.712]',-0.041,-,0.996,0.830,0.348,2.659,-,-"
"'[10:51:46.720]',-0.030,-,0.891,0.835,0.345,2.709,-,-"
"'[10:51:46.728]',-0.055,-,0.845,0.815,0.343,2.742,-,-"
"'[10:51:46.736]',-0.065,-,0.830,0.810,0.340,2.760,-,-"
"'[10:51:46.744]',-0.090,-,0.820,0.830,0.338,2.761,-,-"
"'[10:51:46.752]',-0.070,-,0.825,0.810,0.337,2.750,-,-"
"'[10:51:46.760]',-0.065,-,0.810,0.805,0.335,2.729,-,-"
"'[10:51:46.768]',-0.086,-,0.795,0.810,0.333,2.700,-,-"
"'[10:51:46.776]',-0.070,-,0.775,0.805,0.331,2.661,-,-"
"'[10:51:46.784]',-0.086,-,0.785,0.815,0.329,2.611,-,-"
"'[10:51:46.792]',-0.045,-,0.760,0.800,0.327,2.552,-,-"
"'[10:51:46.800]',-0.065,-,0.765,0.805,0.326,2.485,-,-"
"'[10:51:46.808]',-0.050,-,0.745,0.805,0.325,2.412,-,-"
"'[10:51:46.816]',-0.041,-,0.720,0.785,0.324,2.335,-,-"
"'[10:51:46.824]',-0.030,-,0.710,0.790,0.324,2.258,-,-"
"'[10:51:46.832]',-0.021,-,0.690,0.780,0.324,2.183,-,-"
"'[10:51:46.840]',-0.015,-,0.660,0.775,0.324,2.111,-,-"
"'[10:51:46.848]',0.015,-,0.620,0.760,0.324,2.051,-,-"
"'[10:51:46.856]',0.070,-,0.575,0.735,0.324,1.998,-,-"
"'[10:51:46.864]',0.105,-,0.545,0.745,0.326,1.946,-,-"
"'[10:51:46.872]',0.140,-,0.520,0.725,0.328,1.899,-,-"
"'[10:51:46.880]',0.160,-,0.505,0.720,0.332,1.858,-,-"
"'[10:51:46.888]',0.165,-,0.530,0.755,0.335,1.822,-,-"
"'[10:51:46.896]',0.145,-,0.550,0.740,0.340,1.790,-,-"
"'[10:51:46.904]',0.160,-,0.570,0.755,0.345,1.762,-,-"
"'[10:51:46.912]',0.095,-,0.635,0.780,0.350,1.738,-,-"
"'[10:51:46.920]',0.100,-,0.660,0.775,0.356,1.716,-,-"
"'[10:51:46.928]',0.050,-,0.710,0.795,0.365,1.695,-,-"
"'[10:51:46.936]',0.055,-,0.720,0.800,0.373,1.676,-,-"
"'[10:51:46.944]',0.015,-,0.760,0.810,0.384,1.661,-,-"
"'[10:51:46.952]',0.004,-,0.765,0.805,0.396,1.646,-,-"
"'[10:51:46.960]',0.004,-,0.765,0.815,0.410,1.630,-,-"
"'[10:51:46.968]',-0.000,-,0.775,0.805,0.425,1.612,-,-"
"'[10:51:46.976]',0.015,-,0.765,0.805,0.442,1.592,-,-"
"'[10:51:46.984]',-0.005,-,0.770,0.810,0.459,1.572,-,-"
"'[10:51:46.992]',0.015,-,0.765,0.815,0.476,1.550,-,-"
"'[10:51:47.000]',0.004,-,0.770,0.805,0.493,1.528,-,-"
"'[10:51:47.008]',-0.030,-,0.790,0.805,0.510,1.505,-,-"
"'[10:51:47.016]',-0.000,-,0.775,0.800,0.527,1.482,-,-"
"'[10:51:47.024]',0.010,-,0.760,0.785,0.548,1.458,-,-"
"'[10:51:47.032]',-0.015,-,0.775,0.800,0.569,1.434,-,-"
"'[10:51:47.040]',-0.030,-,0.785,0.810,0.592,1.410,-,-"
"'[10:51:47.048]',-0.010,-,0.770,0.805,0.616,1.389,-,-"
"'[10:51:47.056]',-0.035,-,0.785,0.825,0.640,1.370,-,-"
"'[10:51:47.064]',0.015,-,0.750,0.830,0.663,1.349,-,-"
"'[10:51:47.072]',0.035,-,0.730,0.835,0.686,1.325,-,-"
"'[10:51:47.080]',0.024,-,0.740,0.830,0.709,1.300,-,-"
"'[10:51:47.088]',0.065,-,0.710,0.840,0.736,1.275,-,-"
"'[10:51:47.096]',0.075,-,0.705,0.820,0.763,1.250,-,-"
"'[10:51:47.104]',0.010,-,0.720,0.800,0.794,1.226,-,-"
"'[10:51:47.112]',-0.010,-,0.735,0.785,0.825,1.202,-,-"
"'[10:51:47.120]',-0.015,-,0.755,0.765,0.860,1.178,-,-"
"'[10:51:47.128]',-0.015,-,0.750,0.775,0.896,1.155,-,-"
"'[10:51:47.136]',-0.041,-,0.780,0.780,0.934,1.137,-,-"
"'[10:51:47.144]',-0.065,-,0.800,0.785,0.971,1.129,-,-"
"'[10:51:47.152]',-0.086,-,0.810,0.780,0.986,1.134,-,-"
"'[10:51:47.160]',-0.081,-,0.810,0.780,1.000,1.156,-,-"
"'[10:51:47.168]',-0.075,-,0.810,0.775,1.000,1.203,-,-"
"'[10:51:47.176]',-0.065,-,0.795,0.765,1.000,1.279,-,-"
"'[10:51:47.184]',-0.065,-,0.790,0.760,1.000,1.383,-,-"
"'[10:51:47.192]',-0.075,-,0.830,0.825,1.000,1.511,-,-"
"'[10:51:47.200]',-0.050,-,0.790,0.835,1.000,1.657,-,-"
"'[10:51:47.208]',0.050,-,0.595,0.740,1.000,1.811,-,-"
"'[10:51:47.216]',0.315,-,0.190,0.485,1.000,1.965,-,-"
"'[10:51:47.224]',0.515,-,-0.070,0.280,1.000,2.109,-,-"
"'[10:51:47.232]',0.565,-,0.285,0.450,1.000,2.236,-,-"
"'[10:51:47.240]',0.505,-,0.765,0.795,1.000,2.343,-,-"
"'[10:51:47.248]',0.545,-,0.795,0.890,1.000,2.420,-,-"
"'[10:51:47.256]',0.230,-,0.880,0.875,1.000,2.474,-,-"
"'[10:51:47.264]',0.085,-,0.885,0.870,1.000,2.518,-,-"
"'[10:51:47.272]',0.044,-,0.795,0.855,1.000,2.548,-,-"
"'[10:51:47.280]',0.035,-,0.755,0.825,1.000,2.565,-,-"
"'[10:51:47.288]',0.030,-,0.740,0.805,1.000,2.567,-,-"
"'[10:51:47.296]',0.030,-,0.725,0.805,1.000,2.556,-,-"
"'[10:51:47.304]',0.044,-,0.705,0.800,1.000,2.533,-,-"
"'[10:51:47.312]',0.044,-,0.700,0.805,1.000,2.498,-,-"
"'[10:51:47.320]',0.055,-,0.685,0.805,1.000,2.452,-,-"
"'[10:51:47.328]',0.055,-,0.690,0.805,1.000,2.397,-,-"
"'[10:51:47.336]',0.060,-,0.670,0.795,1.000,2.333,-,-"
"'[10:51:47.344]',0.070,-,0.660,0.790,1.000,2.272,-,-"
"'[10:51:47.352]',0.075,-,0.645,0.785,1.000,2.209,-,-"
"'[10:51:47.360]',0.085,-,0.620,0.770,1.000,2.139,-,-"
"'[10:51:47.368]',0.100,-,0.600,0.760,1.000,2.065,-,-"
"'[10:51:47.376]',0.109,-,0.575,0.740,1.000,1.993,-,-"
"'[10:51:47.384]',0.125,-,0.545,0.730,1.000,1.923,-,-"
"'[10:51:47.392]',0.155,-,0.495,0.705,1.000,1.858,-,-"
"'[10:51:47.400]',0.180,-,0.455,0.685,1.000,1.800,-,-"
"'[10:51:47.408]',0.220,-,0.410,0.665,1.000,1.747,-,-"
"'[10:51:47.416]',0.235,-,0.390,0.665,1.000,1.701,-,-"
"'[10:51:47.424]',0.240,-,0.380,0.660,1.000,1.661,-,-"
"'[10:51:47.432]',0.245,-,0.385,0.655,1.000,1.628,-,-"
"'[10:51:47.440]',0.250,-,0.405,0.665,1.000,1.599,-,-"
"'[10:51:47.448]',0.245,-,0.440,0.680,1.000,1.578,-,-"
"'[10:51:47.456]',0.215,-,0.495,0.700,1.000,1.562,-,-"
"'[10:51:47.464]',0.170,-,0.550,0.710,1.000,1.546,-,-"
"'[10:51:47.472]',0.130,-,0.600,0.735,1.000,1.532,-,-"
"'[10:51:47.480]',0.095,-,0.640,0.750,1.000,1.518,-,-"
"'[10:51:47.488]',0.065,-,0.670,0.760,1.000,1.505,-,-"
"'[10:51:47.496]',0.040,-,0.690,0.765,1.000,1.493,-,-"
"'[10:51:47.504]',0.035,-,0.700,0.770,1.000,1.479,-,-"
"'[10:51:47.512]',0.044,-,0.695,0.765,1.000,1.465,-,-"
"'[10:51:47.520]',0.040,-,0.700,0.765,1.000,1.453,-,-"
"'[10:51:47.528]',0.040,-,0.695,0.765,1.000,1.439,-,-"
"'[10:51:47.536]',0.044,-,0.690,0.755,1.000,1.425,-,-"
"'[10:51:47.544]',0.040,-,0.690,0.760,1.000,1.414,-,-"
"'[10:51:47.552]',0.040,-,0.685,0.755,0.995,1.406,-,-"
"'[10:51:47.560]',0.050,-,0.680,0.755,0.991,1.394,-,-"
"'[10:51:47.568]',0.055,-,0.680,0.760,0.966,1.381,-,-"
"'[10:51:47.576]',0.050,-,0.690,0.760,0.941,1.368,-,-"
"'[10:51:47.584]',0.065,-,0.680,0.765,0.914,1.354,-,-"
"'[10:51:47.592]',0.075,-,0.675,0.790,0.887,1.339,-,-"
"'[10:51:47.600]',0.100,-,0.655,0.800,0.860,1.324,-,-"
"'[10:51:47.608]',0.115,-,0.645,0.805,0.833,1.309,-,-"
"'[10:51:47.616]',0.135,-,0.635,0.810,0.806,1.294,-,-"
"'[10:51:47.624]',0.165,-,0.600,0.800,0.778,1.281,-,-"
"'[10:51:47.632]',0.190,-,0.590,0.775,0.754,1.266,-,-"
"'[10:51:47.640]',0.185,-,0.585,0.740,0.730,1.255,-,-"
"'[10:51:47.648]',0.195,-,0.595,0.730,0.708,1.246,-,-"
"'[10:51:47.656]',0.170,-,0.600,0.720,0.686,1.235,-,-"
"'[10:51:47.664]',0.155,-,0.620,0.740,0.665,1.222,-,-"
"'[10:51:47.672]',0.125,-,0.645,0.750,0.644,1.208,-,-"
"'[10:51:47.680]',0.065,-,0.700,0.760,0.623,1.196,-,-"
"'[10:51:47.688]',0.055,-,0.715,0.765,0.602,1.188,-,-"
"'[10:51:47.696]',0.044,-,0.715,0.765,0.584,1.190,-,-"
"'[10:51:47.704]',0.030,-,0.715,0.765,0.565,1.207,-,-"
"'[10:51:47.712]',0.040,-,0.710,0.775,0.548,1.245,-,-"
"'[10:51:47.720]',0.020,-,0.735,0.790,0.532,1.310,-,-"
"'[10:51:47.728]',-0.015,-,0.790,0.860,0.515,1.401,-,-"
"'[10:51:47.736]',-0.021,-,0.805,0.870,0.499,1.515,-,-"
"'[10:51:47.744]',0.115,-,0.550,0.770,0.483,1.629,-,-"
"'[10:51:47.752]',0.375,-,0.115,0.465,0.467,1.742,-,-"
"'[10:51:47.760]',0.565,-,-0.175,0.230,0.451,1.874,-,-"
"'[10:51:47.768]',0.605,-,0.180,0.400,0.434,2.008,-,-"
"'[10:51:47.776]',0.375,-,0.765,0.710,0.418,2.134,-,-"
"'[10:51:47.784]',0.215,-,0.895,0.775,0.401,2.244,-,-"
"'[10:51:47.792]',0.044,-,0.925,0.835,0.386,2.336,-,-"
"'[10:51:47.800]',0.024,-,0.835,0.850,0.371,2.407,-,-"
"'[10:51:47.808]',0.010,-,0.770,0.840,0.356,2.457,-,-"
"'[10:51:47.816]',-0.000,-,0.760,0.815,0.342,2.486,-,-"
"'[10:51:47.824]',-0.005,-,0.750,0.815,0.326,2.497,-,-"
"'[10:51:47.832]',-0.015,-,0.740,0.815,0.311,2.491,-,-"
"'[10:51:47.840]',-0.015,-,0.730,0.810,0.293,2.473,-,-"
"'[10:51:47.848]',-0.000,-,0.720,0.805,0.277,2.445,-,-"
"'[10:51:47.856]',0.004,-,0.705,0.800,0.261,2.405,-,-"
"'[10:51:47.864]',0.010,-,0.695,0.795,0.246,2.354,-,-"
"'[10:51:47.872]',0.015,-,0.685,0.790,0.232,2.294,-,-"
"'[10:51:47.880]',0.020,-,0.675,0.790,0.218,2.230,-,-"
"'[10:51:47.888]',0.024,-,0.660,0.785,0.203,2.161,-,-"
"'[10:51:47.896]',0.030,-,0.650,0.785,0.188,2.092,-,-"
"'[10:51:47.904]',0.035,-,0.635,0.775,0.171,2.022,-,-"
"'[10:51:47.912]',0.050,-,0.615,0.760,0.155,1.956,-,-"
"'[10:51:47.920]',0.070,-,0.580,0.755,0.139,1.893,-,-"
"'[10:51:47.928]',0.105,-,0.540,0.740,0.123,1.838,-,-"
"'[10:51:47.936]',0.140,-,0.505,0.725,0.108,1.788,-,-"
"'[10:51:47.944]',0.170,-,0.470,0.710,0.093,1.749,-,-"
"'[10:51:47.952]',0.190,-,0.460,0.710,0.080,1.717,-,-"
"'[10:51:47.960]',0.190,-,0.460,0.720,0.067,1.688,-,-"
"'[10:51:47.968]',0.185,-,0.475,0.730,0.055,1.664,-,-"
"'[10:51:47.976]',0.190,-,0.495,0.735,0.044,1.642,-,-"
"'[10:51:47.984]',0.155,-,0.540,0.750,0.034,1.625,-,-"
"'[10:51:47.992]',0.120,-,0.590,0.765,0.025,1.610,-,-"
"'[10:51:48.000]',0.075,-,0.640,0.785,0.016,1.597,-,-"
"'[10:51:48.008]',0.050,-,0.680,0.795,0.008,1.586,-,-"
"'[10:51:48.016]',0.020,-,0.705,0.800,0.004,1.575,-,-"
"'[10:51:48.024]',-0.000,-,0.730,0.805,-0.000,1.565,-,-"
"'[10:51:48.032]',-0.010,-,0.740,0.805,-0.000,1.556,-,-"
"'[10:51:48.040]',-0.015,-,0.750,0.810,-0.000,1.549,-,-"
"'[10:51:48.048]',-0.000,-,0.740,0.810,-0.000,1.543,-,-"
"'[10:51:48.056]',-0.005,-,0.745,0.805,-0.000,1.535,-,-"
"'[10:51:48.064]',0.015,-,0.740,0.800,-0.000,1.526,-,-"
"'[10:51:48.072]',0.010,-,0.725,0.810,-0.000,1.516,-,-"
"'[10:51:48.080]',0.030,-,0.730,0.805,-0.000,1.505,-,-"
"'[10:51:48.088]',0.040,-,0.720,0.805,-0.000,1.494,-,-"
"'[10:51:48.096]',0.035,-,0.715,0.800,-0.000,1.481,-,-"
"'[10:51:48.104]',0.044,-,0.710,0.800,-0.000,1.467,-,-"
"'[10:51:48.112]',0.055,-,0.715,0.795,-0.000,1.453,-,-"
"'[10:51:48.120]',0.050,-,0.700,0.800,-0.000,1.438,-,-"
"'[10:51:48.128]',0.065,-,0.700,0.810,-0.000,1.423,-,-"
"'[10:51:48.136]',0.075,-,0.700,0.830,-0.000,1.408,-,-"
"'[10:51:48.144]',0.120,-,0.660,0.840,-0.000,1.395,-,-"
"'[10:51:48.152]',0.150,-,0.640,0.845,-0.000,1.384,-,-"
"'[10:51:48.160]',0.180,-,0.615,0.825,-0.000,1.371,-,-"
"'[10:51:48.168]',0.205,-,0.600,0.805,-0.000,1.358,-,-"
"'[10:51:48.176]',0.190,-,0.600,0.770,-0.000,1.344,-,-"
"'[10:51:48.184]',0.170,-,0.610,0.740,-0.000,1.330,-,-"
"'[10:51:48.192]',0.150,-,0.605,0.735,-0.000,1.317,-,-"
"'[10:51:48.200]',0.130,-,0.640,0.730,-0.000,1.302,-,-"
"'[10:51:48.208]',0.140,-,0.650,0.745,-0.000,1.288,-,-"
"'[10:51:48.216]',0.070,-,0.690,0.755,-0.000,1.280,-,-"
"'[10:51:48.224]',0.004,-,0.740,0.765,-0.000,1.282,-,-"
"'[10:51:48.232]',-0.005,-,0.745,0.765,-0.000,1.301,-,-"
"'[10:51:48.240]',-0.015,-,0.750,0.765,-0.000,1.334,-,-"
"'[10:51:48.248]',-0.021,-,0.755,0.765,-0.000,1.386,-,-"
"'[10:51:48.256]',-0.005,-,0.740,0.760,-0.000,1.469,-,-"
"'[10:51:48.264]',-0.055,-,0.795,0.815,-0.000,1.582,-,-"
"'[10:51:48.272]',-0.075,-,0.845,0.870,-0.000,1.717,-,-"
"'[10:51:48.280]',-0.086,-,0.745,0.875,-0.000,1.869,-,-"
"'[10:51:48.288]',0.195,-,0.365,0.610,-0.000,2.026,-,-"
"'[10:51:48.296]',0.460,-,-0.086,0.285,-0.000,2.181,-,-"
"'[10:51:48.304]',0.560,-,-0.175,0.200,-0.000,2.325,-,-"
"'[10:51:48.312]',0.350,-,0.610,0.545,-0.000,2.453,-,-"
"'[10:51:48.320]',0.175,-,0.920,0.725,-0.000,2.562,-,-"
"'[10:51:48.328]',0.004,-,0.980,0.790,-0.000,2.650,-,-"
"'[10:51:48.336]',-0.025,-,0.900,0.840,-0.000,2.717,-,-"
"'[10:51:48.344]',-0.035,-,0.830,0.840,-0.000,2.808,-,-"
"'[10:51:48.352]',-0.045,-,0.800,0.820,-0.000,2.905,-,-"
"'[10:51:48.360]',-0.045,-,0.780,0.815,-0.000,2.957,-,-"
"'[10:51:48.368]',-0.050,-,0.765,0.815,-0.000,2.978,-,-"
"'[10:51:48.376]',-0.030,-,0.755,0.810,-0.000,2.978,-,-"
"'[10:51:48.384]',-0.035,-,0.740,0.805,-0.000,2.958,-,-"
"'[10:51:48.392]',-0.015,-,0.735,0.815,-0.000,2.924,-,-"
"'[10:51:48.400]',-0.000,-,0.715,0.800,-0.000,2.877,-,-"
"'[10:51:48.408]',0.015,-,0.700,0.805,-0.000,2.818,-,-"
"'[10:51:48.416]',0.015,-,0.690,0.795,-0.000,2.750,-,-"
"'[10:51:48.424]',0.010,-,0.675,0.800,-0.000,2.672,-,-"
"'[10:51:48.432]',0.030,-,0.665,0.785,-0.000,2.587,-,-"
"'[10:51:48.440]',0.060,-,0.635,0.775,-0.000,2.508,-,-"
"'[10:51:48.448]',0.070,-,0.615,0.775,-0.000,2.431,-,-"
"'[10:51:48.456]',0.090,-,0.580,0.765,-0.000,2.348,-,-"
"'[10:51:48.464]',0.100,-,0.560,0.760,-0.000,2.264,-,-"
"'[10:51:48.472]',0.140,-,0.515,0.750,-0.000,2.183,-,-"
"'[10:51:48.480]',0.165,-,0.480,0.740,-0.000,2.108,-,-"
"'[10:51:48.488]',0.190,-,0.455,0.735,-0.000,2.039,-,-"
"'[10:51:48.496]',0.205,-,0.445,0.730,-0.000,1.978,-,-"
"'[10:51:48.504]',0.220,-,0.445,0.720,-0.000,1.926,-,-"
"'[10:51:48.512]',0.220,-,0.470,0.730,-0.000,1.881,-,-"
"'[10:51:48.520]',0.210,-,0.495,0.735,-0.000,1.843,-,-"
"'[10:51:48.528]',0.190,-,0.530,0.735,-0.000,1.809,-,-"
"'[10:51:48.536]',0.155,-,0.580,0.750,-0.000,1.782,-,-"
"'[10:51:48.544]',0.090,-,0.640,0.765,-0.000,1.760,-,-"
"'[10:51:48.552]',0.070,-,0.675,0.770,-0.000,1.741,-,-"
"'[10:51:48.560]',0.010,-,0.720,0.785,-0.000,1.722,-,-"
"'[10:51:48.568]',-0.010,-,0.735,0.790,-0.000,1.704,-,-"
"'[10:51:48.576]',-0.025,-,0.755,0.795,-0.000,1.685,-,-"
"'[10:51:48.584]',-0.041,-,0.765,0.805,-0.000,1.667,-,-"
"'[10:51:48.592]',-0.035,-,0.765,0.795,-0.000,1.649,-,-"
"'[10:51:48.600]',-0.025,-,0.765,0.785,-0.000,1.630,-,-"
"'[10:51:48.608]',-0.030,-,0.755,0.785,-0.000,1.612,-,-"
"'[10:51:48.616]',-0.015,-,0.760,0.785,-0.000,1.592,-,-"
"'[10:51:48.624]',-0.030,-,0.765,0.795,-0.000,1.572,-,-"
"'[10:51:48.632]',-0.050,-,0.770,0.805,-0.000,1.551,-,-"
"'[10:51:48.640]',-0.021,-,0.775,0.785,-0.000,1.534,-,-"
"'[10:51:48.648]',-0.015,-,0.765,0.785,-0.000,1.518,-,-"
"'[10:51:48.656]',-0.035,-,0.770,0.780,-0.000,1.500,-,-"
"'[10:51:48.664]',-0.010,-,0.750,0.785,-0.000,1.479,-,-"
"'[10:51:48.672]',0.010,-,0.740,0.805,-0.000,1.457,-,-"
"'[10:51:48.680]',0.030,-,0.740,0.820,-0.000,1.433,-,-"
"'[10:51:48.688]',0.044,-,0.725,0.830,-0.000,1.411,-,-"
"'[10:51:48.696]',0.040,-,0.710,0.825,-0.000,1.388,-,-"
"'[10:51:48.704]',0.095,-,0.680,0.805,-0.000,1.367,-,-"
"'[10:51:48.712]',0.085,-,0.675,0.815,-0.000,1.346,-,-"
"'[10:51:48.720]',0.100,-,0.670,0.770,-0.000,1.326,-,-"
"'[10:51:48.728]',0.055,-,0.690,0.740,-0.000,1.304,-,-"
"'[10:51:48.736]',0.020,-,0.715,0.735,-0.000,1.282,-,-"
"'[10:51:48.744]',0.024,-,0.725,0.740,-0.000,1.264,-,-"
"'[10:51:48.752]',0.004,-,0.745,0.745,-0.000,1.251,-,-"
"'[10:51:48.760]',-0.061,-,0.790,0.775,-0.000,1.241,-,-"
"'[10:51:48.768]',-0.126,-,0.830,0.785,-0.000,1.245,-,-"
"'[10:51:48.776]',-0.135,-,0.840,0.770,-0.000,1.271,-,-"
"'[10:51:48.784]',-0.115,-,0.840,0.760,-0.000,1.326,-,-"
"'[10:51:48.792]',-0.115,-,0.835,0.765,-0.000,1.417,-,-"
"'[10:51:48.800]',-0.110,-,0.830,0.760,-0.000,1.543,-,-"
"'[10:51:48.808]',-0.166,-,0.885,0.840,-0.000,1.699,-,-"
"'[10:51:48.816]',-0.180,-,0.915,0.855,-0.000,1.875,-,-"
"'[10:51:48.824]',-0.095,-,0.750,0.795,-0.000,2.060,-,-"
"'[10:51:48.832]',0.105,-,0.390,0.580,-0.000,2.241,-,-"
"'[10:51:48.840]',0.340,-,0.030,0.285,-0.000,2.391,-,-"
"'[10:51:48.848]',0.440,-,0.210,0.245,-0.000,2.514,-,-"
"'[10:51:48.856]',0.335,-,0.795,0.710,-0.000,2.635,-,-"
"'[10:51:48.864]',0.305,-,0.925,0.840,-0.000,2.741,-,-"
"'[10:51:48.872]',0.050,-,1.000,0.870,-0.000,2.825,-,-"
"'[10:51:48.880]',-0.070,-,0.956,0.875,-0.000,2.887,-,-"
"'[10:51:48.888]',-0.086,-,0.885,0.850,-0.000,2.927,-,-"
"'[10:51:48.896]',-0.146,-,0.875,0.830,-0.000,2.946,-,-"
"'[10:51:48.904]',-0.160,-,0.870,0.820,-0.000,2.947,-,-"
"'[10:51:48.912]',-0.140,-,0.840,0.825,-0.000,2.932,-,-"
"'[10:51:48.920]',-0.135,-,0.835,0.805,-0.000,2.901,-,-"
"'[10:51:48.928]',-0.186,-,0.850,0.830,-0.000,2.858,-,-"
"'[10:51:48.936]',-0.180,-,0.840,0.810,-0.000,2.803,-,-"
"'[10:51:48.944]',-0.155,-,0.815,0.805,-0.000,2.744,-,-"
"'[10:51:48.952]',-0.151,-,0.820,0.810,-0.000,2.680,-,-"
"'[10:51:48.960]',-0.180,-,0.810,0.815,-0.000,2.605,-,-"
"'[10:51:48.968]',-0.166,-,0.795,0.795,-0.000,2.522,-,-"
"'[10:51:48.976]',-0.151,-,0.785,0.795,-0.000,2.433,-,-"
"'[10:51:48.984]',-0.146,-,0.770,0.800,-0.000,2.342,-,-"
"'[10:51:48.992]',-0.160,-,0.750,0.775,-0.000,2.251,-,-"
"'[10:51:49.000]',-0.151,-,0.725,0.780,-0.000,2.163,-,-"
"'[10:51:49.008]',-0.110,-,0.685,0.755,-0.000,2.081,-,-"
"'[10:51:49.016]',-0.045,-,0.630,0.735,-0.000,2.005,-,-"
"'[10:51:49.024]',-0.005,-,0.580,0.725,0.004,1.936,-,-"
"'[10:51:49.032]',0.004,-,0.570,0.720,0.009,1.876,-,-"
"'[10:51:49.040]',-0.015,-,0.565,0.715,0.045,1.827,-,-"
"'[10:51:49.048]',0.004,-,0.575,0.735,0.082,1.788,-,-"
"'[10:51:49.056]',0.010,-,0.595,0.750,0.122,1.751,-,-"
"'[10:51:49.064]',-0.025,-,0.635,0.765,0.162,1.717,-,-"
"'[10:51:49.072]',-0.041,-,0.675,0.775,0.200,1.686,-,-"
"'[10:51:49.080]',-0.050,-,0.710,0.785,0.239,1.660,-,-"
"'[10:51:49.088]',-0.065,-,0.740,0.785,0.277,1.635,-,-"
"'[10:51:49.096]',-0.081,-,0.765,0.785,0.315,1.613,-,-"
"'[10:51:49.104]',-0.090,-,0.795,0.795,0.358,1.590,-,-"
"'[10:51:49.112]',-0.100,-,0.810,0.795,0.401,1.569,-,-"
"'[10:51:49.120]',-0.095,-,0.800,0.790,0.447,1.547,-,-"
"'[10:51:49.128]',-0.081,-,0.790,0.790,0.493,1.526,-,-"
"'[10:51:49.136]',-0.070,-,0.785,0.785,0.536,1.504,-,-"
"'[10:51:49.144]',-0.050,-,0.790,0.785,0.579,1.487,-,-"
"'[10:51:49.152]',-0.035,-,0.765,0.780,0.619,1.471,-,-"
"'[10:51:49.160]',-0.021,-,0.760,0.775,0.659,1.454,-,-"
"'[10:51:49.168]',-0.000,-,0.740,0.780,0.701,1.434,-,-"
"'[10:51:49.176]',0.024,-,0.720,0.775,0.743,1.413,-,-"
"'[10:51:49.184]',0.035,-,0.715,0.780,0.787,1.394,-,-"
"'[10:51:49.192]',0.055,-,0.710,0.785,0.831,1.374,-,-"
"'[10:51:49.200]',0.060,-,0.710,0.780,0.872,1.354,-,-"
"'[10:51:49.208]',0.085,-,0.690,0.785,0.914,1.333,-,-"
"'[10:51:49.216]',0.105,-,0.675,0.785,0.952,1.313,-,-"
"'[10:51:49.224]',0.125,-,0.670,0.800,0.990,1.291,-,-"
"'[10:51:49.232]',0.140,-,0.660,0.815,0.995,1.270,-,-"
"'[10:51:49.240]',0.170,-,0.645,0.825,1.000,1.252,-,-"
"'[10:51:49.248]',0.175,-,0.625,0.825,1.000,1.237,-,-"
"'[10:51:49.256]',0.210,-,0.595,0.820,1.000,1.218,-,-"
"'[10:51:49.264]',0.220,-,0.590,0.795,1.000,1.199,-,-"
"'[10:51:49.272]',0.195,-,0.600,0.770,1.000,1.180,-,-"
"'[10:51:49.280]',0.180,-,0.605,0.745,1.000,1.160,-,-"
"'[10:51:49.288]',0.160,-,0.620,0.735,1.000,1.140,-,-"
"'[10:51:49.296]',0.145,-,0.640,0.745,1.000,1.119,-,-"
"'[10:51:49.304]',0.105,-,0.670,0.760,1.000,1.102,-,-"
"'[10:51:49.312]',0.055,-,0.705,0.765,1.000,1.090,-,-"
"'[10:51:49.320]',0.030,-,0.725,0.765,1.000,1.092,-,-"
"'[10:51:49.328]',0.015,-,0.735,0.765,1.000,1.115,-,-"
"'[10:51:49.336]',0.004,-,0.740,0.765,1.000,1.167,-,-"
"'[10:51:49.344]',-0.000,-,0.735,0.765,1.000,1.236,-,-"
"'[10:51:49.352]',-0.010,-,0.740,0.760,1.000,1.325,-,-"
"'[10:51:49.360]',-0.041,-,0.790,0.830,1.000,1.451,-,-"
"'[10:51:49.368]',-0.015,-,0.750,0.845,1.000,1.603,-,-"
"'[10:51:49.376]',0.075,-,0.580,0.755,1.000,1.772,-,-"
"'[10:51:49.384]',0.325,-,0.165,0.475,1.000,1.943,-,-"
"'[10:51:49.392]',0.540,-,-0.130,0.230,1.000,2.107,-,-"
"'[10:51:49.400]',0.580,-,0.170,0.375,1.000,2.253,-,-"
"'[10:51:49.408]',0.460,-,0.715,0.710,1.000,2.377,-,-"
"'[10:51:49.416]',0.380,-,0.810,0.790,1.000,2.477,-,-"
"'[10:51:49.424]',0.125,-,0.885,0.800,1.000,2.551,-,-"
"'[10:51:49.432]',0.015,-,0.845,0.815,1.000,2.602,-,-"
"'[10:51:49.440]',0.004,-,0.790,0.805,1.000,2.627,-,-"
"'[10:51:49.448]',-0.005,-,0.750,0.770,1.000,2.632,-,-"
"'[10:51:49.456]',-0.000,-,0.740,0.760,1.000,2.624,-,-"
